Name,Goals,Headed goals,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Goals conceded inside the box,Aerial duels won %,Total duels won %,Fouls,Appearances,Age Range,Position,League,Level
Denny Wang Yi,0.09,0.0,2.78,1.43,0.0,1.3,0.0,0.52,0.0,0.2696,0.7128999999999999,0.00622,0.32559999999999995,0.74,0.5152,0.6286,0.87,23.0,2.0,2.0,China CFA,4.0
Piao Shihao,0.16,0.04,2.12,1.04,0.12,1.2,0.0,0.44,0.12,0.29,0.789,0.0054,0.5,1.12,0.6,0.5605,1.12,25.0,3.0,2.0,China CFA,4.0
Hetao Hu,0.04,0.04,1.48,0.78,0.0,0.65,0.0,0.3,0.0,0.19,0.7551000000000001,0.00422,0.45709999999999995,0.43,0.2333,0.5257,0.83,23.0,1.0,2.0,China CFA,4.0
Yue Xin,0.0,0.0,1.66,1.17,0.0,1.45,0.03,0.62,0.07,0.379,0.8070999999999999,0.005860000000000001,0.5188000000000001,0.66,0.4889,0.5442999999999999,1.52,29.0,2.0,2.0,China CFA,4.0
Nok Hang Leung,0.13,0.03,0.9,0.93,0.03,3.2,0.0,0.6,0.03,0.5259999999999999,0.8923000000000001,0.00193,0.5359,0.63,0.5372999999999999,0.4805,0.93,30.0,2.0,2.0,China CFA,4.0
Shuai Yang,0.09,0.06,1.06,0.94,0.03,2.94,0.0,0.34,0.03,0.3922,0.843,0.003279999999999999,0.5171,0.84,0.5294,0.5298,0.75,32.0,2.0,2.0,China CFA,4.0
Yuanjie Su,0.08,0.0,1.5,1.12,0.04,1.08,0.0,0.42,0.0,0.25079999999999997,0.7561,0.00473,0.4891,0.58,0.42310000000000003,0.5301,1.04,26.0,2.0,2.0,China CFA,4.0
Long Song,0.05,0.0,0.95,1.05,0.0,1.63,0.0,0.58,0.05,0.4668,0.8602000000000001,0.009210000000000001,0.4744,0.68,0.4688000000000001,0.5281,0.53,19.0,3.0,2.0,China CFA,4.0
Yu Dong,0.0,0.0,1.46,1.04,0.07,1.04,0.0,0.39,0.18,0.26,0.7514,0.005,0.40240000000000004,0.54,0.5588000000000001,0.5352,1.07,28.0,2.0,2.0,China CFA,4.0
Hai Yu,0.0,0.0,1.45,0.55,0.0,1.91,0.0,0.36,0.0,0.41450000000000004,0.8201999999999999,0.00473,0.44260000000000005,0.45,0.68,0.5821,0.91,11.0,3.0,2.0,China CFA,4.0
Guowen Sun,0.04,0.0,1.96,1.4,0.04,1.96,0.0,0.44,0.16,0.2788,0.7159,0.0062,0.3724,1.16,0.47830000000000006,0.5385,1.08,25.0,2.0,2.0,China CFA,4.0
Hailong Li,0.07,0.0,1.14,0.79,0.0,0.57,0.0,0.29,0.0,0.2643,0.8323999999999999,0.006,0.4211,0.21,0.7333,0.6182000000000001,0.64,14.0,2.0,2.0,China CFA,4.0
Tze-Nam Yue,0.12,0.0,2.29,1.24,0.0,1.35,0.0,1.18,0.06,0.37,0.7726999999999999,0.00847,0.3519,1.06,0.3333,0.5070999999999999,1.12,17.0,2.0,2.0,China CFA,4.0
Lu Zhang,0.0,0.0,2.27,1.27,0.0,0.87,0.0,0.53,0.0,0.20600000000000002,0.7345999999999999,0.0035299999999999997,0.3469,0.53,0.6429,0.6111,0.73,15.0,3.0,2.0,China CFA,4.0
Ruibao Hu,0.08,0.04,0.68,1.04,0.0,2.2,0.0,0.08,0.08,0.4152,0.8120999999999998,0.00436,0.3897,0.76,0.44160000000000005,0.4836,0.64,25.0,2.0,2.0,China CFA,4.0
Kaimu Zheng,0.08,0.0,1.5,0.42,0.0,0.67,0.0,0.42,0.0,0.245,0.7993000000000001,0.004079999999999999,0.5769,0.83,0.76,0.6133,1.08,12.0,3.0,2.0,China CFA,4.0
Yang Liu,0.07,0.07,0.93,1.03,0.07,0.76,0.0,0.24,0.07,0.2931,0.8412000000000001,0.0089,0.5652,0.48,0.6667000000000001,0.5895,0.66,29.0,3.0,2.0,China CFA,4.0
Gou Junchen,0.12,0.06,0.59,0.65,0.0,2.41,0.0,0.35,0.0,0.3,0.8626999999999998,0.0014099999999999998,0.5067,0.29,0.4643,0.4286,1.06,17.0,2.0,2.0,China CFA,4.0
Huan Liu,0.05,0.0,1.8,0.45,0.0,1.15,0.0,0.45,0.0,0.30150000000000005,0.7959999999999999,0.008150000000000001,0.36589999999999995,0.7,0.6452,0.5455,1.25,20.0,3.0,2.0,China CFA,4.0
Dong Xu,0.11,0.0,2.25,1.07,0.0,1.89,0.0,0.57,0.07,0.3961,0.8132999999999998,0.00796,0.4423,1.54,0.6,0.5417000000000001,1.32,28.0,3.0,2.0,China CFA,4.0
Chae-min Im,0.04,0.04,1.38,0.79,0.0,3.25,0.0,0.29,0.0,0.465,0.8683,0.00383,0.5631,1.42,0.62,0.6289,1.17,24.0,3.0,2.0,China CFA,4.0
Zhechao Chen,0.0,0.0,1.3,0.9,0.05,0.9,0.0,0.3,0.15,0.3235,0.7883,0.0068,0.5156000000000001,0.9,0.41379999999999995,0.5044,1.15,20.0,2.0,2.0,China CFA,4.0
Dongsheng Wang,0.0,0.0,1.1,0.86,0.0,1.19,0.0,0.29,0.1,0.1957,0.7567,0.0025700000000000002,0.4915,0.14,0.22219999999999998,0.46509999999999996,1.05,21.0,2.0,2.0,China CFA,4.0
Tong Wang,0.0,0.0,0.65,0.59,0.0,0.76,0.0,0.35,0.0,0.35710000000000003,0.8567,0.009649999999999999,0.44439999999999996,0.47,0.5,0.4697,0.94,17.0,2.0,2.0,China CFA,4.0
Yiming Liu,0.04,0.04,1.0,1.21,0.0,2.71,0.0,0.25,0.0,0.37,0.8480000000000001,0.00254,0.5986,0.71,0.7119,0.5303,1.58,24.0,2.0,2.0,China CFA,4.0
Yuefeng Bai,0.0,0.0,1.05,0.71,0.0,1.9,0.0,0.38,0.0,0.28290000000000004,0.7963,0.0044800000000000005,0.4493000000000001,0.43,0.68,0.6413,0.38,21.0,3.0,2.0,China CFA,4.0
Dilmurat Mawlanyaz,0.08,0.0,1.5,1.0,0.0,0.83,0.0,0.58,0.0,0.2225,0.7415999999999998,0.00375,0.2857,0.67,0.5,0.5405,0.75,12.0,2.0,2.0,China CFA,4.0
Liao Chengjian,0.0,0.0,1.5,0.31,0.0,0.65,0.0,0.81,0.12,0.2088,0.8140000000000001,0.00308,0.5857,0.69,0.4,0.5,0.69,26.0,2.0,2.0,China CFA,4.0
Yaki Yen,0.0,0.0,1.22,0.83,0.0,1.33,0.0,0.5,0.0,0.3711,0.8802,0.00233,0.589,0.39,0.6341,0.5474,0.83,18.0,3.0,2.0,China CFA,4.0
Shaocong Wu,0.0,0.0,1.32,1.24,0.0,4.64,0.0,0.52,0.0,0.442,0.7909999999999999,0.0048,0.4083,1.2,0.6566,0.5515,1.04,25.0,1.0,2.0,China CFA,4.0
Yun Yang,0.0,0.0,0.76,1.44,0.0,2.24,0.0,0.6,0.08,0.4252000000000001,0.8420000000000001,0.004639999999999999,0.5669,1.28,0.5636,0.5159,0.76,25.0,3.0,2.0,China CFA,4.0
Xiaotian Yang,0.0,0.0,0.75,0.83,0.0,1.04,0.0,0.25,0.13,0.275,0.8076000000000001,0.0054600000000000004,0.44900000000000007,1.25,0.44439999999999996,0.5207999999999999,0.33,24.0,3.0,2.0,China CFA,4.0
Boxuan Feng,0.04,0.0,1.25,1.46,0.0,1.29,0.0,0.61,0.04,0.2225,0.7303000000000001,0.0032500000000000003,0.4,0.57,0.525,0.5196999999999999,0.86,28.0,2.0,2.0,China CFA,4.0
He Yiran,0.0,0.0,1.27,0.73,0.09,2.73,0.0,0.36,0.09,0.3064,0.8515999999999999,0.00373,0.5278,1.0,0.7894999999999999,0.6735,0.64,11.0,1.0,2.0,China CFA,4.0
Jiajun Bai,0.0,0.0,1.38,1.0,0.0,0.83,0.0,0.17,0.04,0.2288,0.7505,0.004669999999999999,0.35,0.54,0.36,0.5243000000000001,0.67,24.0,3.0,2.0,China CFA,4.0
Zhipeng Jiang,0.06,0.0,1.33,1.0,0.0,0.72,0.0,0.72,0.0,0.3389,0.7623000000000001,0.00811,0.4205,1.28,0.4706,0.5133,0.61,18.0,3.0,2.0,China CFA,4.0
Sun Zheng'ao,0.0,0.0,0.83,0.72,0.06,2.56,0.0,0.22,0.0,0.3556,0.8578,0.0025,0.5745,0.56,0.5152,0.5362,0.67,18.0,2.0,2.0,China CFA,4.0
Weihui Rao,0.0,0.0,1.18,0.93,0.0,1.36,0.0,0.32,0.07,0.3539,0.8001999999999998,0.006889999999999999,0.4154,0.82,0.4615000000000001,0.5102,1.0,28.0,3.0,2.0,China CFA,4.0
Niu Ziyi,0.0,0.0,0.92,0.54,0.0,0.85,0.0,0.31,0.08,0.22460000000000002,0.774,0.003,0.4,0.69,0.6923,0.5867,1.23,13.0,1.0,2.0,China CFA,4.0
Shuai Pei,0.13,0.06,1.69,0.19,0.0,1.81,0.0,0.44,0.0,0.4363,0.8825,0.00419,0.6636,1.56,0.5417000000000001,0.593,0.75,16.0,2.0,2.0,China CFA,4.0
Yihu Yang,0.04,0.0,0.75,0.5,0.0,1.13,0.0,0.54,0.13,0.23130000000000003,0.8288,0.00504,0.44439999999999996,0.63,0.3514,0.4646,0.29,24.0,3.0,2.0,China CFA,4.0
Fan Yang,0.0,0.0,1.5,0.68,0.0,3.05,0.0,0.23,0.0,0.48550000000000004,0.8240000000000001,0.00182,0.4293,0.77,0.56,0.6083,0.55,22.0,2.0,2.0,China CFA,4.0
ZhongQiu Ye,0.0,0.0,2.14,1.04,0.0,2.43,0.04,1.0,0.04,0.3586,0.8157,0.005540000000000001,0.4514,1.46,0.5385,0.5105000000000001,1.64,28.0,3.0,2.0,China CFA,4.0
Jiahui Huang,0.0,0.0,1.66,1.41,0.0,3.1,0.0,0.55,0.0,0.3345,0.7887,0.00297,0.5231,1.24,0.5,0.5,1.41,29.0,1.0,2.0,China CFA,4.0
Ting Zhu,0.07,0.0,1.27,0.6,0.0,0.6,0.0,0.2,0.13,0.17529999999999998,0.7148,0.00607,0.35710000000000003,0.93,0.7082999999999999,0.6667000000000001,0.6,15.0,3.0,2.0,China CFA,4.0
Jihong Jiang,0.03,0.03,0.76,1.21,0.0,2.86,0.0,0.38,0.0,0.42310000000000003,0.8419,0.0021,0.5223,1.41,0.5233,0.5,0.83,29.0,3.0,2.0,China CFA,4.0
Bin Liu,0.0,0.0,0.93,0.5,0.0,0.29,0.0,0.21,0.14,0.08929999999999999,0.5920000000000001,0.00179,0.35,0.07,0.6364,0.6111,0.43,14.0,2.0,2.0,China CFA,4.0
Yaopeng Wang,0.0,0.0,0.62,0.62,0.0,1.46,0.0,0.0,0.0,0.0915,0.7227,0.001,0.4706,0.15,0.7333,0.7097,0.46,13.0,2.0,2.0,China CFA,4.0
Jie Sun,0.0,0.0,0.74,1.16,0.0,2.11,0.0,0.21,0.11,0.41159999999999997,0.8338,0.00395,0.4314,0.95,0.52,0.4904,1.05,19.0,3.0,2.0,China CFA,4.0
Yang Bai,0.0,0.0,1.06,1.24,0.06,1.29,0.0,0.12,0.0,0.3129,0.8382999999999998,0.0025900000000000003,0.4462,0.76,0.5789,0.5738,0.88,17.0,2.0,2.0,China CFA,4.0
Li Yang,0.0,0.0,0.57,1.23,0.03,3.9,0.0,0.13,0.0,0.44630000000000003,0.8215,0.00363,0.47159999999999996,1.27,0.52,0.4942999999999999,0.97,30.0,2.0,2.0,China CFA,4.0
Jing Hu,0.07,0.0,1.07,0.29,0.0,0.5,0.0,0.0,0.0,0.1643,0.8087000000000001,0.00157,0.3889,0.29,0.4,0.6,0.5,14.0,2.0,2.0,China CFA,4.0
Wei Wang,0.0,0.0,1.52,0.78,0.0,0.57,0.04,0.43,0.13,0.2443,0.8184999999999999,0.00457,0.493,0.48,0.52,0.5133,0.96,23.0,3.0,2.0,China CFA,4.0
Yupeng He,0.06,0.0,1.69,1.56,0.0,1.25,0.0,0.56,0.06,0.20190000000000002,0.6842,0.00494,0.32,0.81,0.4103,0.5,1.44,16.0,1.0,2.0,China CFA,4.0
Yanfeng Dong,0.06,0.0,1.11,1.39,0.06,2.72,0.0,0.28,0.0,0.33390000000000003,0.7471,0.00272,0.4106,1.17,0.44439999999999996,0.4622,1.39,18.0,2.0,2.0,China CFA,4.0
Shilong Wang,0.0,0.0,1.15,1.1,0.0,1.5,0.0,0.2,0.1,0.207,0.7559999999999999,0.00395,0.371,1.25,0.2632,0.5161,0.9,20.0,1.0,2.0,China CFA,4.0
Chang Feiya,0.08,0.0,0.85,0.85,0.0,0.77,0.0,0.31,0.08,0.1631,0.8208,0.00469,0.5263,0.92,0.6,0.4697,1.15,13.0,2.0,2.0,China CFA,4.0
Haolun Mi,0.05,0.0,1.79,1.16,0.0,2.05,0.0,0.47,0.05,0.42579999999999996,0.7923,0.00716,0.44720000000000004,1.47,0.5676000000000001,0.5690000000000001,1.05,19.0,2.0,2.0,China CFA,4.0
Teng Yi,0.0,0.0,1.11,1.32,0.04,3.68,0.04,0.36,0.0,0.4282,0.8532,0.00421,0.4574,1.36,0.40739999999999993,0.5167,0.46,28.0,3.0,2.0,China CFA,4.0
Zhang Jinliang,0.0,0.0,1.06,0.88,0.0,2.47,0.0,0.29,0.0,0.2553,0.8341,0.0020599999999999998,0.5294,1.59,0.4286,0.4286,0.94,17.0,2.0,2.0,China CFA,4.0
Yeljan Shinar,0.05,0.05,2.05,0.71,0.05,1.76,0.0,0.38,0.1,0.3105,0.7454000000000001,0.00614,0.3038,1.43,0.49060000000000004,0.5517,0.95,21.0,1.0,2.0,China CFA,4.0
Lü Zhuoyi,0.0,0.0,1.79,1.86,0.0,1.36,0.0,0.43,0.14,0.15069999999999997,0.5261,0.00271,0.22639999999999996,0.57,0.3226,0.44659999999999994,0.93,14.0,1.0,2.0,China CFA,4.0
Zhiyu Yan,0.0,0.0,1.89,0.94,0.0,1.06,0.0,0.39,0.0,0.24719999999999998,0.764,0.004559999999999999,0.2703,0.72,0.25,0.6264,0.67,18.0,2.0,2.0,China CFA,4.0
Chen Zhongliu,0.0,0.0,1.12,0.65,0.06,2.29,0.0,0.29,0.0,0.39,0.8839,0.0034100000000000003,0.5876,1.06,0.6296,0.5301,0.94,17.0,2.0,2.0,China CFA,4.0
WenTao Zhang,0.0,0.0,1.55,1.0,0.09,1.18,0.0,0.36,0.0,0.2609,0.7769999999999999,0.002,0.41180000000000005,0.36,0.6923,0.5957,0.64,11.0,2.0,2.0,China CFA,4.0
Haifeng Ding,0.07,0.0,0.93,1.8,0.13,1.8,0.0,0.2,0.07,0.33399999999999996,0.8184,0.004469999999999999,0.44439999999999996,1.87,0.45,0.5478999999999999,0.6,15.0,3.0,2.0,China CFA,4.0
Xu Haofeng,0.0,0.0,0.93,1.21,0.0,1.43,0.0,0.36,0.0,0.2693,0.809,0.0027900000000000004,0.5238,1.14,0.5862,0.5059,1.21,14.0,1.0,2.0,China CFA,4.0
Fu Yuncheng,0.0,0.0,0.45,0.85,0.1,3.25,0.0,0.1,0.0,0.243,0.8169,0.0019500000000000001,0.4286,0.95,0.4615000000000001,0.4648,1.0,20.0,1.0,2.0,China CFA,4.0
Yue Song,0.0,0.0,0.46,0.79,0.0,1.75,0.0,0.46,0.0,0.42629999999999996,0.8348,0.00229,0.34870000000000007,0.63,0.6491,0.5447,0.83,24.0,3.0,2.0,China CFA,4.0
Fan Hengbo,0.0,0.0,1.75,1.05,0.0,0.8,0.05,0.15,0.05,0.2335,0.7729999999999998,0.00425,0.2979,1.25,0.4375,0.5036999999999999,1.8,20.0,1.0,2.0,China CFA,4.0
Zhenghao Wang,0.08,0.0,1.46,0.46,0.0,1.23,0.0,0.08,0.0,0.26080000000000003,0.7787999999999999,0.00308,0.3846,0.69,0.39289999999999997,0.48680000000000007,0.69,13.0,1.0,2.0,China CFA,4.0
Xuan Han,0.0,0.0,1.46,1.77,0.0,3.69,0.0,0.38,0.0,0.27690000000000003,0.7889,0.00231,0.5,1.62,0.6061,0.5974,0.85,13.0,2.0,2.0,China CFA,4.0
Hao Rong,0.0,0.0,1.94,0.63,0.0,1.25,0.0,0.63,0.13,0.2619,0.7326999999999999,0.00619,0.3214,1.63,0.25,0.5275,0.56,16.0,3.0,2.0,China CFA,4.0
Zhe Jiang,0.05,0.0,0.9,0.48,0.0,0.76,0.0,0.52,0.0,0.2571,0.8204,0.00457,0.3889,0.95,0.75,0.5448000000000001,1.33,21.0,3.0,2.0,China CFA,4.0
Cui Qi,0.0,0.0,1.0,1.13,0.0,1.5,0.0,0.47,0.03,0.32400000000000007,0.8147999999999999,0.0034999999999999996,0.44870000000000004,0.87,0.5106,0.49670000000000003,0.7,30.0,2.0,2.0,China CFA,4.0
Liu Jiahui,0.0,0.0,0.75,0.42,0.0,0.75,0.0,0.08,0.0,0.1525,0.8634000000000001,0.00125,0.5652,0.5,0.3333,0.39020000000000005,0.83,12.0,1.0,2.0,China CFA,4.0
Naibijiang Mohemati,0.0,0.0,0.89,0.17,0.0,0.83,0.0,0.11,0.06,0.24719999999999998,0.7888,0.0045000000000000005,0.4,0.83,0.6563,0.4904,1.56,18.0,1.0,2.0,China CFA,4.0
Li Shuai,0.0,0.0,0.69,0.15,0.0,0.0,0.0,0.38,0.15,0.18539999999999998,0.8382,0.00523,0.6429,0.23,0.375,0.5246000000000001,0.15,13.0,2.0,2.0,China CFA,4.0
Zhiyun Zheng,0.0,0.0,0.57,0.5,0.0,0.71,0.0,0.43,0.07,0.21789999999999998,0.7868999999999999,0.00529,0.2759,0.64,0.4375,0.39289999999999997,0.93,14.0,2.0,2.0,China CFA,4.0
Chengdong Zhang,0.0,0.0,0.95,0.57,0.0,1.29,0.0,0.33,0.0,0.2976,0.8432,0.0033799999999999993,0.4167,0.62,0.6154,0.5046,1.19,21.0,3.0,2.0,China CFA,4.0
Aidi Fulang Xisi,0.08,0.0,1.0,1.17,0.0,1.58,0.0,0.0,0.0,0.23170000000000002,0.741,0.003419999999999999,0.31909999999999994,0.5,0.44439999999999996,0.5,1.92,12.0,3.0,2.0,China CFA,4.0
Liao Jiajun,0.0,0.0,2.29,0.81,0.05,1.05,0.0,0.38,0.05,0.20049999999999998,0.7245,0.00414,0.175,0.95,0.4286,0.5379999999999999,1.14,21.0,1.0,2.0,China CFA,4.0
Longchang Lin,0.0,0.0,1.09,0.65,0.0,2.48,0.0,0.39,0.0,0.26039999999999996,0.7028,0.00309,0.34380000000000005,0.96,0.6102000000000001,0.5920000000000001,0.78,23.0,3.0,2.0,China CFA,4.0
Jiabao Wen,0.0,0.0,0.73,1.07,0.0,1.07,0.0,0.4,0.0,0.20800000000000002,0.6698999999999999,0.0038,0.3023,0.4,0.5294,0.3766,1.4,15.0,1.0,2.0,China CFA,4.0
Yixin Liu,0.0,0.0,1.07,0.73,0.0,1.0,0.0,0.27,0.07,0.244,0.7540999999999998,0.00507,0.6087,0.27,0.2941,0.37329999999999997,0.87,15.0,1.0,2.0,China CFA,4.0
Zhao Ke,0.07,0.0,0.27,0.33,0.07,0.87,0.0,0.2,0.0,0.0967,0.8069,0.0016,0.4167,0.27,0.2857,0.35480000000000006,0.4,15.0,3.0,2.0,China CFA,4.0
Zhang Yuan,0.0,0.0,0.88,1.23,0.0,1.85,0.0,0.19,0.0,0.37079999999999996,0.8579000000000001,0.00385,0.4886,1.58,0.5577,0.5507,0.96,26.0,3.0,2.0,China CFA,4.0
Hong Li,0.0,0.0,0.91,1.82,0.09,1.36,0.09,0.73,0.0,0.36,0.7929,0.00245,0.5309,1.27,0.5714,0.4667,1.27,11.0,2.0,2.0,China CFA,4.0
Mincheng Yuan,0.05,0.05,0.95,0.58,0.0,1.74,0.0,0.26,0.0,0.35109999999999997,0.8321,0.00247,0.4,1.42,0.675,0.593,0.68,19.0,2.0,2.0,China CFA,4.0
Lin Cui,0.0,0.0,2.29,1.63,0.0,2.79,0.0,0.54,0.08,0.3629,0.7796,0.00321,0.4404,3.0,0.6061,0.6305,0.58,24.0,2.0,2.0,China CFA,4.0
Haiqing Cao,0.0,0.0,1.0,0.67,0.08,0.92,0.0,0.42,0.0,0.19579999999999997,0.8212999999999999,0.00308,0.375,0.83,0.3125,0.5156000000000001,0.92,12.0,2.0,2.0,China CFA,4.0
Abduhamit Abdugheni,0.0,0.0,0.67,0.67,0.0,1.07,0.0,0.27,0.0,0.1133,0.7353000000000001,0.0022,0.25,0.53,0.6842,0.5,0.6,15.0,2.0,2.0,China CFA,4.0
Wenzhe Zhao,0.0,0.0,1.44,0.63,0.0,1.81,0.0,0.31,0.0,0.2175,0.7959999999999999,0.00269,0.36589999999999995,1.06,0.4667,0.47950000000000004,1.0,16.0,1.0,2.0,China CFA,4.0
Tian Ming,0.05,0.0,1.68,0.63,0.0,1.21,0.05,0.26,0.0,0.33370000000000005,0.847,0.00626,0.41379999999999995,1.58,0.3529,0.41180000000000005,1.68,19.0,2.0,2.0,China CFA,4.0
Ximing Pan,0.0,0.0,1.2,1.44,0.16,4.76,0.0,0.08,0.0,0.38839999999999997,0.8527,0.00108,0.5238,2.76,0.5714,0.547,1.0,25.0,2.0,2.0,China CFA,4.0
Xianjun Wang,0.0,0.0,1.2,0.73,0.0,2.13,0.07,0.4,0.0,0.282,0.669,0.004,0.4107,1.4,0.3103,0.40480000000000005,1.33,15.0,1.0,2.0,China CFA,4.0
Wang Huapeng,0.0,0.0,0.56,0.5,0.0,1.11,0.0,0.11,0.0,0.1383,0.7028,0.0020599999999999998,0.36840000000000006,0.56,0.4,0.3529,0.89,18.0,1.0,2.0,China CFA,4.0
Chen Yuhao,0.04,0.0,1.14,1.04,0.04,1.18,0.0,0.5,0.11,0.3054,0.7801,0.0068200000000000005,0.48810000000000003,1.18,0.5227,0.46409999999999996,0.93,28.0,1.0,2.0,China CFA,4.0
Haodong Luan,0.0,0.0,0.58,1.17,0.08,5.83,0.08,0.08,0.0,0.245,0.8162999999999999,0.000419999999999999,0.2,2.58,0.31579999999999997,0.4595,0.5,12.0,2.0,2.0,China CFA,4.0
Jing Liu,0.0,0.0,1.81,1.63,0.0,2.48,0.0,0.52,0.0,0.3093,0.7593000000000001,0.002779999999999999,0.3727,2.3,0.5385,0.5676000000000001,0.93,27.0,2.0,2.0,China CFA,4.0
Rijin Chen,0.0,0.0,1.92,0.58,0.08,0.92,0.0,0.58,0.0,0.17079999999999995,0.6927,0.00208,0.15789999999999998,0.58,0.625,0.44780000000000003,1.42,12.0,1.0,2.0,China CFA,4.0
Yu Zhang,0.0,0.0,0.92,1.31,0.0,2.0,0.0,0.38,0.0,0.20379999999999998,0.7623000000000001,0.00185,0.4889,1.69,0.375,0.5,0.54,13.0,1.0,2.0,China CFA,4.0
Junzhe Zhang,0.0,0.0,1.0,1.41,0.15,4.22,0.0,0.3,0.0,0.3407,0.8412999999999999,0.0015199999999999999,0.5285,2.7,0.4237,0.5310000000000001,0.81,27.0,3.0,2.0,China CFA,4.0
Xin Luo,0.0,0.0,0.63,0.56,0.06,1.44,0.0,0.13,0.0,0.2144,0.828,0.002,0.375,0.56,0.3889,0.47370000000000007,1.44,16.0,3.0,2.0,China CFA,4.0
Juan Pablo Vargas,0.07,0.07,1.4,1.53,0.0,3.4,0.0,0.2,0.0,0.5527000000000001,0.8190999999999999,0.004,0.5241,0.47,0.5870000000000001,0.6353,0.47,15.0,2.0,2.0,Colombia Primera,3.0
José Moya,0.0,0.0,0.68,1.47,0.0,4.32,0.0,0.42,0.05,0.33840000000000003,0.8289,0.00153,0.47619999999999996,0.42,0.5714,0.5487000000000001,0.79,19.0,3.0,2.0,Colombia Primera,3.0
Andrés Cadavid,0.25,0.04,0.79,1.46,0.08,3.54,0.0,0.17,0.0,0.3713,0.7901,0.0017499999999999998,0.4759999999999999,0.67,0.7021,0.6364,0.92,24.0,3.0,2.0,Colombia Primera,3.0
Carlos Ramirez,0.27,0.0,0.47,1.13,0.0,4.73,0.0,0.27,0.0,0.36469999999999997,0.8172,0.0017299999999999998,0.5778,0.93,0.5652,0.5067,0.8,15.0,3.0,2.0,Colombia Primera,3.0
Jeisson Quiñónes,0.0,0.0,1.14,2.14,0.0,3.0,0.0,0.14,0.0,0.4464,0.8031999999999999,0.00307,0.4554000000000001,0.86,0.6977,0.6581,1.43,14.0,2.0,2.0,Colombia Primera,3.0
Omar Bertel,0.0,0.0,2.28,1.06,0.0,1.0,0.0,0.56,0.11,0.4111,0.8243,0.00789,0.42310000000000003,0.56,0.48150000000000004,0.5661999999999999,1.11,18.0,2.0,2.0,Colombia Primera,3.0
Junior Hernández,0.0,0.0,1.3,1.45,0.0,1.15,0.05,0.45,0.1,0.3525,0.8085,0.0038,0.3151,0.55,0.5357,0.5588000000000001,1.05,20.0,1.0,2.0,Colombia Primera,3.0
Gilberto Garcia,0.0,0.0,0.76,0.65,0.0,1.18,0.0,0.76,0.06,0.3365000000000001,0.764,0.00624,0.5075,0.82,0.4615000000000001,0.4719,0.47,17.0,3.0,2.0,Colombia Primera,3.0
Marlon Piedrahita,0.0,0.0,1.06,0.72,0.0,0.17,0.0,1.33,0.28,0.24830000000000002,0.7315,0.00739,0.4648,0.67,0.1333,0.38050000000000006,0.78,18.0,3.0,2.0,Colombia Primera,3.0
Andrés Llinás,0.0,0.0,1.41,1.91,0.0,2.09,0.0,0.82,0.0,0.5136,0.8593000000000001,0.00309,0.6098,0.59,0.5595,0.5663,0.73,22.0,2.0,2.0,Colombia Primera,3.0
Emanuel Olivera,0.0,0.0,1.0,1.6,0.05,4.75,0.0,0.35,0.05,0.45099999999999996,0.8426,0.0032,0.5647,0.6,0.5714,0.5091,0.85,20.0,3.0,2.0,Colombia Primera,3.0
Jorge Segura,0.0,0.0,1.75,2.25,0.17,2.0,0.0,0.5,0.0,0.3292,0.7975,0.0022500000000000003,0.49450000000000005,0.92,0.8667,0.6308,1.33,12.0,2.0,2.0,Colombia Primera,3.0
Juan Mosquera,0.14,0.0,1.24,1.1,0.05,0.48,0.0,0.52,0.14,0.28859999999999997,0.8432,0.00605,0.5692,0.57,0.2143,0.48460000000000003,0.86,21.0,1.0,2.0,Colombia Primera,3.0
Brayan Córdoba,0.06,0.06,1.56,1.81,0.0,3.13,0.0,0.31,0.0,0.2763,0.7940999999999999,0.001379999999999999,0.5169,0.69,0.6286,0.6264,0.69,16.0,1.0,2.0,Colombia Primera,3.0
Daniel Rosero Valencia,0.0,0.0,1.55,1.2,0.0,2.45,0.0,0.4,0.0,0.3605,0.8183,0.0028499999999999997,0.5135,0.7,0.6765000000000001,0.6536,0.85,20.0,2.0,2.0,Colombia Primera,3.0
Kevin Riascos,0.0,0.0,1.05,1.75,0.0,2.25,0.0,0.05,0.0,0.3195,0.7966,0.00185,0.4595,0.8,0.6739,0.7103,0.6,20.0,2.0,2.0,Colombia Primera,3.0
Cristian Castro,0.0,0.0,0.25,1.25,0.0,1.83,0.0,0.08,0.0,0.4742,0.8734999999999999,0.003419999999999999,0.6019,0.25,0.625,0.6667000000000001,0.25,12.0,1.0,2.0,Colombia Primera,3.0
Julián Quiñones,0.0,0.0,0.43,0.64,0.0,3.71,0.0,0.0,0.0,0.3914,0.7426999999999999,0.00264,0.48310000000000003,0.57,0.6875,0.6981,0.57,14.0,3.0,2.0,Colombia Primera,3.0
Yulián Gómez,0.0,0.0,1.55,1.27,0.0,1.73,0.0,0.55,0.18,0.2291,0.7857,0.0033599999999999993,0.35710000000000003,0.36,0.6364,0.6087,0.45,11.0,2.0,2.0,Colombia Primera,3.0
Jonathan Marulanda,0.0,0.0,2.29,2.0,0.0,1.88,0.0,0.82,0.0,0.33240000000000003,0.8035,0.00524,0.48650000000000004,0.47,0.6667000000000001,0.5414,1.06,17.0,2.0,2.0,Colombia Primera,3.0
