Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Interceptions,Big chances created,Assists,Accurate passes %,Aerial duels won %,Total duels won %,Was fouled,Appearances,Age Range,Position,League,Level
Dayro Moreno,0.62,0.14,35.71,2.86,0.19,0.0,0.19,0.05,0.1,72.52,24.0,39.8,0.86,21.0,3.0,4.0,Colombia Primera,3.0
Miguel Borja,0.59,0.24,60.0,3.71,0.12,0.0,0.06,0.0,0.0,74.24,40.0,41.8,0.59,17.0,2.0,4.0,Colombia Primera,3.0
Leonardo Castro,0.56,0.06,21.62,2.75,0.19,0.0,0.25,0.06,0.06,68.47,31.11,40.67,2.25,16.0,3.0,4.0,Colombia Primera,3.0
Andrés Rentería,0.46,0.31,62.5,3.23,0.0,0.0,0.08,0.08,0.15,78.07,46.48,46.96,0.85,13.0,2.0,4.0,Colombia Primera,3.0
Anderson Plata,0.4,0.07,45.0,1.53,0.07,0.0,0.47,0.6,0.27,74.4,23.08,38.18,0.93,15.0,3.0,4.0,Colombia Primera,3.0
Adrián Ramos,0.29,0.29,73.68,2.53,0.0,0.0,0.18,0.12,0.24,76.99,31.43,40.0,0.76,17.0,3.0,4.0,Colombia Primera,3.0
Luciano Pons,0.45,0.18,22.22,2.82,0.05,0.0,0.23,0.09,0.0,72.59,36.94,39.07,1.45,22.0,3.0,4.0,Colombia Primera,3.0
Pablo Sabbag,0.29,0.17,56.6,2.92,0.0,0.0,0.25,0.21,0.13,67.06,40.96,46.03,1.63,24.0,2.0,4.0,Colombia Primera,3.0
Brayan Fernandez,0.29,0.12,33.33,2.12,0.18,0.0,0.18,0.12,0.18,68.65,45.65,42.21,1.47,17.0,3.0,4.0,Colombia Primera,3.0
Duvier Riascos,0.5,0.31,45.0,2.56,0.19,0.0,0.25,0.19,0.13,69.35,29.51,34.76,1.19,16.0,3.0,4.0,Colombia Primera,3.0
Wilson Morelo,0.56,0.28,21.43,2.11,0.06,0.0,0.0,0.17,0.0,77.26,33.33,39.05,1.33,18.0,3.0,4.0,Colombia Primera,3.0
Mender García,0.28,0.28,40.0,2.28,0.0,0.0,0.39,0.11,0.06,74.14,37.93,37.98,0.94,18.0,2.0,4.0,Colombia Primera,3.0
Teófilo Gutiérrez,0.15,0.15,50.0,0.92,0.0,0.0,0.46,0.23,0.31,76.02,25.0,39.13,0.85,13.0,3.0,4.0,Colombia Primera,3.0
Andrey Estupiñán,0.0,0.0,65.0,0.58,0.0,0.0,0.33,0.17,0.0,79.21,42.86,61.97,1.42,12.0,2.0,4.0,Colombia Primera,3.0
Fredy Salazar,0.08,0.0,38.46,1.54,0.0,0.0,0.46,0.08,0.0,74.68,35.71,50.59,1.92,13.0,2.0,4.0,Colombia Primera,3.0
Carlos Rivas,0.0,0.0,50.0,2.09,0.0,0.0,0.09,0.36,0.09,70.3,0.0,44.07,0.82,11.0,2.0,4.0,Colombia Primera,3.0
Jefferson Duque,0.33,0.25,18.18,1.5,0.08,0.0,0.13,0.13,0.08,63.28,45.83,36.08,0.29,24.0,3.0,4.0,Colombia Primera,3.0
Faber Andrés Gil,0.0,0.17,77.78,0.83,0.0,0.0,0.33,0.17,0.08,64.36,22.22,59.15,1.17,12.0,2.0,4.0,Colombia Primera,3.0
Ayron Del Valle,0.18,0.0,22.22,1.29,0.0,0.0,0.06,0.12,0.06,68.35,40.91,38.24,0.88,17.0,3.0,4.0,Colombia Primera,3.0
Kener Valencia,0.15,0.0,50.0,1.08,0.0,0.0,0.15,0.15,0.15,69.57,60.0,51.56,0.69,13.0,1.0,4.0,Colombia Primera,3.0
Brayan Gil,0.16,0.16,46.15,1.47,0.05,0.0,0.53,0.11,0.05,69.54,44.59,42.74,0.53,19.0,1.0,4.0,Colombia Primera,3.0
Diego Herazo,0.3,0.3,33.33,2.15,0.0,0.0,0.1,0.05,0.0,70.29,41.67,40.0,0.4,20.0,2.0,4.0,Colombia Primera,3.0
Ruyery Blanco,0.13,0.06,100.0,1.13,0.0,0.0,0.06,0.13,0.13,80.56,25.0,42.62,0.69,16.0,2.0,4.0,Colombia Primera,3.0
Brayan Léon Muñiz,0.19,0.13,27.27,1.13,0.06,0.0,0.13,0.06,0.06,57.89,50.0,42.99,1.38,16.0,1.0,4.0,Colombia Primera,3.0
Jesus Hernandez,0.27,0.09,60.0,0.95,0.0,0.0,0.14,0.09,0.09,78.79,33.67,34.25,0.41,22.0,2.0,4.0,Colombia Primera,3.0
Juan Fernando Caicedo,0.28,0.33,68.42,1.61,0.11,0.0,0.0,0.11,0.0,72.68,40.0,43.69,0.61,18.0,3.0,4.0,Colombia Primera,3.0
Darwin Lopez,0.3,0.2,45.45,2.3,0.0,0.0,0.15,0.05,0.0,75.8,25.0,37.0,0.95,20.0,3.0,4.0,Colombia Primera,3.0
Alejandro Barbaro,0.0,0.0,36.36,1.42,0.0,0.0,0.0,0.0,0.0,74.26,58.33,46.88,0.58,12.0,3.0,4.0,Colombia Primera,3.0
Ethan González,0.08,0.0,43.75,1.08,0.0,0.0,0.15,0.08,0.0,67.39,56.1,51.02,1.23,13.0,3.0,4.0,Colombia Primera,3.0
Michael Rangel,0.23,0.18,75.0,1.14,0.09,0.0,0.14,0.09,0.09,67.57,31.58,49.12,1.23,22.0,3.0,4.0,Colombia Primera,3.0
Marcílio Silva,0.08,0.0,37.14,0.92,0.0,0.0,0.08,0.08,0.0,72.84,40.0,43.68,1.08,13.0,1.0,4.0,Colombia Primera,3.0
Edward Bolaños,0.13,0.06,22.22,1.38,0.0,0.0,0.06,0.06,0.06,63.64,66.67,38.74,0.63,16.0,2.0,4.0,Colombia Primera,3.0
Diber Cambindo,0.05,0.15,66.67,1.3,0.0,0.0,0.1,0.05,0.05,65.85,30.77,35.59,0.55,20.0,2.0,4.0,Colombia Primera,3.0
Diego Valdes,0.09,0.36,50.0,1.82,0.0,0.0,0.18,0.09,0.09,59.18,38.89,39.81,1.18,11.0,3.0,4.0,Colombia Primera,3.0
Jader Valencia,0.13,0.04,30.0,1.13,0.0,0.0,0.13,0.04,0.0,72.27,44.19,33.61,0.38,24.0,1.0,4.0,Colombia Primera,3.0
José Sinisterra,0.0,0.14,64.29,0.64,0.0,0.0,0.57,0.07,0.07,77.46,30.0,53.25,0.71,14.0,2.0,4.0,Colombia Primera,3.0
Fernando Coniglio,0.0,0.06,46.67,0.59,0.0,0.0,0.18,0.0,0.0,59.23,58.06,54.72,0.53,17.0,3.0,4.0,Colombia Primera,3.0
Adrián Estacio,0.18,0.0,50.0,1.18,0.0,0.0,0.0,0.0,0.0,74.85,56.25,51.69,2.09,11.0,2.0,4.0,Colombia Primera,3.0
Alejandro Gabriel Quintana,0.14,0.0,11.11,0.64,0.0,0.0,0.0,0.0,0.0,59.46,48.98,38.14,0.5,14.0,3.0,4.0,Colombia Primera,3.0
Ángelo Rodríguez,0.0,0.27,55.56,1.45,0.0,0.0,0.18,0.18,0.0,60.4,52.94,40.98,0.73,11.0,3.0,4.0,Colombia Primera,3.0
Gustavo Ramírez,0.16,0.11,62.5,0.89,0.05,0.0,0.11,0.0,0.0,72.57,34.88,35.11,0.53,19.0,3.0,4.0,Colombia Primera,3.0
Johan Caballero,0.06,0.06,35.71,1.17,0.06,0.0,0.5,0.11,0.06,80.61,25.0,41.67,1.11,18.0,2.0,4.0,Colombia Primera,3.0
Carmelo Valencia,0.15,0.1,0.0,0.65,0.05,0.0,0.05,0.05,0.05,64.47,35.29,35.0,0.05,20.0,3.0,4.0,Colombia Primera,3.0
Jose Barragan,0.2,0.07,25.0,0.87,0.13,0.0,0.13,0.0,0.0,59.26,40.0,38.0,0.33,15.0,1.0,4.0,Colombia Primera,3.0
Harold Mosquera,0.0,0.07,40.91,1.13,0.0,0.0,0.27,0.0,0.0,76.83,50.0,52.58,1.47,15.0,2.0,4.0,Colombia Primera,3.0
Ricardo Márquez,0.0,0.0,100.0,0.92,0.0,0.0,0.0,0.0,0.0,50.0,66.67,46.67,0.23,13.0,2.0,4.0,Colombia Primera,3.0
Joider Micolta,0.0,0.07,46.15,0.8,0.0,0.0,0.13,0.0,0.07,64.76,58.82,50.6,0.8,15.0,1.0,4.0,Colombia Primera,3.0
Deiler Córdoba,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,62.79,42.86,45.1,0.75,12.0,1.0,4.0,Colombia Primera,3.0
Daiver Vega,0.08,0.08,45.45,0.92,0.08,0.0,0.23,0.08,0.0,67.35,28.0,41.49,1.15,13.0,2.0,4.0,Colombia Primera,3.0
Yeison Moreno,0.07,0.0,0.0,0.33,0.0,0.0,0.07,0.0,0.0,78.26,44.44,35.14,0.2,15.0,2.0,4.0,Colombia Primera,3.0
Joel Contreras,0.0,0.0,67.65,0.46,0.0,0.0,0.31,0.0,0.0,77.48,0.0,48.24,0.69,13.0,1.0,4.0,Colombia Primera,3.0
Hassan Vergara,0.08,0.0,0.0,0.17,0.08,0.0,0.0,0.0,0.0,72.55,31.58,32.43,0.42,12.0,1.0,4.0,Colombia Primera,3.0
Juan Tegue,0.0,0.0,18.18,0.5,0.0,0.0,0.08,0.08,0.08,70.0,15.38,30.0,0.75,12.0,1.0,4.0,Colombia Primera,3.0
Bryan Castrillón,0.0,0.13,38.46,0.87,0.0,0.0,0.27,0.0,0.0,80.7,20.0,43.48,0.47,15.0,1.0,4.0,Colombia Primera,3.0
Isaac Camargo,0.0,0.09,55.56,0.45,0.0,0.0,0.09,0.0,0.0,78.26,22.22,32.35,0.36,11.0,1.0,4.0,Colombia Primera,3.0
Marko Livaja,0.56,0.38,37.29,2.82,0.06,0.0,0.09,0.32,0.38,65.01,49.44,42.09,2.03,34.0,2.0,4.0,Croacia HNL,3.0
Dion Drena Beljo,0.5,0.13,37.5,1.69,0.19,0.0,0.25,0.19,0.13,71.59,56.92,44.59,1.44,16.0,1.0,4.0,Croacia HNL,3.0
Bruno Petković,0.36,0.07,33.33,1.89,0.11,0.6,0.11,0.11,0.21,68.2,52.17,43.9,0.96,28.0,2.0,4.0,Croacia HNL,3.0
Ante Erceg,0.52,0.24,59.18,2.33,0.05,0.53,0.29,0.1,0.05,75.45,34.67,43.62,1.57,21.0,3.0,4.0,Croacia HNL,3.0
Ramón Miérez,0.36,0.24,54.35,2.48,0.18,0.0,0.24,0.09,0.0,63.97,45.3,45.08,2.12,33.0,2.0,4.0,Croacia HNL,3.0
Sandro Kulenović,0.26,0.18,54.17,2.18,0.03,0.0,0.35,0.21,0.18,68.23,53.16,48.42,0.91,34.0,1.0,4.0,Croacia HNL,3.0
Matija Frigan,0.48,0.3,41.94,2.7,0.11,0.0,0.19,0.11,0.07,64.59,34.07,39.24,1.59,27.0,1.0,4.0,Croacia HNL,3.0
Fran Brodić,0.35,0.12,40.43,2.09,0.03,0.0,0.32,0.0,0.06,69.96,40.27,42.21,1.35,34.0,2.0,4.0,Croacia HNL,3.0
Josip Drmić,0.17,0.17,45.45,1.26,0.0,0.0,0.09,0.23,0.17,75.75,36.36,36.22,0.23,35.0,3.0,4.0,Croacia HNL,3.0
Monsef Bakrar,0.26,0.16,39.39,1.71,0.03,0.0,0.16,0.06,0.06,62.89,29.09,40.25,1.13,31.0,1.0,4.0,Croacia HNL,3.0
Indrit Tuci,0.2,0.2,38.89,1.67,0.03,0.0,0.17,0.1,0.17,61.38,50.79,45.34,0.7,30.0,1.0,4.0,Croacia HNL,3.0
Kristian Fućak,0.24,0.05,47.06,0.86,0.0,0.0,0.48,0.1,0.05,59.32,50.79,44.83,1.19,21.0,2.0,4.0,Croacia HNL,3.0
Michele Šego,0.11,0.11,35.71,1.71,0.0,0.0,0.25,0.18,0.14,73.15,33.33,44.19,1.57,28.0,1.0,4.0,Croacia HNL,3.0
Arb Manaj,0.05,0.05,62.5,0.95,0.0,0.0,0.25,0.05,0.0,65.85,50.0,50.81,0.85,20.0,2.0,4.0,Croacia HNL,3.0
Caio Cruz,0.09,0.0,33.33,1.09,0.0,0.0,0.09,0.09,0.0,63.83,36.84,44.12,0.36,11.0,1.0,4.0,Croacia HNL,3.0
Duje Čop,0.19,0.19,37.5,1.62,0.05,0.0,0.29,0.1,0.1,58.84,30.43,37.58,0.9,21.0,3.0,4.0,Croacia HNL,3.0
Ivan Krstanović,0.16,0.13,25.0,1.09,0.0,0.0,0.16,0.06,0.06,59.84,44.67,44.58,0.84,32.0,3.0,4.0,Croacia HNL,3.0
Ivan Dolček,0.17,0.03,48.44,1.55,0.0,0.0,0.28,0.1,0.07,66.13,32.43,37.62,0.9,29.0,1.0,4.0,Croacia HNL,3.0
Niko Domjanić,0.18,0.12,20.0,0.47,0.06,0.0,0.06,0.0,0.0,73.33,47.37,46.88,0.06,17.0,1.0,4.0,Croacia HNL,3.0
Stipe Biuk,0.07,0.07,46.67,1.67,0.0,0.0,0.27,0.0,0.13,68.88,38.89,45.45,1.67,15.0,1.0,4.0,Croacia HNL,3.0
Ante Crnac,0.17,0.09,46.67,1.66,0.0,0.0,0.29,0.0,0.03,64.88,45.98,45.14,0.71,35.0,1.0,4.0,Croacia HNL,3.0
Näis Djouahra,0.05,0.0,63.89,0.58,0.0,0.0,0.16,0.05,0.0,71.1,44.44,51.58,0.21,19.0,1.0,4.0,Croacia HNL,3.0
Arber Hoxha,0.21,0.12,44.71,1.3,0.12,0.0,0.42,0.06,0.06,73.04,34.33,45.7,1.76,33.0,2.0,4.0,Croacia HNL,3.0
Luka Menalo,0.09,0.18,42.11,1.0,0.05,0.0,0.18,0.09,0.09,79.8,36.36,37.14,0.36,22.0,2.0,4.0,Croacia HNL,3.0
Ivan Delić,0.19,0.19,38.89,1.75,0.0,0.0,0.06,0.13,0.19,59.67,29.09,32.28,1.06,16.0,2.0,4.0,Croacia HNL,3.0
Tim Matavž,0.0,0.0,0.0,1.4,0.0,0.0,0.07,0.07,0.0,63.16,38.0,36.11,0.4,15.0,3.0,4.0,Croacia HNL,3.0
Nikola Kalinić,0.22,0.06,0.0,0.5,0.0,0.0,0.0,0.0,0.0,77.65,58.33,31.11,0.33,18.0,3.0,4.0,Croacia HNL,3.0
Ibrahim Aliyu,0.23,0.19,48.72,1.73,0.04,0.0,0.27,0.04,0.04,68.75,37.5,38.43,1.08,26.0,1.0,4.0,Croacia HNL,3.0
Agustin Anello,0.0,0.0,45.45,0.64,0.0,0.0,0.09,0.09,0.09,66.4,66.67,40.43,0.36,11.0,1.0,4.0,Croacia HNL,3.0
Josip Špoljarić,0.12,0.12,20.0,1.06,0.06,0.0,0.12,0.0,0.0,69.18,38.24,32.43,0.24,17.0,2.0,4.0,Croacia HNL,3.0
Karlo Perić,0.09,0.18,66.67,0.64,0.0,0.0,0.27,0.09,0.09,70.21,44.44,47.83,0.18,11.0,1.0,4.0,Croacia HNL,3.0
Marko Žuljević,0.05,0.05,0.0,0.48,0.0,0.0,0.14,0.1,0.1,59.09,45.45,50.0,0.29,21.0,2.0,4.0,Croacia HNL,3.0
Matej Vuk,0.0,0.0,38.46,0.81,0.0,0.0,0.56,0.0,0.0,83.26,50.0,35.56,0.44,16.0,1.0,4.0,Croacia HNL,3.0
Nikola Vujnović,0.05,0.16,40.0,1.26,0.0,0.0,0.05,0.0,0.0,66.0,35.82,36.73,0.47,19.0,2.0,4.0,Croacia HNL,3.0
Dejan Radonjić,0.0,0.08,54.55,0.85,0.0,0.0,0.08,0.0,0.0,76.38,40.0,43.66,0.38,13.0,3.0,4.0,Croacia HNL,3.0
Vinko Petković,0.1,0.1,42.86,1.15,0.0,0.0,0.35,0.0,0.0,72.65,14.29,40.5,1.05,20.0,2.0,4.0,Croacia HNL,3.0
Karlo Špeljak,0.08,0.04,64.1,1.0,0.0,0.0,0.08,0.0,0.04,70.56,17.65,41.96,0.58,24.0,1.0,4.0,Croacia HNL,3.0
Deni Jurić,0.06,0.17,25.0,1.0,0.0,0.0,0.22,0.0,0.06,61.08,42.86,40.45,0.33,18.0,2.0,4.0,Croacia HNL,3.0
Ante Matej Jurić,0.0,0.07,28.57,0.87,0.0,0.0,0.27,0.0,0.0,62.59,44.44,37.8,0.6,15.0,1.0,4.0,Croacia HNL,3.0
Mateo Lisica,0.0,0.06,33.33,0.35,0.0,0.0,0.29,0.0,0.0,65.93,66.67,46.81,0.47,17.0,1.0,4.0,Croacia HNL,3.0
Andris Herrera,0.0,0.1,39.53,0.9,0.0,0.0,0.45,0.0,0.05,70.37,30.77,45.31,0.95,20.0,2.0,4.0,Croacia HNL,3.0
Leon Kreković,0.0,0.0,28.57,0.47,0.0,0.0,0.35,0.0,0.0,60.64,7.69,23.73,0.24,17.0,1.0,4.0,Croacia HNL,3.0
Antonio Perošević,0.0,0.23,62.5,1.08,0.0,0.0,0.0,0.0,0.0,61.82,43.75,33.33,0.31,13.0,3.0,4.0,Croacia HNL,3.0
Gustav Isaksen,0.56,0.13,39.46,3.09,0.0,0.0,0.31,0.25,0.16,74.41,24.32,40.23,1.81,32.0,1.0,4.0,Dinamarca Superliga,3.0
Anders Dreyer,0.5,0.31,66.67,2.5,0.0,0.0,0.25,0.13,0.06,77.48,10.0,48.0,0.25,16.0,2.0,4.0,Dinamarca Superliga,3.0
Mohamed Daramy,0.29,0.25,51.7,1.82,0.04,0.0,0.82,0.46,0.14,78.41,35.0,51.83,1.43,28.0,1.0,4.0,Dinamarca Superliga,3.0
Andreas Schjelderup,0.59,0.12,40.91,1.59,0.0,0.0,0.24,0.35,0.0,80.89,27.27,40.16,0.88,17.0,1.0,4.0,Dinamarca Superliga,3.0
Patrick Mortensen,0.5,0.28,25.0,2.38,0.16,0.0,0.13,0.03,0.03,74.63,47.26,45.97,1.38,32.0,3.0,4.0,Dinamarca Superliga,3.0
Nicolai Vallys,0.27,0.13,54.35,1.67,0.03,0.0,0.57,0.33,0.3,80.43,44.93,42.44,0.6,30.0,2.0,4.0,Dinamarca Superliga,3.0
Jay-Roy Grot,0.53,0.47,52.78,2.82,0.12,0.0,0.24,0.06,0.12,70.75,52.27,47.97,1.06,17.0,2.0,4.0,Dinamarca Superliga,3.0
Issam Jebali,0.31,0.46,41.94,3.23,0.0,0.0,0.31,0.38,0.23,75.0,53.33,41.5,1.54,13.0,3.0,4.0,Dinamarca Superliga,3.0
Mathias Kvistgaarden,0.23,0.23,62.71,1.9,0.07,0.0,0.23,0.23,0.13,68.58,44.74,52.46,1.3,30.0,1.0,4.0,Dinamarca Superliga,3.0
Pione Sisto,0.25,0.08,57.69,1.83,0.0,0.0,0.17,0.08,0.08,84.11,0.0,50.65,1.25,12.0,2.0,4.0,Dinamarca Superliga,3.0
Ernest Nuamah,0.4,0.4,52.98,2.8,0.03,0.0,0.33,0.27,0.13,84.64,35.85,43.15,1.4,30.0,1.0,4.0,Dinamarca Superliga,3.0
Elias Achouri,0.24,0.08,57.14,1.64,0.0,0.0,0.24,0.12,0.2,74.19,45.83,50.87,1.48,25.0,1.0,4.0,Dinamarca Superliga,3.0
Aral Şimşir,0.19,0.25,62.22,1.31,0.0,0.0,0.13,0.38,0.31,82.05,29.41,50.52,0.56,16.0,1.0,4.0,Dinamarca Superliga,3.0
Mikkel Duelund,0.17,0.08,52.27,1.17,0.0,0.0,0.33,0.08,0.17,76.26,6.67,43.48,1.42,12.0,2.0,4.0,Dinamarca Superliga,3.0
Younes Bakiz,0.29,0.14,53.06,1.86,0.0,0.0,0.19,0.1,0.05,71.75,44.0,52.61,2.1,21.0,1.0,4.0,Dinamarca Superliga,3.0
Ohi Omoijuanfo,0.54,0.46,42.86,2.58,0.08,0.0,0.33,0.17,0.04,74.42,45.56,41.18,0.5,24.0,2.0,4.0,Dinamarca Superliga,3.0
Mathias Kristensen,0.08,0.08,47.37,1.92,0.0,0.0,0.12,0.08,0.04,57.03,65.19,53.51,0.44,25.0,2.0,4.0,Dinamarca Superliga,3.0
Nicklas Helenius,0.19,0.38,60.0,1.69,0.09,0.0,0.16,0.03,0.06,69.03,50.0,50.63,0.91,32.0,3.0,4.0,Dinamarca Superliga,3.0
Mads Hansen,0.08,0.23,50.0,1.35,0.0,0.96,0.08,0.12,0.04,78.55,45.0,44.34,0.46,26.0,1.0,4.0,Dinamarca Superliga,3.0
Tonni Adamsen,0.36,0.32,50.0,2.25,0.07,0.0,0.11,0.21,0.04,74.94,35.85,40.78,0.43,28.0,2.0,4.0,Dinamarca Superliga,3.0
Ibrahim Said,0.13,0.03,51.35,1.32,0.0,0.0,0.26,0.16,0.13,76.39,41.38,40.86,0.81,31.0,1.0,4.0,Dinamarca Superliga,3.0
Wahid Faghir,0.25,0.13,62.5,1.38,0.0,0.0,0.06,0.13,0.06,68.09,36.36,33.33,0.38,16.0,1.0,4.0,Dinamarca Superliga,3.0
Jordan Larsson,0.33,0.25,42.86,1.58,0.0,0.0,0.08,0.17,0.0,87.04,31.82,40.85,1.17,12.0,2.0,4.0,Dinamarca Superliga,3.0
Mikael Anderson,0.19,0.15,44.44,2.42,0.0,0.0,0.5,0.04,0.04,77.1,51.06,48.56,1.85,26.0,2.0,4.0,Dinamarca Superliga,3.0
Marvin Egho,0.21,0.14,52.17,1.36,0.0,0.0,0.25,0.07,0.0,52.67,43.44,43.56,0.89,28.0,2.0,4.0,Dinamarca Superliga,3.0
Sory Kaba,0.13,0.38,50.0,2.0,0.0,0.0,0.13,0.19,0.25,71.54,51.56,42.0,0.69,16.0,2.0,4.0,Dinamarca Superliga,3.0
Oliver Antman,0.13,0.13,45.45,1.19,0.0,0.0,0.25,0.13,0.06,76.05,0.0,38.46,0.13,16.0,1.0,4.0,Dinamarca Superliga,3.0
Aron Sigurðarson,0.23,0.16,34.38,1.48,0.0,0.81,0.52,0.13,0.0,70.12,25.0,40.71,0.68,31.0,2.0,4.0,Dinamarca Superliga,3.0
Lucas Andersen,0.03,0.03,42.86,0.94,0.0,0.0,0.19,0.16,0.13,79.51,38.24,41.88,0.74,31.0,2.0,4.0,Dinamarca Superliga,3.0
Emmanuel Sabbi,0.42,0.32,45.0,2.21,0.11,0.0,0.11,0.26,0.21,74.57,28.3,37.55,1.79,19.0,2.0,4.0,Dinamarca Superliga,3.0
Filip Bundgaard,0.13,0.06,56.58,1.94,0.0,0.0,0.16,0.03,0.06,76.04,27.94,43.13,0.65,31.0,1.0,4.0,Dinamarca Superliga,3.0
Bashkim Kadrii,0.32,0.24,40.0,2.16,0.0,0.0,0.12,0.12,0.12,71.21,42.86,41.03,0.48,25.0,3.0,4.0,Dinamarca Superliga,3.0
Roony Bardghji,0.16,0.21,59.52,1.68,0.0,0.0,0.16,0.0,0.05,91.05,41.18,45.26,0.37,19.0,1.0,4.0,Dinamarca Superliga,3.0
Frederik Gytkjær,0.22,0.17,10.0,1.78,0.0,0.0,0.22,0.09,0.0,75.39,26.26,31.91,1.83,23.0,2.0,4.0,Dinamarca Superliga,3.0
Stephen Odey,0.14,0.21,44.68,1.48,0.0,0.0,0.24,0.03,0.03,79.23,48.72,46.63,0.97,29.0,2.0,4.0,Dinamarca Superliga,3.0
Jelle Duin,0.2,0.13,40.0,0.73,0.0,0.0,0.13,0.0,0.0,62.83,50.0,44.64,0.33,15.0,1.0,4.0,Dinamarca Superliga,3.0
Alexander Lind,0.18,0.18,33.33,0.64,0.0,0.0,0.0,0.0,0.0,65.71,71.43,53.85,0.64,11.0,1.0,4.0,Dinamarca Superliga,3.0
Alassana Jatta,0.1,0.14,46.67,0.86,0.0,0.0,0.05,0.1,0.0,79.38,40.0,42.06,0.33,21.0,1.0,4.0,Dinamarca Superliga,3.0
Anders Jacobsen,0.23,0.39,47.5,1.71,0.0,0.0,0.29,0.06,0.1,68.67,27.78,34.41,0.55,31.0,3.0,4.0,Dinamarca Superliga,3.0
Benjamin Nygren,0.12,0.2,52.94,0.96,0.0,0.0,0.08,0.2,0.04,81.27,33.33,42.99,0.52,25.0,1.0,4.0,Dinamarca Superliga,3.0
Oscar Schwartau,0.22,0.06,28.0,0.83,0.0,0.0,0.28,0.11,0.0,76.72,35.0,34.74,0.44,18.0,1.0,4.0,Dinamarca Superliga,3.0
Andreas Cornelius,0.0,0.09,57.14,1.09,0.0,0.0,0.0,0.09,0.09,63.92,58.7,50.0,1.18,11.0,2.0,4.0,Dinamarca Superliga,3.0
Simon Hedlund,0.08,0.24,33.33,1.28,0.04,0.0,0.24,0.08,0.08,73.27,36.84,31.71,0.48,25.0,2.0,4.0,Dinamarca Superliga,3.0
Nils Mortimer,0.05,0.05,40.0,0.76,0.0,0.0,0.1,0.19,0.14,81.86,36.36,36.36,0.29,21.0,1.0,4.0,Dinamarca Superliga,3.0
Simon Makienok,0.07,0.13,28.57,0.6,0.0,0.0,0.07,0.0,0.07,58.21,66.0,54.12,0.27,15.0,3.0,4.0,Dinamarca Superliga,3.0
Oliver Ross,0.05,0.14,28.57,0.59,0.0,0.0,0.14,0.05,0.05,71.24,25.81,40.82,0.55,22.0,1.0,4.0,Dinamarca Superliga,3.0
Thomas Santos,0.13,0.0,47.42,0.73,0.0,0.0,0.93,0.07,0.07,70.88,37.78,40.06,0.37,30.0,2.0,4.0,Dinamarca Superliga,3.0
Alhaji Kamara,0.1,0.1,50.0,0.5,0.05,0.0,0.0,0.05,0.05,63.57,34.55,33.01,0.2,20.0,2.0,4.0,Dinamarca Superliga,3.0
Anosike Ementa,0.0,0.25,50.0,1.05,0.0,0.0,0.05,0.05,0.0,62.69,54.41,46.1,0.85,20.0,1.0,4.0,Dinamarca Superliga,3.0
Sigurd Haugen,0.06,0.13,54.55,0.97,0.0,0.0,0.1,0.06,0.03,58.42,33.33,29.38,0.32,31.0,2.0,4.0,Dinamarca Superliga,3.0
Renato Júnior,0.0,0.43,45.71,0.64,0.0,0.0,0.71,0.14,0.07,71.85,44.83,46.9,1.36,14.0,1.0,4.0,Dinamarca Superliga,3.0
Marco Ramkilde,0.1,0.3,45.45,1.15,0.05,0.0,0.1,0.05,0.0,66.67,35.42,37.04,0.2,20.0,2.0,4.0,Dinamarca Superliga,3.0
Alfreð Finnbogason,0.23,0.08,50.0,1.54,0.08,0.0,0.38,0.23,0.23,67.63,25.0,26.87,0.15,13.0,3.0,4.0,Dinamarca Superliga,3.0
Edward Chilufya,0.04,0.08,50.0,0.62,0.0,0.0,0.0,0.0,0.0,69.63,17.39,30.49,0.19,26.0,1.0,4.0,Dinamarca Superliga,3.0
Júnior Brumado,0.0,0.17,65.63,1.0,0.0,0.0,0.33,0.17,0.0,74.55,35.29,46.67,0.67,12.0,1.0,4.0,Dinamarca Superliga,3.0
Samson Iyede,0.0,0.0,41.94,0.28,0.0,0.0,0.06,0.0,0.0,58.89,31.82,28.0,0.11,18.0,2.0,4.0,Dinamarca Superliga,3.0
Antoine Griezmann,0.39,0.24,62.67,2.92,0.03,0.0,0.63,0.63,0.42,82.49,45.16,50.15,1.08,38.0,3.0,4.0,España La Liga 1,1.0
Karim Benzema,0.79,0.75,47.62,4.46,0.04,0.69,0.08,0.58,0.13,87.04,51.85,37.98,0.25,24.0,3.0,4.0,España La Liga 1,1.0
Robert Lewandowski,0.68,0.79,53.57,3.97,0.03,0.0,0.06,0.32,0.21,78.08,53.06,47.23,1.35,34.0,3.0,4.0,España La Liga 1,1.0
Raphinha,0.19,0.22,46.39,2.19,0.08,0.0,0.39,0.47,0.19,79.87,60.87,49.8,1.03,36.0,2.0,4.0,España La Liga 1,1.0
Marco Asensio,0.29,0.19,76.67,1.9,0.0,0.0,0.16,0.29,0.19,87.87,60.0,59.18,0.52,31.0,2.0,4.0,España La Liga 1,1.0
Iago Aspas,0.32,0.27,46.81,2.11,0.0,0.0,0.19,0.24,0.08,78.97,40.79,44.44,1.59,37.0,3.0,4.0,España La Liga 1,1.0
Ousmane Dembélé,0.2,0.24,50.98,1.96,0.04,0.0,0.0,0.36,0.28,83.38,25.0,47.0,0.76,25.0,2.0,4.0,España La Liga 1,1.0
