Name,Interceptions,Penalty committed,Errors lead to goal,Dribbled past,Total passes,Accurate passes %,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Aerial duels won %,Total duels won %,Appearances,Age Range,Position,League,Level
Emil Audero,0.0,0.0,0.0,0.08,0.32400000000000007,0.6358,0.4155,3.36,0.16,0.28,0.08,1.4,0.16,1.0,0.8,25.0,2.0,1.0,Italia Serie A,1.0
Guillermo Ochoa,0.0,0.0,0.0,0.1,0.35550000000000004,0.5556,0.3382,3.65,0.2,0.2,0.05,1.4,0.25,1.0,0.6,20.0,2.0,1.0,Italia Serie A,1.0
Lorenzo Montipò,0.0,0.0,0.03,0.08,0.29,0.5817,0.4554000000000001,3.53,0.13,0.08,0.05,1.26,0.32,0.6667000000000001,0.6875,38.0,2.0,1.0,Italia Serie A,1.0
Vanja Milinković-Savić,0.03,0.0,0.0,0.0,0.4226,0.5791000000000001,0.32630000000000003,2.53,0.29,0.16,0.0,0.89,0.18,0.8571,0.8571,38.0,2.0,1.0,Italia Serie A,1.0
Wladimiro Falcone,0.05,0.03,0.08,0.0,0.2671,0.4483,0.2939,2.97,0.16,0.16,0.03,1.03,0.18,0.8571,0.8635999999999998,38.0,2.0,1.0,Italia Serie A,1.0
Samir Handanović,0.0,0.0,0.0,0.0,0.3629,0.8995999999999998,0.5917,2.5,0.29,0.07,0.0,1.14,0.14,0.0,0.0,14.0,2.0,1.0,Italia Serie A,1.0
Łukasz Skorupski,0.0,0.03,0.05,0.03,0.27160000000000006,0.7483,0.4499000000000001,3.14,0.19,0.24,0.05,1.22,0.11,0.8,0.8332999999999999,37.0,2.0,1.0,Italia Serie A,1.0
Mike Maignan,0.05,0.0,0.0,0.0,0.3141,0.8061,0.46840000000000004,1.91,0.36,0.14,0.05,0.86,0.09,1.0,1.0,22.0,2.0,1.0,Italia Serie A,1.0
Juan Musso,0.0,0.0,0.04,0.0,0.23,0.6594,0.40259999999999996,2.67,0.29,0.08,0.0,0.96,0.17,1.0,1.0,24.0,2.0,1.0,Italia Serie A,1.0
Bartłomiej Drągowski,0.03,0.0,0.06,0.11,0.2983,0.6437,0.3519,3.34,0.17,0.17,0.03,1.34,0.29,0.9,0.75,35.0,2.0,1.0,Italia Serie A,1.0
Ciprian Tătărușanu,0.06,0.0,0.0,0.0,0.3006,0.7547,0.5205,2.56,0.25,0.13,0.0,1.25,0.13,0.5,0.8,16.0,2.0,1.0,Italia Serie A,1.0
Marco Silvestri,0.03,0.0,0.0,0.03,0.27160000000000006,0.75,0.41120000000000007,2.39,0.26,0.18,0.0,1.16,0.11,1.0,0.9375,38.0,2.0,1.0,Italia Serie A,1.0
Marco Sportiello,0.0,0.0,0.0,0.13,0.25129999999999997,0.7373999999999999,0.4,2.87,0.07,0.07,0.0,1.0,0.4,1.0,0.7,15.0,2.0,1.0,Italia Serie A,1.0
Rui Patrício,0.06,0.03,0.09,0.0,0.218,0.7287,0.4587,2.11,0.37,0.09,0.03,0.89,0.11,1.0,0.75,35.0,2.0,1.0,Italia Serie A,1.0
Pietro Terracciano,0.03,0.07,0.0,0.03,0.3297,0.7354,0.49380000000000007,2.14,0.17,0.24,0.03,1.24,0.07,1.0,0.75,29.0,2.0,1.0,Italia Serie A,1.0
Andrea Consigli,0.0,0.0,0.09,0.03,0.35369999999999996,0.7641,0.4892,1.83,0.26,0.09,0.0,1.23,0.34,0.9091,0.875,35.0,2.0,1.0,Italia Serie A,1.0
Giacomo Poluzzi,0.0,0.0,0.0,0.0,0.29340000000000005,0.5785,0.47609999999999997,2.87,0.39,0.13,0.03,0.71,0.18,0.9091,0.9355000000000001,38.0,3.0,1.0,Italia Serie B,2.0
Alessandro Micai,0.0,0.0,0.0,0.0,0.2642,0.5378000000000001,0.33140000000000003,3.21,0.42,0.16,0.05,0.95,0.16,1.0,1.0,19.0,2.0,1.0,Italia Serie B,2.0
Elia Caprile,0.03,0.0,0.0,0.0,0.233,0.6021,0.3803,2.97,0.38,0.14,0.05,0.7,0.19,0.8824,0.9048,37.0,1.0,1.0,Italia Serie B,2.0
Alessandro Livieri,0.0,0.0,0.09,0.0,0.26549999999999996,0.726,0.5305,2.64,0.55,0.0,0.0,0.45,0.18,1.0,1.0,11.0,2.0,1.0,Italia Serie B,2.0
Boris Radunović,0.05,0.03,0.0,0.0,0.23740000000000003,0.6996000000000001,0.4752000000000001,2.71,0.37,0.24,0.03,0.84,0.05,0.9,0.875,38.0,2.0,1.0,Italia Serie B,2.0
Josep Martínez,0.0,0.0,0.0,0.03,0.318,0.7704000000000001,0.44179999999999997,2.07,0.57,0.07,0.0,0.57,0.17,1.0,0.9,30.0,2.0,1.0,Italia Serie B,2.0
Alfred Gomis,0.0,0.06,0.06,0.06,0.2518,0.6893,0.4805,2.71,0.35,0.12,0.06,0.82,0.18,1.0,0.75,17.0,2.0,1.0,Italia Serie B,2.0
Nicola Leali,0.04,0.04,0.12,0.04,0.282,0.627,0.4189,2.76,0.24,0.32,0.16,1.16,0.04,1.0,0.7143,25.0,2.0,1.0,Italia Serie B,2.0
Stefano Turati,0.03,0.0,0.03,0.03,0.26110000000000005,0.6025,0.32980000000000004,2.03,0.54,0.11,0.03,0.51,0.14,0.9474000000000001,0.9259000000000001,37.0,1.0,1.0,Italia Serie B,2.0
Elhan Kastrati,0.0,0.0,0.0,0.06,0.2586,0.6122,0.4157,2.78,0.31,0.06,0.03,1.08,0.08,0.8462000000000001,0.8260999999999998,36.0,2.0,1.0,Italia Serie B,2.0
Antony Iannarilli,0.0,0.05,0.03,0.05,0.2439,0.5490999999999999,0.3333,3.11,0.34,0.21,0.08,1.13,0.24,0.9167000000000001,0.7368000000000001,38.0,3.0,1.0,Italia Serie B,2.0
Enrico Alfonso,0.0,0.03,0.03,0.06,0.2649,0.7604999999999998,0.5023,2.94,0.26,0.14,0.03,1.09,0.14,0.8,0.7273000000000001,35.0,3.0,1.0,Italia Serie B,2.0
Stefano Gori,0.0,0.0,0.03,0.03,0.2328,0.48719999999999997,0.32909999999999995,3.06,0.34,0.09,0.03,1.03,0.22,0.9,0.8888999999999999,32.0,2.0,1.0,Italia Serie B,2.0
Riccardo Gagno,0.03,0.05,0.03,0.08,0.2932,0.5862,0.3871,3.27,0.24,0.22,0.03,1.27,0.14,0.7692,0.7037,37.0,2.0,1.0,Italia Serie B,2.0
Mirko Pigliacelli,0.05,0.0,0.05,0.0,0.3287,0.6789000000000001,0.43740000000000007,2.97,0.26,0.11,0.0,1.11,0.18,0.9231,0.9523999999999999,38.0,2.0,1.0,Italia Serie B,2.0
Nícolas,0.0,0.0,0.0,0.0,0.2636,0.622,0.3649,2.61,0.21,0.39,0.11,1.14,0.11,0.8888999999999999,0.9412,28.0,3.0,1.0,Italia Serie B,2.0
Simone Colombi,0.0,0.0,0.0,0.04,0.2431,0.6945999999999999,0.4408000000000001,2.38,0.38,0.15,0.0,0.96,0.12,1.0,0.9333,26.0,3.0,1.0,Italia Serie B,2.0
Leandro Chichizola,0.0,0.0,0.06,0.12,0.2818,0.6137999999999999,0.40129999999999993,1.94,0.41,0.12,0.0,0.65,0.12,0.8332999999999999,0.7273000000000001,17.0,3.0,1.0,Italia Serie B,2.0
Jesse Joronen,0.0,0.03,0.0,0.06,0.2968,0.6789000000000001,0.4011,2.88,0.15,0.24,0.03,1.12,0.18,1.0,0.6364,34.0,2.0,1.0,Italia Serie B,2.0
Alberto Paleari,0.03,0.0,0.03,0.0,0.24359999999999998,0.6082,0.3614,2.39,0.15,0.18,0.06,1.03,0.18,0.8888999999999999,0.9167000000000001,33.0,3.0,1.0,Italia Serie B,2.0
Lorenzo Andrenacci,0.0,0.0,0.0,0.09,0.2268,0.5710999999999999,0.3333,2.77,0.18,0.18,0.0,1.45,0.05,1.0,0.7778,22.0,2.0,1.0,Italia Serie B,2.0
Gianluigi Buffon,0.0,0.06,0.0,0.06,0.2529,0.6325999999999999,0.3403,2.24,0.24,0.18,0.0,1.18,0.12,1.0,0.8,17.0,3.0,1.0,Italia Serie B,2.0
Luca Lezzerini,0.0,0.0,0.0,0.0,0.21810000000000002,0.6762,0.4235,2.5,0.19,0.13,0.06,1.25,0.25,1.0,1.0,16.0,2.0,1.0,Italia Serie B,2.0
Enrico Guarna,0.0,0.0,0.08,0.0,0.3075,0.5528,0.3947,2.0,0.25,0.17,0.0,1.17,0.0,0.6667000000000001,0.75,12.0,3.0,1.0,Italia Serie B,2.0
Simone Ghidotti,0.0,0.0,0.17,0.06,0.2378,0.6893,0.5019,2.72,0.17,0.28,0.0,1.06,0.33,0.75,0.6667000000000001,18.0,1.0,1.0,Italia Serie B,2.0
Masaaki Higashiguchi,0.0,0.05,0.0,0.05,0.3321,0.6498,0.42469999999999997,4.05,0.42,0.16,0.0,1.21,0.05,1.0,0.8125,19.0,3.0,1.0,Japon J1 League,4.0
Naoto Kamifukumoto,0.03,0.0,0.0,0.0,0.3481,0.5718,0.3514,3.19,0.26,0.1,0.03,0.74,0.26,1.0,0.9444000000000001,31.0,3.0,1.0,Japon J1 League,4.0
Shuichi Gonda,0.0,0.03,0.0,0.0,0.3518,0.7028,0.43170000000000003,3.55,0.21,0.06,0.03,1.24,0.24,0.9333,0.8846,33.0,3.0,1.0,Japon J1 League,4.0
Yohei Takaoka,0.0,0.0,0.03,0.03,0.44260000000000005,0.8379000000000002,0.46020000000000005,2.5,0.38,0.0,0.0,1.0,0.03,0.6667000000000001,0.7778,34.0,2.0,1.0,Japon J1 League,4.0
Seung-gyu Kim,0.0,0.0,0.0,0.0,0.27080000000000004,0.5539999999999999,0.2922,2.23,0.38,0.0,0.0,0.77,0.15,1.0,1.0,13.0,3.0,1.0,Japon J1 League,4.0
Takanori Sugeno,0.0,0.04,0.0,0.04,0.4522,0.7665999999999998,0.4535,2.81,0.37,0.19,0.04,0.89,0.22,1.0,0.8,27.0,3.0,1.0,Japon J1 League,4.0
Keisuke Osako,0.0,0.0,0.04,0.04,0.2521,0.687,0.3931,2.79,0.39,0.04,0.0,1.0,0.11,1.0,0.8888999999999999,28.0,1.0,1.0,Japon J1 League,4.0
Park Il-Kyu,0.0,0.0,0.03,0.06,0.4509,0.7521,0.40590000000000004,2.71,0.35,0.06,0.0,1.21,0.09,0.6923,0.6818000000000001,34.0,3.0,1.0,Japon J1 League,4.0
Ryuki Miura,0.0,0.0,0.11,0.07,0.3246,0.5809000000000001,0.3297,3.57,0.14,0.07,0.0,1.18,0.29,0.875,0.8332999999999999,28.0,3.0,1.0,Japon J1 League,4.0
Daiya Maekawa,0.11,0.0,0.06,0.06,0.4189,0.7268000000000001,0.4384,2.61,0.33,0.06,0.0,1.06,0.17,1.0,0.9,18.0,2.0,1.0,Japon J1 League,4.0
Hiroki Ilkura,0.07,0.0,0.14,0.0,0.46929999999999994,0.7352,0.4,2.29,0.36,0.0,0.0,0.86,0.14,1.0,1.0,14.0,3.0,1.0,Japon J1 League,4.0
Shusaku Nishikawa,0.0,0.0,0.03,0.0,0.3234,0.7081999999999999,0.3356,2.44,0.31,0.09,0.03,1.03,0.09,0.8824,0.9167000000000001,32.0,3.0,1.0,Japon J1 League,4.0
Jin Hyeon Kim,0.0,0.0,0.0,0.03,0.3685,0.69,0.4267,2.64,0.27,0.09,0.03,1.0,0.12,1.0,0.9167000000000001,33.0,3.0,1.0,Japon J1 League,4.0
Mitchell Langerak,0.0,0.0,0.0,0.06,0.2064,0.5463,0.2982,2.24,0.39,0.03,0.03,0.82,0.12,1.0,0.75,33.0,3.0,1.0,Japon J1 League,4.0
Jakub Słowik,0.03,0.0,0.03,0.06,0.35240000000000005,0.779,0.4228,2.45,0.42,0.03,0.0,1.06,0.21,0.8,0.7273000000000001,33.0,3.0,1.0,Japon J1 League,4.0
Kosei Tani,0.06,0.0,0.1,0.06,0.2432,0.561,0.3488,2.48,0.32,0.16,0.03,0.94,0.19,1.0,0.9259000000000001,31.0,1.0,1.0,Japon J1 League,4.0
Sun Tae Kwoun,0.11,0.0,0.0,0.0,0.2622,0.4915,0.3665,2.48,0.3,0.15,0.0,1.04,0.22,1.0,1.0,27.0,3.0,1.0,Japon J1 League,4.0
Masato Sasaki,0.0,0.0,0.05,0.05,0.2425,0.6371000000000001,0.3472,2.6,0.3,0.1,0.0,1.25,0.3,0.875,0.8571,20.0,1.0,1.0,Japon J1 League,4.0
Masaaki Murakami,0.0,0.0,0.04,0.0,0.2415,0.4387,0.36629999999999996,1.96,0.3,0.15,0.04,0.96,0.19,0.8462000000000001,0.9091,27.0,3.0,1.0,Japon J1 League,4.0
Sung-Ryong Jung,0.0,0.0,0.0,0.0,0.24969999999999998,0.6835,0.402,1.77,0.39,0.06,0.0,0.94,0.23,0.8,0.8462000000000001,31.0,3.0,1.0,Japon J1 League,4.0
Essam Tharwat,0.0,0.0,0.0,0.14,0.21789999999999998,0.5377000000000001,0.4017,3.07,0.43,0.14,0.0,0.79,0.0,0.6667000000000001,0.7368000000000001,14.0,3.0,1.0,Egipto Premier League,4.0
Mohamed El-Shenawy,0.0,0.03,0.0,0.0,0.2186,0.664,0.43450000000000005,2.28,0.59,0.14,0.07,0.45,0.0,1.0,0.9231,29.0,3.0,1.0,Egipto Premier League,4.0
Mohamed Awad,0.0,0.0,0.06,0.0,0.1956,0.524,0.27,2.94,0.5,0.0,0.0,0.75,0.13,1.0,1.0,16.0,3.0,1.0,Egipto Premier League,4.0
Mahmoud Abou El-Saoud,0.0,0.0,0.0,0.0,0.155,0.4668,0.3507,2.62,0.41,0.35,0.06,0.88,0.09,1.0,1.0,34.0,3.0,1.0,Egipto Premier League,4.0
Mahmoud Genesh,0.0,0.0,0.08,0.04,0.2396,0.6761,0.3333,2.24,0.52,0.12,0.0,0.52,0.12,0.8888999999999999,0.9,25.0,3.0,1.0,Egipto Premier League,4.0
Mohamed Fawzi,0.0,0.0,0.0,0.0,0.1785,0.5474,0.408,2.15,0.23,0.15,0.15,0.77,0.08,1.0,1.0,13.0,2.0,1.0,Egipto Premier League,4.0
Ahmed El-Shenawy,0.0,0.0,0.0,0.03,0.22719999999999999,0.7304,0.4154,1.72,0.56,0.16,0.03,0.63,0.06,1.0,0.9688000000000001,32.0,3.0,1.0,Egipto Premier League,4.0
Mohamed Bassam,0.0,0.0,0.06,0.03,0.2,0.6113000000000001,0.4081,2.87,0.39,0.06,0.0,0.81,0.13,1.0,0.9091,31.0,3.0,1.0,Egipto Premier League,4.0
Reda Sayed,0.03,0.0,0.0,0.0,0.29690000000000005,0.4878,0.3768,2.69,0.38,0.1,0.0,0.97,0.14,0.7059000000000001,0.875,29.0,3.0,1.0,Egipto Premier League,4.0
Mahdi Soliman,0.0,0.0,0.03,0.1,0.2638,0.7373000000000001,0.4789,2.72,0.34,0.14,0.0,1.14,0.07,1.0,0.8571,29.0,3.0,1.0,Egipto Premier League,4.0
Mohamed Abou Gabal,0.0,0.04,0.07,0.0,0.23740000000000003,0.6147,0.39390000000000003,2.78,0.37,0.15,0.04,0.81,0.22,0.8332999999999999,0.8846,27.0,3.0,1.0,Egipto Premier League,4.0
Mohamed Sobhi,0.0,0.0,0.0,0.0,0.2817,0.7061,0.4758,2.28,0.39,0.06,0.0,1.0,0.22,0.9231,0.9630000000000001,18.0,1.0,1.0,Egipto Premier League,4.0
Mohamed Saeed Shika,0.03,0.0,0.06,0.1,0.2339,0.46619999999999995,0.32980000000000004,2.45,0.42,0.1,0.0,0.9,0.13,0.9444000000000001,0.8611000000000001,31.0,2.0,1.0,Egipto Premier League,4.0
Mahmoud Gad,0.0,0.0,0.05,0.0,0.19899999999999998,0.6172,0.3843,1.95,0.43,0.14,0.05,0.95,0.1,0.7,0.7368000000000001,21.0,2.0,1.0,Egipto Premier League,4.0
Emad El-Sayed,0.0,0.0,0.0,0.06,0.23410000000000003,0.3467,0.2657,3.06,0.24,0.29,0.06,1.35,0.18,0.875,0.8571,17.0,3.0,1.0,Egipto Premier League,4.0
Mohamed Shaaban,0.0,0.0,0.15,0.0,0.2046,0.3421,0.2915,1.77,0.54,0.23,0.08,0.85,0.08,0.8332999999999999,0.9,13.0,2.0,1.0,Egipto Premier League,4.0
El-Hani Soliman,0.08,0.0,0.04,0.08,0.2762,0.4025,0.3275,2.12,0.35,0.19,0.0,1.08,0.0,0.8888999999999999,0.9143000000000001,26.0,3.0,1.0,Egipto Premier League,4.0
Omar Radwan,0.0,0.18,0.0,0.09,0.14730000000000001,0.6605000000000001,0.31579999999999997,1.55,0.36,0.27,0.09,1.45,0.0,1.0,0.6667000000000001,11.0,2.0,1.0,Egipto Premier League,4.0
Ahmed Mayhoub,0.07,0.0,0.0,0.14,0.2557,0.6816,0.35850000000000004,2.29,0.21,0.21,0.0,1.07,0.36,0.7692,0.7726999999999999,14.0,2.0,1.0,Egipto Premier League,4.0
Amr Hossam,0.03,0.06,0.06,0.0,0.2279,0.47869999999999996,0.3407,2.67,0.15,0.27,0.0,1.24,0.09,0.8332999999999999,0.8929,33.0,3.0,1.0,Egipto Premier League,4.0
Abdel Aziz El Balouti,0.0,0.0,0.05,0.05,0.23159999999999997,0.47950000000000004,0.344,2.16,0.21,0.26,0.0,1.32,0.11,0.75,0.8571,19.0,2.0,1.0,Egipto Premier League,4.0
Mohamed Koko,0.0,0.0,0.0,0.0,0.21309999999999998,0.607,0.3575,1.88,0.13,0.38,0.0,1.19,0.13,1.0,1.0,16.0,3.0,1.0,Egipto Premier League,4.0
Romain Matthys,0.11,0.0,0.03,0.08,0.40739999999999993,0.6828,0.43829999999999997,4.37,0.16,0.05,0.03,1.53,0.18,0.8095,0.7805,38.0,2.0,1.0,Holanda Eerste Divisie,4.0
Sem Westerveld,0.0,0.08,0.0,0.0,0.3038,0.6633,0.31579999999999997,4.08,0.23,0.15,0.15,1.08,0.23,0.5,0.6,13.0,1.0,1.0,Holanda Eerste Divisie,4.0
Liam Bossin,0.05,0.0,0.0,0.05,0.3189,0.6601,0.4554000000000001,4.21,0.24,0.16,0.03,1.61,0.18,1.0,0.875,38.0,2.0,1.0,Holanda Eerste Divisie,4.0
Nordin Bakker,0.0,0.03,0.03,0.03,0.25579999999999997,0.6059,0.3636,3.03,0.36,0.06,0.0,0.86,0.19,1.0,0.8181999999999999,36.0,2.0,1.0,Holanda Eerste Divisie,4.0
Fabian De Keijzer,0.0,0.0,0.0,0.0,0.3336,0.5095000000000001,0.2964,3.09,0.18,0.0,0.0,0.91,0.27,0.75,0.8,11.0,1.0,1.0,Holanda Eerste Divisie,4.0
Wouter Van der Steen,0.03,0.0,0.0,0.11,0.4772,0.6537000000000001,0.3856,4.03,0.14,0.17,0.06,1.58,0.28,1.0,0.6429,36.0,3.0,1.0,Holanda Eerste Divisie,4.0
Michael Brouwer,0.0,0.0,0.03,0.0,0.3321,0.6727,0.44789999999999996,2.53,0.42,0.05,0.03,0.97,0.13,1.0,0.9412,38.0,2.0,1.0,Holanda Eerste Divisie,4.0
Rome Jayden Owusu-Oduro,0.0,0.0,0.0,0.0,0.3036,0.7529,0.38549999999999995,3.86,0.0,0.14,0.0,1.64,0.21,1.0,1.0,14.0,1.0,1.0,Holanda Eerste Divisie,4.0
Kevin Gadellaa,0.0,0.0,0.0,0.09,0.3055,0.5506,0.27799999999999997,3.36,0.18,0.36,0.09,1.45,0.09,0.8,0.6667000000000001,11.0,1.0,1.0,Holanda Eerste Divisie,4.0
Thijs Jansen,0.06,0.0,0.03,0.12,0.3371,0.43189999999999995,0.3131,4.24,0.21,0.18,0.06,1.79,0.26,1.0,0.8332999999999999,34.0,1.0,1.0,Holanda Eerste Divisie,4.0
Tom de Graaff,0.04,0.0,0.0,0.0,0.35840000000000005,0.7824,0.46009999999999995,3.84,0.08,0.12,0.0,1.64,0.28,1.0,1.0,25.0,1.0,1.0,Holanda Eerste Divisie,4.0
Hugo Wentges,0.0,0.06,0.0,0.06,0.38280000000000003,0.7126,0.5446,2.94,0.22,0.22,0.17,1.44,0.17,0.6667000000000001,0.7273000000000001,18.0,1.0,1.0,Holanda Eerste Divisie,4.0
Ennio Van Der Gouw,0.0,0.0,0.0,0.0,0.3444,0.7376999999999999,0.5122,2.84,0.19,0.06,0.0,1.03,0.19,0.8,0.7,32.0,1.0,1.0,Holanda Eerste Divisie,4.0
Jasper Schendelaar,0.0,0.0,0.05,0.03,0.3378,0.6631999999999999,0.41580000000000006,2.62,0.41,0.05,0.03,0.97,0.08,0.8571,0.75,37.0,1.0,1.0,Holanda Eerste Divisie,4.0
Hidde Jurjus,0.03,0.0,0.0,0.03,0.4473,0.7281,0.4671,2.59,0.3,0.08,0.0,1.38,0.08,0.6,0.5714,37.0,2.0,1.0,Holanda Eerste Divisie,4.0
Kostas Lamprou,0.0,0.04,0.04,0.04,0.31370000000000003,0.6718000000000001,0.43130000000000007,2.33,0.37,0.15,0.0,0.81,0.22,0.8,0.625,27.0,3.0,1.0,Holanda Eerste Divisie,4.0
Ronald Koeman Jr,0.0,0.03,0.0,0.0,0.3736,0.6553,0.4666,2.61,0.3,0.09,0.0,1.24,0.18,1.0,0.8667,33.0,2.0,1.0,Holanda Eerste Divisie,4.0
Moritz Nicolas,0.0,0.0,0.0,0.07,0.3157,0.7232999999999999,0.44299999999999995,2.73,0.1,0.23,0.0,1.4,0.1,1.0,0.75,30.0,2.0,1.0,Holanda Eerste Divisie,4.0
Mike Havekotte,0.0,0.0,0.03,0.05,0.3455,0.6855000000000001,0.45520000000000005,2.45,0.26,0.11,0.0,1.32,0.18,0.6667000000000001,0.6875,38.0,2.0,1.0,Holanda Eerste Divisie,4.0
Kjell Peersman,0.06,0.0,0.0,0.0,0.29109999999999997,0.5916,0.3815,2.5,0.11,0.06,0.0,1.17,0.22,0.8,0.8571,18.0,1.0,1.0,Holanda Eerste Divisie,4.0
Roy Kortsmit,0.03,0.0,0.03,0.08,0.3011,0.6391,0.4217,2.78,0.16,0.05,0.0,1.46,0.19,1.0,0.75,37.0,3.0,1.0,Holanda Eerste Divisie,4.0
Joshua Smits,0.0,0.0,0.0,0.0,0.28450000000000003,0.7284,0.38849999999999996,1.45,0.27,0.0,0.0,1.0,0.09,1.0,1.0,11.0,3.0,1.0,Holanda Eerste Divisie,4.0
Nigel Bertrams,0.03,0.0,0.0,0.03,0.2432,0.6775,0.4425,2.26,0.21,0.08,0.03,1.13,0.29,0.875,0.75,38.0,2.0,1.0,Holanda Eerste Divisie,4.0
Calvin Raatsie,0.0,0.0,0.0,0.0,0.2817,0.6923,0.4,2.42,0.08,0.17,0.0,1.67,0.08,1.0,1.0,12.0,1.0,1.0,Holanda Eerste Divisie,4.0
Niek Schiks,0.0,0.0,0.0,0.0,0.2544,0.742,0.43579999999999997,2.44,0.06,0.13,0.0,1.69,0.06,1.0,1.0,16.0,1.0,1.0,Holanda Eerste Divisie,4.0
Sonny Stevens,0.0,0.0,0.21,0.0,0.2964,0.7181000000000001,0.5486,2.64,0.14,0.14,0.0,1.5,0.14,1.0,1.0,14.0,3.0,1.0,Holanda Eerste Divisie,4.0
Kyeong-min Kim,0.0,0.04,0.0,0.08,0.21309999999999998,0.7292000000000001,0.44439999999999996,3.04,0.46,0.04,0.04,0.81,0.04,1.0,0.8846,26.0,3.0,1.0,Korea del Sur K League 1,4.0
Jung-hoon Kim,0.0,0.0,0.07,0.1,0.23070000000000002,0.6906,0.39880000000000004,3.52,0.34,0.07,0.0,0.79,0.07,0.8181999999999999,0.7619,29.0,1.0,1.0,Korea del Sur K League 1,4.0
Kwang-yeon Lee,0.0,0.0,0.0,0.0,0.2455,0.5214,0.33620000000000005,2.85,0.4,0.05,0.0,0.8,0.1,1.0,1.0,20.0,1.0,1.0,Korea del Sur K League 1,4.0
Lee Chang-geun,0.0,0.0,0.03,0.03,0.2908,0.5195000000000001,0.3533,3.58,0.18,0.21,0.08,1.29,0.24,1.0,0.9412,38.0,2.0,1.0,Korea del Sur K League 1,4.0
Hyeon-woo Jo,0.03,0.0,0.03,0.06,0.2523,0.8131,0.4984,2.94,0.34,0.11,0.06,0.83,0.26,1.0,0.8181999999999999,35.0,3.0,1.0,Korea del Sur K League 1,4.0
Cheol-won Choi,0.0,0.0,0.0,0.0,0.2536,0.6738000000000001,0.3383,2.73,0.27,0.09,0.0,0.82,0.09,1.0,1.0,11.0,2.0,1.0,Korea del Sur K League 1,4.0
Dong-heon Kim,0.0,0.08,0.08,0.0,0.2267,0.46509999999999996,0.34850000000000003,2.96,0.33,0.21,0.04,0.92,0.17,0.9286,0.88,24.0,2.0,1.0,Korea del Sur K League 1,4.0
Dong-jun Kim,0.03,0.03,0.05,0.05,0.2589,0.6211,0.3921,3.27,0.27,0.05,0.0,1.0,0.3,1.0,0.8332999999999999,37.0,2.0,1.0,Korea del Sur K League 1,4.0
Hyeong-mo Yang,0.0,0.0,0.03,0.06,0.2725,0.6269,0.38789999999999997,3.31,0.17,0.19,0.0,1.36,0.14,0.8571,0.8332999999999999,36.0,3.0,1.0,Korea del Sur K League 1,4.0
Seung-hun Oh,0.0,0.0,0.05,0.0,0.1886,0.5177,0.4172,2.38,0.29,0.19,0.05,0.95,0.24,1.0,1.0,21.0,3.0,1.0,Korea del Sur K League 1,4.0
In-jae Hwang,0.0,0.0,0.0,0.03,0.22920000000000001,0.6439,0.387,2.3,0.3,0.11,0.0,0.73,0.35,1.0,0.9545,37.0,2.0,1.0,Korea del Sur K League 1,4.0
Dong-geon No,0.0,0.0,0.08,0.04,0.2692,0.6285000000000001,0.4266,3.6,0.12,0.2,0.04,1.44,0.44,0.8888999999999999,0.8571,25.0,3.0,1.0,Korea del Sur K League 1,4.0
Jun Lee,0.0,0.0,0.0,0.0,0.1785,0.6509,0.3211,2.23,0.23,0.0,0.0,0.85,0.15,1.0,0.8571,13.0,2.0,1.0,Korea del Sur K League 1,4.0
Jong-beom Baek,0.0,0.0,0.04,0.0,0.26269999999999993,0.7628,0.42700000000000005,2.58,0.19,0.12,0.04,1.38,0.04,1.0,0.9231,26.0,1.0,1.0,Korea del Sur K League 1,4.0
Yeong-eun Choi,0.0,0.0,0.0,0.0,0.21720000000000003,0.491,0.42060000000000003,2.17,0.39,0.06,0.0,0.78,0.22,1.0,1.0,18.0,2.0,1.0,Korea del Sur K League 1,4.0
Bae-jong Park,0.0,0.0,0.0,0.08,0.2525,0.6667000000000001,0.4229,3.25,0.08,0.0,0.0,1.58,0.42,1.0,0.8571,12.0,3.0,1.0,Korea del Sur K League 1,4.0
Sang-hun Yu,0.0,0.0,0.0,0.1,0.2395,0.4781,0.34990000000000004,2.6,0.05,0.1,0.0,0.9,0.3,0.75,0.7273000000000001,20.0,3.0,1.0,Korea del Sur K League 1,4.0
Guillermo Allison,0.0,0.08,0.08,0.08,0.2683,0.5714,0.44310000000000005,4.58,0.33,0.25,0.0,1.33,0.08,0.5,0.4286,12.0,3.0,1.0,Mexico Liga MX Apertura,3.0
Tiago Volpi,0.0,0.0,0.12,0.0,0.3029,0.7378999999999999,0.4378,3.94,0.29,0.06,0.0,0.94,0.18,0.7143,0.7,17.0,3.0,1.0,Mexico Liga MX Apertura,3.0
Antonio Rodríguez,0.0,0.0,0.0,0.0,0.31920000000000004,0.7253000000000001,0.48650000000000004,3.69,0.15,0.08,0.08,1.23,0.15,1.0,1.0,13.0,3.0,1.0,Mexico Liga MX Apertura,3.0
Esteban Andrada,0.0,0.0,0.06,0.0,0.3533,0.7893000000000001,0.49219999999999997,3.0,0.33,0.22,0.06,0.89,0.06,0.9286,0.8888999999999999,18.0,3.0,1.0,Mexico Liga MX Apertura,3.0
Hugo Gonzalez,0.0,0.0,0.0,0.06,0.3176,0.6722,0.47259999999999996,3.47,0.24,0.18,0.12,1.12,0.35,1.0,0.8571,17.0,3.0,1.0,Mexico Liga MX Apertura,3.0
