Name,Goals,Successful dribbles %,Total shots,Set piece conversion %,Tackles,Interceptions,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Fabrizio Paghera,0.0,10.0,0.17,0.0,0.5,0.17,0.58,0.08,0.08,1.142,8.102,0.25,4.167,4.0,3.5,0.17,1.08,12.0,3.0,3.0,Italia Serie B,2.0
Jacopo Da Riva,0.05,5.5,0.85,0.0,1.2,0.55,0.2,0.0,0.0,1.31,7.824,0.28500000000000003,3.077,3.636,5.0,0.35,0.9,20.0,1.0,3.0,Italia Serie B,2.0
Andrea Vallocchia,0.0,5.0,0.36,0.0,1.09,0.09,1.18,0.09,0.09,1.082,6.05,0.227,3.103,5.0,4.769,0.82,0.64,11.0,2.0,3.0,Italia Serie B,2.0
Antoine Hainaut,0.0,4.167,0.46,0.0,0.69,0.85,0.38,0.08,0.0,1.0619999999999998,7.464,0.238,3.636,6.0,4.688000000000001,0.54,0.92,13.0,1.0,3.0,Italia Serie B,2.0
Krzysztof Kubica,0.0,0.0,0.21,0.0,0.79,0.07,0.29,0.0,0.0,0.807,6.991,0.193,1.25,5.0,5.294,0.64,0.57,14.0,1.0,3.0,Italia Serie B,2.0
Artur Ioniță,0.04,3.158,0.77,0.0,1.08,0.23,0.46,0.0,0.04,1.3619999999999999,7.825,0.327,4.167,4.688000000000001,4.32,0.38,1.19,26.0,3.0,3.0,Italia Serie B,2.0
Alessandro Cortinovis,0.0,6.667,0.17,0.0,0.92,0.17,0.25,0.17,0.08,1.117,7.761,0.25,6.667,1.4289999999999998,4.4,0.42,0.5,12.0,1.0,3.0,Italia Serie B,2.0
Alessandro Mallamo,0.0,3.077,0.44,0.0,0.67,0.81,0.37,0.0,0.0,1.244,8.839,0.244,4.5,1.6670000000000003,4.608,0.85,0.63,27.0,1.0,3.0,Italia Serie B,2.0
Francesco Cassata,0.0,6.1899999999999995,0.41,0.0,1.33,0.26,0.59,0.07,0.07,1.763,7.059,0.41900000000000004,4.211,4.571,4.529999999999999,1.04,1.81,27.0,2.0,3.0,Italia Serie B,2.0
Nicholas Siega,0.0,1.0,0.21,0.0,1.29,1.07,1.0,0.07,0.07,0.507,5.775,0.121,3.0,4.706,3.8200000000000003,0.5,1.43,14.0,3.0,3.0,Italia Serie B,2.0
Nicola Mosti,0.0,1.0,0.53,0.0,0.47,0.06,0.12,0.06,0.0,1.182,8.458,0.45899999999999996,3.3329999999999997,1.111,2.982,0.41,0.94,17.0,2.0,3.0,Italia Serie B,2.0
Yeferson Paz,0.0,2.6670000000000003,0.69,0.0,1.46,0.69,0.46,0.08,0.0,1.458,5.936999999999999,0.315,3.4829999999999997,3.8299999999999996,4.136,0.58,1.5,26.0,1.0,3.0,Italia Serie B,2.0
Pablo Rodríguez,0.2,4.318,1.33,0.0,0.47,0.07,0.73,0.0,0.07,1.3800000000000001,6.859999999999999,0.493,8.571,1.9440000000000002,3.646,2.2,1.67,15.0,1.0,3.0,Italia Serie B,2.0
Marcello Falzerano,0.0,4.0,0.32,0.0,1.18,0.27,0.41,0.05,0.0,1.873,7.233,0.47300000000000003,3.3329999999999997,2.778,4.0969999999999995,0.73,1.23,22.0,3.0,3.0,Italia Serie B,2.0
Samuel Giovane,0.0,2.727,0.0,0.0,0.43,0.3,0.17,0.04,0.04,1.2650000000000001,7.766,0.24300000000000002,2.9170000000000003,4.090999999999999,4.479,0.91,1.13,23.0,1.0,3.0,Italia Serie B,2.0
Andrea Danzi,0.0,7.5,0.31,0.0,0.38,0.38,0.38,0.08,0.08,1.6,7.212000000000001,0.377,4.483,3.846,3.5,0.08,0.62,13.0,1.0,3.0,Italia Serie B,2.0
Gakuto Notsuda,0.11,7.7780000000000005,1.07,0.045,2.68,1.54,0.96,0.14,0.29,6.05,8.66,1.436,4.481,5.0,5.6579999999999995,1.04,1.39,28.0,2.0,3.0,Japon J1 League,4.0
Yasuto Wakizaka,0.16,6.279,1.44,0.031,0.97,0.94,0.47,0.44,0.31,4.159000000000001,8.655,1.384,6.623,2.143,4.915,0.81,0.81,32.0,2.0,3.0,Japon J1 League,4.0
Ken Iwao,0.03,7.0,0.48,0.0,1.03,1.59,0.79,0.24,0.21,5.9719999999999995,8.632,1.0310000000000001,6.039,6.154,5.33,0.72,0.72,29.0,3.0,3.0,Japon J1 League,4.0
Lucas Fernandes,0.11,5.047,1.64,0.0,2.61,1.25,1.36,0.21,0.14,3.175,6.85,0.9640000000000001,5.6899999999999995,4.853,5.013,1.0,1.14,28.0,2.0,3.0,Japon J1 League,4.0
Kota Mizunuma,0.23,5.357,1.74,0.0,0.42,0.55,0.48,0.35,0.19,2.835,7.736,1.048,4.189,3.5,4.032,0.48,0.61,31.0,3.0,3.0,Japon J1 League,4.0
Jordy Croux,0.13,3.793,0.97,0.0,0.77,0.58,0.58,0.26,0.13,1.723,7.509,0.529,5.439,4.375,4.662,0.94,0.81,31.0,2.0,3.0,Japon J1 League,4.0
Hiroaki Okuno,0.1,3.2,0.81,0.0,2.23,2.32,0.94,0.16,0.1,3.5159999999999996,8.211,0.648,5.227,5.0649999999999995,5.894,2.0,0.65,31.0,3.0,3.0,Japon J1 League,4.0
Yuta Higuchi,0.06,5.1850000000000005,1.09,0.0,1.56,0.94,0.88,0.16,0.25,3.6130000000000004,8.27,0.875,4.865,3.438,4.675,1.03,1.34,32.0,2.0,3.0,Japon J1 League,4.0
Élber,0.28,5.965,1.52,0.0,0.41,0.45,0.48,0.28,0.17,2.979,7.627,1.131,6.327,4.848,5.191,1.14,0.31,29.0,3.0,3.0,Japon J1 League,4.0
Andrés Iniesta,0.08,5.6899999999999995,0.96,0.0,0.75,0.71,0.71,0.33,0.13,3.742,7.929,1.1,4.143,3.3329999999999997,5.0,1.0,0.83,24.0,3.0,3.0,Japon J1 League,4.0
Sho Inagaki,0.06,3.3329999999999997,1.29,0.0,2.09,2.94,0.82,0.0,0.0,3.653,8.156,0.644,4.797,5.432,5.481,1.53,1.26,34.0,3.0,3.0,Japon J1 League,4.0
Adailton,0.39,4.559,2.65,0.0,0.74,0.32,0.35,0.06,0.06,1.932,6.611,0.5349999999999999,4.107,4.348,4.784000000000001,1.23,0.58,31.0,3.0,3.0,Japon J1 League,4.0
Kento Misao,0.06,5.556,0.42,0.0,2.3,1.88,0.79,0.0,0.0,4.745,7.848000000000001,0.548,5.115,6.393,6.333,0.94,0.91,33.0,2.0,3.0,Japon J1 League,4.0
Matheus Sávio,0.19,4.831,1.88,0.0,1.06,0.75,0.84,0.31,0.16,3.197,7.889,1.153,5.8950000000000005,2.0,4.231,1.06,0.53,32.0,2.0,3.0,Japon J1 League,4.0
Kento Tachibanada,0.06,4.516,0.63,0.0,1.94,2.28,0.81,0.09,0.06,6.113,8.86,1.338,5.164,3.4090000000000003,5.7490000000000006,1.59,0.63,32.0,2.0,3.0,Japon J1 League,4.0
Sota Kawasaki,0.04,4.0,0.96,0.0,2.54,2.11,0.93,0.11,0.11,3.275,7.983,0.725,4.5329999999999995,5.254,4.963,0.75,1.86,28.0,1.0,3.0,Japon J1 League,4.0
Tomoki Takamine,0.04,6.486,0.77,0.0,1.58,0.96,0.42,0.04,0.08,5.912,8.184999999999999,0.773,4.766,4.2219999999999995,5.792,1.69,1.38,26.0,2.0,3.0,Japon J1 League,4.0
Atsuki Ito,0.14,6.429,1.14,0.0,1.86,1.5,0.75,0.14,0.11,3.686,8.245999999999999,0.757,5.057,4.615,4.6770000000000005,0.29,1.14,28.0,2.0,3.0,Japon J1 League,4.0
Yuto Suzuki,0.2,4.082,1.13,0.0,2.33,0.93,1.03,0.17,0.13,4.220000000000001,7.63,0.943,3.714,4.848,4.864,1.37,1.03,30.0,2.0,3.0,Japon J1 League,4.0
Diego Pituca,0.04,5.588,1.21,0.0,1.68,0.96,0.89,0.14,0.07,4.2,8.333,1.0710000000000002,6.2219999999999995,5.102,5.382,1.57,1.25,28.0,3.0,3.0,Japon J1 League,4.0
Ryoma Watanabe,0.2,5.75,1.23,0.0,1.47,0.37,0.37,0.13,0.07,3.2700000000000005,8.043000000000001,0.843,5.357,5.789,5.279999999999999,0.83,0.9,30.0,2.0,3.0,Japon J1 League,4.0
Rikiya Uehara,0.04,4.375,0.64,0.0,1.82,1.11,0.79,0.18,0.07,3.7359999999999998,8.193000000000001,0.9179999999999999,6.174,4.595000000000001,5.025,0.89,1.29,28.0,2.0,3.0,Japon J1 League,4.0
Tomoki Iwata,0.06,5.556,0.78,0.0,1.06,1.0,0.41,0.03,0.06,7.468999999999999,8.9,1.325,5.816,5.696,4.952,0.47,1.25,32.0,2.0,3.0,Japon J1 League,4.0
Yoshifumi Kashiwa,0.12,5.0,0.52,0.0,1.16,0.64,0.28,0.08,0.2,3.336,8.07,1.072,2.353,4.211,5.746,1.0,0.56,25.0,3.0,3.0,Japon J1 League,4.0
Takuma Nishimura,0.37,3.6,2.04,0.0,0.78,0.15,0.59,0.11,0.07,2.57,7.895999999999999,1.022,5.5,4.203,3.941,1.3,1.52,27.0,2.0,3.0,Japon J1 League,4.0
Tokuma Suzuki,0.08,4.444,0.52,0.0,1.32,1.16,0.68,0.04,0.12,3.38,8.497,0.58,6.0,5.769,5.168,1.0,1.12,25.0,2.0,3.0,Japon J1 League,4.0
Kuryu Matsuki,0.06,7.037000000000001,0.97,0.0,1.52,1.13,0.65,0.16,0.1,3.5450000000000004,8.289,0.735,6.0,3.148,5.021,1.23,1.1,31.0,1.0,3.0,Japon J1 League,4.0
Riki Harakawa,0.0,3.571,0.5,0.0,2.06,1.56,0.89,0.11,0.17,4.856,8.33,0.9109999999999999,5.354,3.8890000000000002,4.331,0.33,1.11,18.0,2.0,3.0,Japon J1 League,4.0
Hiroshi Kiyotake,0.08,4.118,0.92,0.0,0.79,0.42,0.33,0.17,0.17,3.629,8.163,1.046,6.452,4.615,5.4,1.5,0.42,24.0,3.0,3.0,Japon J1 League,4.0
João Schmidt,0.05,7.143000000000001,0.68,0.0,1.32,1.23,0.73,0.0,0.0,5.014,8.440999999999999,0.877,5.489,6.2299999999999995,5.436,0.41,1.05,22.0,2.0,3.0,Japon J1 League,4.0
Hiroyuki Mae,0.0,5.5,0.71,0.0,1.97,1.26,0.91,0.06,0.0,4.3759999999999994,7.964,1.141,5.163,3.3329999999999997,5.277,1.41,1.24,34.0,2.0,3.0,Japon J1 League,4.0
Kei Koizumi,0.03,6.098,0.53,0.0,2.2,1.4,0.9,0.03,0.07,5.683,9.062000000000001,1.15,5.556,3.3329999999999997,5.404,1.67,1.67,30.0,2.0,3.0,Japon J1 League,4.0
Dawhan,0.11,5.882,1.07,0.0,1.19,1.22,0.74,0.04,0.04,3.044,8.175,0.593,5.8229999999999995,7.302,5.6770000000000005,0.81,1.15,27.0,2.0,3.0,Japon J1 League,4.0
Hotaru Yamaguchi,0.06,6.667,1.18,0.0,1.24,2.03,1.0,0.09,0.06,4.906000000000001,8.504999999999999,1.03,4.968999999999999,6.296,5.329,0.64,0.42,33.0,3.0,3.0,Japon J1 League,4.0
Arthur Caíke,0.31,4.872,2.31,0.0,0.79,0.41,0.41,0.07,0.1,1.855,6.952,0.548,2.6670000000000003,4.9399999999999995,4.762,0.97,0.83,29.0,3.0,3.0,Japon J1 League,4.0
Akito Fukuta,0.06,4.7829999999999995,0.39,0.0,1.03,1.15,0.55,0.18,0.21,5.576,8.478,1.136,5.128,4.085,4.885,1.03,0.61,33.0,3.0,3.0,Japon J1 League,4.0
Ronaldo,0.05,8.181999999999999,0.79,0.0,2.47,1.21,0.84,0.0,0.05,2.4530000000000003,8.305,0.442,7.917,5.455,5.906000000000001,1.05,1.37,19.0,2.0,3.0,Japon J1 League,4.0
Yuki Yamamoto,0.06,4.0,0.38,0.0,1.69,1.25,0.63,0.19,0.06,2.775,8.131,0.6940000000000001,4.0,3.636,5.0,0.38,0.75,16.0,2.0,3.0,Japon J1 League,4.0
Ataru Esaka,0.07,5.517,1.6,0.0,0.7,0.2,0.63,0.37,0.03,2.57,7.159999999999999,0.767,5.625,4.737,4.554,0.63,0.43,30.0,3.0,3.0,Japon J1 League,4.0
Kosuke Onose,0.12,6.0,1.31,0.0,1.38,0.92,0.58,0.08,0.0,3.004,6.978,0.819,4.468,5.862,5.41,0.96,0.96,26.0,2.0,3.0,Japon J1 League,4.0
Yasuhito Endo,0.0,4.375,0.42,0.0,0.77,0.77,0.77,0.1,0.1,5.152,8.698,1.084,6.35,4.5,4.132,0.35,0.45,31.0,3.0,3.0,Japon J1 League,4.0
Kota Watanabe,0.0,5.0,0.5,0.0,1.33,1.25,0.83,0.21,0.04,4.2,8.958,1.1960000000000002,6.279,5.294,5.299,0.79,0.67,24.0,2.0,3.0,Japon J1 League,4.0
Satoshi Tanaka,0.0,6.364,0.35,0.0,1.94,1.65,0.82,0.12,0.06,3.853,8.061,0.8,4.706,5.714,6.026,1.88,0.59,17.0,1.0,3.0,Japon J1 League,4.0
Takumu Kawamura,0.19,2.0,1.13,0.0,1.0,0.81,0.63,0.06,0.06,1.356,7.88,0.288,6.111,6.667,4.507,0.44,0.88,16.0,1.0,3.0,Japon J1 League,4.0
Takuro Kaneko,0.07,5.556,2.0,0.0,0.89,0.67,0.3,0.3,0.15,2.837,7.376,0.9630000000000001,4.324,3.38,4.36,0.96,0.89,27.0,2.0,3.0,Japon J1 League,4.0
Naoyuki Fujita,0.08,5.714,0.65,0.192,0.85,0.62,0.5,0.0,0.08,2.85,8.758,0.546,6.17,4.090999999999999,4.725,0.31,0.58,26.0,3.0,3.0,Japon J1 League,4.0
Yoshio Koizumi,0.11,6.078,0.81,0.0,1.15,0.59,0.56,0.11,0.07,3.222,7.9430000000000005,0.907,6.024,3.077,5.108,1.07,0.67,27.0,2.0,3.0,Japon J1 League,4.0
Leo Silva,0.03,7.692,0.67,0.0,1.73,1.06,0.85,0.03,0.03,3.239,8.334999999999999,0.545,6.531999999999999,2.857,5.676,1.33,0.94,33.0,3.0,3.0,Japon J1 League,4.0
Takashi Inui,0.27,4.706,1.6,0.0,0.8,0.4,0.27,0.13,0.07,2.413,7.983,0.8130000000000001,6.470999999999999,1.0,4.0,1.13,0.93,15.0,3.0,3.0,Japon J1 League,4.0
Daiki Suga,0.13,6.956999999999999,1.74,0.0,0.81,0.77,0.45,0.0,0.0,2.8579999999999997,7.37,0.6,3.596,6.609999999999999,5.714,0.97,0.81,31.0,2.0,3.0,Japon J1 League,4.0
Shun Nakamura,0.04,5.714,0.58,0.385,1.15,1.62,0.54,0.04,0.04,3.5380000000000003,7.401999999999999,0.9269999999999999,4.462,5.122,4.521,0.27,1.12,26.0,2.0,3.0,Japon J1 League,4.0
Naoki Kanuma,0.18,3.3329999999999997,0.36,0.0,1.55,1.45,0.64,0.09,0.09,3.082,7.640000000000001,0.4,3.043,7.856999999999999,5.66,0.09,0.36,11.0,2.0,3.0,Japon J1 League,4.0
Ryota Oshima,0.09,6.667,0.64,0.0,0.82,0.73,0.55,0.18,0.0,4.018,8.439,1.0550000000000002,5.25,5.0,5.098,0.55,0.55,11.0,2.0,3.0,Japon J1 League,4.0
Shohei Takeda,0.03,6.25,0.74,0.0,1.42,1.1,0.97,0.03,0.0,3.6350000000000002,7.445,0.968,4.615,5.51,4.831,0.84,1.26,31.0,2.0,3.0,Japon J1 League,4.0
Kazuki Kozuka,0.0,5.0,0.25,0.0,0.92,0.42,0.33,0.0,0.17,2.05,8.577,0.667,6.667,10.0,5.0,0.67,0.75,12.0,2.0,3.0,Japon J1 League,4.0
Masaki Ikeda,0.14,5.714,1.09,0.0,0.41,0.32,0.5,0.09,0.05,1.609,8.107,0.568,5.714,3.529,3.3329999999999997,0.23,0.77,22.0,1.0,3.0,Japon J1 League,4.0
Yuki Horigome,0.12,4.615,1.0,0.128,0.42,0.23,0.19,0.15,0.08,2.185,8.011,0.7769999999999999,3.077,1.875,3.118,0.12,0.62,26.0,3.0,3.0,Japon J1 League,4.0
Kazuki Fukai,0.09,5.833,0.43,0.0,0.83,1.52,0.35,0.0,0.0,3.661,8.848,0.496,6.238,7.5,5.254,0.13,1.0,23.0,2.0,3.0,Japon J1 League,4.0
Koki Tsukagawa,0.1,5.385,0.52,0.0,1.1,0.67,0.24,0.05,0.05,2.995,8.299,0.7,4.167,5.0,5.042,0.67,1.0,21.0,2.0,3.0,Japon J1 League,4.0
Temma Matsuda,0.04,6.111,0.42,0.0,0.92,0.5,0.58,0.15,0.08,2.081,7.689,0.742,4.194,3.8890000000000002,4.803,0.92,0.77,26.0,2.0,3.0,Japon J1 League,4.0
Takuya Kida,0.0,5.0,0.65,0.0,1.43,1.0,1.04,0.04,0.09,5.396,8.815000000000001,1.261,4.737,4.0,5.512,2.74,1.22,23.0,2.0,3.0,Japon J1 League,4.0
Taishi Matsumoto,0.13,0.0,0.65,0.0,1.26,0.52,0.43,0.09,0.0,2.73,8.806000000000001,0.53,5.192,1.0,5.385,0.52,0.35,23.0,2.0,3.0,Japon J1 League,4.0
Ryohei Shirasaki,0.1,3.929,0.84,0.0,1.32,1.45,0.58,0.0,0.03,3.6479999999999997,8.329,0.6839999999999999,6.228,6.364,5.15,0.97,1.19,31.0,2.0,3.0,Japon J1 League,4.0
Keigo Higashi,0.0,7.7780000000000005,0.21,0.0,1.17,1.63,0.58,0.04,0.0,4.333,9.106,0.592,7.237,4.074,4.634,0.46,1.08,24.0,3.0,3.0,Japon J1 League,4.0
Masaya Matsumoto,0.0,5.625,0.61,0.0,1.29,1.52,0.61,0.03,0.06,3.116,7.94,0.729,3.947,3.636,4.808,0.58,0.32,31.0,2.0,3.0,Japon J1 League,4.0
Tomoya Koyamatsu,0.12,4.468,1.12,0.0,0.58,0.27,0.21,0.12,0.18,2.091,8.667,0.721,7.026999999999999,1.795,3.813,0.42,0.36,33.0,2.0,3.0,Japon J1 League,4.0
Tomoaki Okubo,0.04,5.872999999999999,1.17,0.0,0.52,0.22,0.3,0.3,0.22,1.9739999999999998,7.775,0.626,3.429,2.778,4.936,1.04,0.61,23.0,2.0,3.0,Japon J1 League,4.0
Fuchi Honda,0.21,5.6,1.46,0.0,0.46,0.5,0.25,0.04,0.08,1.971,8.33,0.6,5.556,3.214,3.942,0.29,0.33,24.0,1.0,3.0,Japon J1 League,4.0
Tomoya Fujii,0.04,4.762,0.96,0.0,1.44,0.37,0.81,0.15,0.04,3.289,7.859999999999999,1.0779999999999998,1.489,3.077,4.686,1.15,1.11,27.0,2.0,3.0,Japon J1 League,4.0
Leo Osaki,0.0,5.0,0.52,0.0,0.6,1.72,0.52,0.0,0.0,5.5280000000000005,8.43,0.828,5.938000000000001,6.956999999999999,4.861,0.72,1.0,25.0,3.0,3.0,Japon J1 League,4.0
Takuma Arano,0.03,4.231,0.31,0.0,1.0,0.83,0.24,0.17,0.07,4.061999999999999,8.497,0.79,6.804,4.915,4.14,0.31,1.28,29.0,2.0,3.0,Japon J1 League,4.0
Shuto Abe,0.13,5.0,0.73,0.0,1.53,0.73,1.0,0.1,0.1,3.687,8.508,0.907,6.833,3.214,4.766,1.3,0.8,30.0,2.0,3.0,Japon J1 League,4.0
Tarik Elyounoussi,0.03,5.2,1.1,0.0,1.0,0.77,0.29,0.06,0.1,1.623,7.714,0.568,3.2,5.172,5.238,0.58,0.77,31.0,3.0,3.0,Japon J1 League,4.0
David Moberg Karlsson,0.4,2.6670000000000003,1.75,0.1,0.3,0.35,0.35,0.1,0.05,1.855,7.574,0.5349999999999999,5.0,3.3329999999999997,2.9690000000000003,0.2,0.25,20.0,2.0,3.0,Japon J1 League,4.0
Takuji Yonemoto,0.0,5.714,0.37,0.0,1.78,1.48,0.67,0.07,0.0,2.911,7.888,0.693,5.590999999999999,5.0,5.244,0.7,1.11,27.0,3.0,3.0,Japon J1 League,4.0
Ryo Takeuchi,0.0,0.0,0.09,0.0,1.36,2.0,1.18,0.0,0.0,3.4450000000000003,8.259,0.48200000000000004,4.595000000000001,2.941,4.561,0.55,0.27,11.0,3.0,3.0,Japon J1 League,4.0
Takaaki Shichi,0.0,3.81,0.24,0.0,1.36,1.64,0.58,0.09,0.09,2.512,6.514,0.5730000000000001,2.9170000000000003,5.636,5.0,0.39,1.09,33.0,2.0,3.0,Japon J1 League,4.0
Hiroki Miyazawa,0.12,6.25,0.4,0.0,0.92,1.12,0.44,0.04,0.0,4.836,8.544,0.528,4.918,5.3420000000000005,4.939,0.56,1.0,25.0,3.0,3.0,Japon J1 League,4.0
Kai Shibato,0.08,6.0,0.38,0.0,1.42,0.79,0.54,0.04,0.0,2.5420000000000003,8.639,0.321,4.242,5.882,6.04,0.88,0.54,24.0,2.0,3.0,Japon J1 League,4.0
Ryota Nagaki,0.0,6.667,0.83,0.0,1.11,0.56,0.44,0.0,0.0,1.95,7.7780000000000005,0.6,3.778,4.706,4.756,0.44,0.72,18.0,3.0,3.0,Japon J1 League,4.0
Kosuke Yamamoto,0.0,4.5,0.11,0.0,1.29,1.07,0.75,0.18,0.04,5.039,8.951,0.9570000000000001,6.822,4.0,4.419,0.21,0.68,28.0,3.0,3.0,Japon J1 League,4.0
Chanathip Songkrasin,0.0,7.5,0.38,0.0,1.06,0.63,0.25,0.06,0.13,4.163,8.483,1.375,6.364,3.3329999999999997,4.87,0.94,1.0,16.0,2.0,3.0,Japon J1 League,4.0
Shunki Higashi,0.0,8.0,0.95,0.0,0.84,0.53,0.53,0.05,0.05,2.495,7.574,0.784,4.39,6.956999999999999,4.9350000000000005,0.11,0.74,19.0,1.0,3.0,Japon J1 League,4.0
Akimi Barada,0.0,4.0,0.84,0.0,0.77,1.03,0.65,0.1,0.13,2.584,7.228,0.732,4.598,3.043,4.048,0.45,0.55,31.0,3.0,3.0,Japon J1 League,4.0
Hikaru Nakahara,0.04,5.556,0.74,0.0,0.48,0.15,0.3,0.07,0.07,1.381,7.802,0.526,4.0,3.125,4.718999999999999,0.33,0.3,27.0,2.0,3.0,Japon J1 League,4.0
Ryo Takahashi,0.0,4.8,0.38,0.0,1.85,0.31,0.38,0.08,0.08,1.746,7.0040000000000004,0.42300000000000004,4.167,3.846,5.213,0.62,0.92,13.0,2.0,3.0,Japon J1 League,4.0
Joel Chima Fujita,0.03,5.0,0.52,0.0,0.83,1.14,0.62,0.0,0.03,4.003,8.898,1.121,4.912,5.0,3.91,0.1,0.97,29.0,1.0,3.0,Japon J1 League,4.0
Sachiro Toshima,0.08,5.333,0.58,0.0,1.23,0.88,0.69,0.04,0.04,2.558,7.654000000000001,0.635,4.5,5.0,5.0,0.77,1.0,26.0,2.0,3.0,Japon J1 League,4.0
Yoichi Naganuma,0.06,5.926,0.81,0.0,0.81,0.69,0.56,0.19,0.06,2.6559999999999997,7.929,0.8310000000000001,4.0,6.579000000000001,5.279999999999999,0.75,1.0,16.0,2.0,3.0,Japon J1 League,4.0
Júnior Santos,0.09,5.938000000000001,2.36,0.0,0.23,0.09,0.18,0.14,0.09,1.564,6.919,0.532,6.667,4.5280000000000005,4.3149999999999995,0.82,1.14,22.0,2.0,3.0,Japon J1 League,4.0
Naoki Yamada,0.0,6.0,0.52,0.0,0.48,0.76,0.57,0.0,0.05,1.9809999999999999,8.053,0.638,3.158,4.444,4.75,0.67,0.57,21.0,3.0,3.0,Japon J1 League,4.0
Dodi,0.03,6.053,0.72,0.0,1.07,1.14,0.69,0.0,0.03,2.914,8.58,0.71,6.0,4.5,5.026,1.1,1.31,29.0,2.0,3.0,Japon J1 League,4.0
Masato Yuzawa,0.0,4.7829999999999995,0.19,0.0,1.35,0.73,0.27,0.04,0.08,1.6350000000000002,6.4,0.327,2.051,5.263,5.329,0.58,0.73,26.0,2.0,3.0,Japon J1 League,4.0
Yuta Matsumura,0.08,4.348,0.75,0.0,1.08,0.58,0.33,0.08,0.17,1.267,7.170999999999999,0.46699999999999997,2.5,6.154,5.0,0.25,0.58,12.0,1.0,3.0,Japon J1 League,4.0
Toshihiro Aoyama,0.0,0.0,0.13,0.0,0.47,0.4,0.07,0.0,0.0,1.7399999999999998,8.238,0.387,4.211,6.667,6.667,0.33,0.2,15.0,3.0,3.0,Japon J1 League,4.0
Daiju Sasaki,0.0,3.3329999999999997,0.68,0.0,1.05,0.16,0.58,0.16,0.05,1.389,7.462000000000001,0.421,5.0,4.464,4.887,0.84,0.58,19.0,1.0,3.0,Japon J1 League,4.0
Kosuke Taketomi,0.12,7.391,1.16,0.0,0.8,0.72,0.6,0.08,0.16,1.888,7.712000000000001,0.628,3.75,3.276,4.301,1.0,1.2,25.0,3.0,3.0,Japon J1 League,4.0
Hirotaka Tameda,0.0,3.8890000000000002,0.86,0.0,0.86,0.54,0.54,0.11,0.11,1.561,7.872,0.425,5.313000000000001,4.848,5.827,1.25,0.39,28.0,2.0,3.0,Japon J1 League,4.0
Mitsuki Saito,0.08,6.1899999999999995,0.46,0.0,1.58,0.73,0.69,0.12,0.08,3.0420000000000003,8.129000000000001,0.635,3.143,2.4,4.514,0.73,1.19,26.0,1.0,3.0,Japon J1 League,4.0
Keiya Sento,0.06,5.833,0.76,0.0,0.97,0.35,0.26,0.0,0.0,2.253,7.911,0.5820000000000001,5.233,2.8850000000000002,5.0280000000000005,0.88,0.44,34.0,2.0,3.0,Japon J1 League,4.0
Ryoya Morishita,0.03,5.357,0.47,0.0,0.97,0.91,0.59,0.06,0.06,3.128,7.2829999999999995,0.8029999999999999,2.872,3.077,4.606,0.94,0.63,32.0,2.0,3.0,Japon J1 League,4.0
Keiya Shiihashi,0.03,7.5,0.84,0.0,1.13,1.1,0.9,0.0,0.03,3.4869999999999997,7.854000000000001,0.7809999999999999,4.634,3.75,4.072,0.81,1.68,31.0,2.0,3.0,Japon J1 League,4.0
Yuya Fukuda,0.13,5.455,0.6,0.0,0.67,0.33,0.2,0.13,0.0,1.0130000000000001,7.632,0.3,4.615,5.0,5.6899999999999995,0.73,0.27,15.0,1.0,3.0,Japon J1 League,4.0
Keita Nakamura,0.0,5.833,0.42,0.0,1.17,0.83,0.83,0.08,0.08,2.7329999999999997,8.018,0.683,5.455,5.0,4.6049999999999995,0.83,1.33,12.0,2.0,3.0,Japon J1 League,4.0
Takuya Aoki,0.0,4.0,0.33,0.0,0.78,1.61,0.5,0.0,0.0,3.8280000000000003,8.65,0.517,6.338,6.4,5.269,0.94,1.11,18.0,3.0,3.0,Japon J1 League,4.0
Takuto Kato,0.0,10.0,0.27,0.0,0.27,0.27,0.27,0.09,0.0,1.1,7.603,0.3,4.615,4.0,4.5,0.0,0.09,11.0,1.0,3.0,Japon J1 League,4.0
Takahiro Ogihara,0.0,8.333,0.33,0.0,0.83,0.58,0.75,0.0,0.0,4.133,8.690000000000001,0.625,5.51,6.0,4.8,0.25,1.0,12.0,3.0,3.0,Japon J1 League,4.0
Kazuya Konno,0.07,3.9530000000000003,0.8,0.0,0.6,0.2,0.2,0.17,0.03,1.4769999999999999,7.698,0.497,5.789,1.818,4.571,0.37,0.27,30.0,2.0,3.0,Japon J1 League,4.0
Shu Kurata,0.0,5.0,1.0,0.0,1.06,0.5,0.61,0.11,0.0,2.9,8.18,0.567,4.186,2.5,4.34,0.78,1.11,18.0,3.0,3.0,Japon J1 League,4.0
Takuya Uchida,0.0,5.455,0.37,0.0,0.89,0.47,0.37,0.0,0.05,1.379,8.244,0.389,4.118,3.929,4.7,0.37,0.63,19.0,2.0,3.0,Japon J1 League,4.0
Shimpei Fukuoka,0.0,6.154,0.61,0.0,0.96,0.57,0.43,0.11,0.04,2.214,7.726000000000001,0.629,4.386,4.444,4.348,0.36,1.07,28.0,1.0,3.0,Japon J1 League,4.0
