Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Konstantinos Provydakis,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,9.5,47.37,1,40,0,0,0,0,1,0,0,0,100,100,0,0,2
Felipe Pires,0.06,0,62.5,0.65,0,0,0.12,0.24,0,0,0,0.24,0,0,18.59,85.13,4,72.73,0,0,0,0,1.12,0.18,0.12,0.06,42.86,35.14,0.65,1.12,17
Ergys Kaçe,0,0,0,0.17,0,0,0.75,0.58,0,0.25,0,0.75,0,0,15.58,85.56,1.92,68.75,0,0,0,0,1.17,0.08,0.08,0,0,40.82,0.92,1.08,12
Oluwatobiloba Alagbe,0,0,50,0.2,0,0,1,0.5,0,1.1,0,0.5,0.1,0,26.4,82.58,4.3,68.97,0,0.1,0,0,0.7,0.1,0,0.1,47.06,41.94,0.7,1.7,10
Antonis Dentakis,0,0,50,0.4,0,0,1.1,0.8,0,0.8,0,0.6,0.2,0,15.4,64.94,3.3,19.05,0,0.1,0,0,0.9,0.4,0,0,50,53.19,0.8,0.8,10
Konstantinos Kotsopoulos,0,0.22,0,1.11,0,0,0,0.11,0,0,0,0.33,0,0,9,77.78,2.89,66.67,0,0,0,0,0.67,0,0.11,0,42.86,31.58,1.11,1.11,9
Jean-Baptiste Leo,0,0,20,0.25,0,0,0.25,0,0,0,0,0,0,0,1.25,60,0.25,0,0,0,0,0,0.25,0.25,0,0,0,28.57,0,0,4
Abdul Rahman Weiss,0,0,100,0.09,0,0,0.91,0.64,0,0.82,0,0.36,0,0,17.55,63.73,3.36,28.57,0,0.18,0,0,0.64,0.18,0.27,0,42.86,41.67,0.82,1.45,11
Federico Milo,0,0,100,0.29,0,0,0.29,0.57,0,0.43,0,0.43,0,0,15.71,79.09,1.71,60,0,0,0,0,0.71,0,0.29,0,66.67,30.77,0.29,1.14,7
Mesaque Dju,0,0,22.22,0.7,0,0,0.3,0.3,0,0.2,0,0.2,0,0,9.7,58.76,1.8,25,0,0,0,0,0.7,0,0.1,0,33.33,26.92,0.7,1.4,10
Konrad de la Fuente,0,0.33,75,1,0,0,0.33,0.33,0,0,0,0,0.33,0,17.33,88.46,7,0,0,0,0,0,0,0.33,0,0,0,37.5,0.67,0.67,3
Kyriakos Kivrakidis,0,0,0,0,0,0,1,2.67,0.33,1.33,0,0,0.33,0,34.67,78.85,4.33,20,0,0,0,0,1.33,0,0.33,0.33,66.67,55.56,1.67,2,3
Paris Babis,0,0,0,0.4,0,0,1,0.6,0,0,0,0,0,0,5.6,57.14,0.8,0,0,0,0,0,0.8,0.2,0,0,50,53.33,0.4,0.8,5
Theodoros Tsirigotis,0,0.17,100,0.5,0,0,0,0,0,0.25,0,0,0,0,3.17,65.79,0.75,33.33,0,0,0,0,0.25,0,0,0,28.57,47.62,0.5,0.33,12
Matic Kotnik,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,23.4,64.96,1,37.5,4,0,0.6,0,2.4,0.4,0,0,0,0,0,0.2,5
Christos Voutsas,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,6,91.67,1.5,100,0,0,0,0,0,0,0,0,0,0,0,1.5,2
Andrei Radu,0,0,100,0,0,0,0.5,0.5,0,0,0,0.5,0,0,29,67.24,3.5,14.29,0,0,0,0,2.5,0.5,0,0,50,69.23,3,0.5,2
Thanasis Triantafyllou,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5.5,63.64,0,33.33,0,0,0,0,0.5,0,0,0,100,20,0,0.5,2
Juan Domínguez,0,0,100,0.11,0,0,0.44,0.11,0,0.11,0,0.44,0,0,15.78,88.03,2.22,71.43,0,0,0,0,0.67,0.22,0.11,0,66.67,40.74,0.33,0.44,9
Harouna Sy,0,0,37.5,0.13,0,0,0.87,0.47,0.07,0.8,0,0,0,0,22.53,80.77,3.53,42.86,0,0.13,0,0,1.2,0.13,0,0.07,53.85,54.05,1.13,1.13,15
Jerson Cabral,0,0.14,0,0.43,0,0,0.14,0.14,0,0.14,0,0.29,0,0,4.14,62.07,1.14,60,0,0,0,0,0.29,0,0.29,0,50,44.44,0.86,0.29,7
Gustavo Marmentini,0,0,25,0.33,0,0,0,0,0,0,0,0,0,0,7,57.14,1.5,0,0,0,0,0,0.17,0,0.17,0,0,12.5,0,0.33,6
Sonny Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,61.9,2,31.71,2.5,0.17,0.17,0,1.33,0.33,0.17,0,0,100,0.17,0,6
Ivan Varone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66.67,3,0,0,0,0,0,0,0,0,0,100,50,0,1,1
Theodoros Vasilakakis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,1,0,50,33.33,0,1,1
Alexander Fransson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2
Xavier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,76.92,1.5,0,0,0,0,0,2,0,0,0,0,28.57,1,0,2
Iason Kyrkos,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,3.5,71.43,1.5,0,0,0,0,0,0,0.5,0,0,0,100,0,0,2
Konstantinos Tsirigotis,0,0,100,0,0,0,1,0.67,0,2.67,0,0.33,0,0,15,75.56,0.67,37.5,0,0,0,0,1.67,0.67,0,0,0,66.67,0.67,0.33,3
Simo Roumpoulakou,0,0,0,0.2,0,0,1.2,0.8,0,1.8,0,0.2,0,0,13.8,75.36,1.4,11.11,0,0.2,0,0,1.6,0.4,0.2,0,0,60,0.6,0.4,5
Antonis Oikonomopoulos,0,0,0,0,0,0,0,0.2,0,1,0,0.2,0,0,5.4,70.37,1,33.33,0,0,0,0,0.8,0,0,0,0,42.86,0.6,0.2,5
Marios Vichos,0,0,66.67,0.61,0,0,0.89,0.83,0,1.5,0,0.22,0.06,0,26.17,67.73,3.78,27.59,0,0.11,0,0,1.5,0.17,0.22,0.06,60,57.78,1,0.83,18
Athanasios Garavelis,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,22.6,46.02,1.6,37.76,2.7,0.1,0,0,1.5,0.4,0.1,0,100,100,0.3,0,10
Filip Sachpekidis,0,0.1,20,0.5,0,0,0.4,0.1,0,0,0,0,0,0,5.1,64.71,2.3,50,0,0,0,0,0.7,0.3,0.2,0,50,32.65,0.6,1.3,10
Jérôme Prior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,78.21,0,51.52,1,0,0,0,1,0.33,0,0,100,100,0.33,0,3
Kévin Soni,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3,50,1.5,0,0,0,0,0,0,0,0,0,100,16.67,0,0,2
Rafail Sgouros,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,4,95,0,0,0,0,0,0,0.2,0,0,0,0,25,0.4,0.8,5
Louis Poznański,0,0,0,0.33,0,0,1.67,1.33,0,2.67,0,1,0,0,29.33,71.59,3,50,0,0,0,0,2,0.67,0,0,100,55,1,0.33,3
Giorgos Saramantas,0,0,0,0,0,0,0.44,0.22,0,0.67,0,0,0,0,6,64.81,0.78,44.44,0,0,0,0,1.11,0,0.11,0,75,61.11,0.44,0.22,9
Ismahila Ouédraogo,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,60,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
Afeez Nosiru,0,0,0,0.5,0,0,0.5,0.5,0,1.5,0,1,0,0,5.5,63.64,0,0,0,0,0,0,0.5,0,0,0,100,37.5,0,0.5,2
Vasilios Poghosyan,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2
Panagiotis Avgerinos,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,26,41.03,0.33,26.67,3.33,0,0.33,0,3,0,0,0,0,0,0,0,3
Antonis Stergiakis,0,0,0,0,0,0,0,0,0.2,0.6,0.4,0,0,0,27.4,45.26,1.8,35.09,1.6,0.2,0.2,0.2,1.2,0.4,0.4,0,0,0,0,0.2,5
Vangelis Nikolaou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83.33,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1
Vangelis Kontogiannis,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,21.5,60.47,0.5,37.04,2.5,0.5,0.5,0,2.5,0.5,0,0,0,0,0,0.5,2
Samuel Yohou,0,0,0,0,0,0,0.71,1,0.14,1,0,0.29,0,0,26.14,84.7,2.57,62.07,0,0.14,0,0,0.71,0.14,0.14,0.14,54.55,42.86,0.14,1.14,7
Angelos Tsavos,0,0,100,0,0,0,0,1,0,0.67,0,1,0,0,15,71.11,3.67,25,0,0,0,0,1,0,0.33,0,100,25,0.33,1.33,3
Raman Chibsah,0,0,66.67,0.11,0,0,0.78,0.44,0.11,0.11,0,0,0,0,19.11,79.65,2.33,46.67,0,0,0,0,0.89,0.11,0.11,0.22,25,42.11,0.67,1.22,9
Sotiris Alexandropoulos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,1,0,0,0,0,0,0,0,0,0,0,100,1,0,1
Leandro Frroku,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Efthymios Christopoulos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,1
Sotirios Kokkinis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,83.33,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1
Nikolaos Lolis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Christos Chatziioannou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,71.43,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0,2
Oliver Benítez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Angelos Tsiris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2
