#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
472,,Rhian Brewster,0,0,0,0,0.38,0.06
473,,Callum Connolly,0,0.2,0,0,1.2,0.22
474,,Brandon Thomas-Asante,0,0.06,0,0,0.55,0.12
475,,Jordan Cousins,0,0,0,0,1.1,0.2
476,,Troy Parrott,0,0.09,0,0,0.56,0.09
477,,Jamie Lindsay,0,0.08,0,0,0.75,0.08
478,,Bradley Dack,0,0.04,0,0,0.44,0.26
479,,Kelvin Ehibhatiomhan,0,0,0,0,0.5,0
480,,Dimitrios Pelkas,0,0,0,0,0.81,0.15
481,,Thomas Sang,0,0,0,0,0.44,0.11
482,,Gavin Whyte,0,0,0,0,0.29,0.14
483,,Curtis Tilt,0,0.12,0,0,1.42,0.27
484,,Michael Obafemi,0,0.03,0,0,0.84,0
485,,Tariqe Fosu-Henry,0,0.18,0,0,0.79,0.13
486,,Martyn Waghorn,0,0,0,0,0.29,0
487,,Ryan Woods,0,0.04,0,0,0.61,0.21
488,,Ben Woodburn,0,0,0,0,0.5,0.03
489,,D'Margio Wright-Phillips,0,0,0,0,0.14,0
490,,Milot Rashica,0,0,0,0,0.5,0.25
491,,Niels Nkounkou,0,0.11,0,0,1.17,0
492,,Charlie Goode,0,0,0,0,1.5,0
493,,Joseph Johnson,0,0,0,0,0,0
494,,Liam Roberts,2,0.25,0.25,0,1.25,0.25
495,,Todd Kane,0,0,0,0,0.56,0
496,,George Tanner,0,0.19,0,0,0.77,0.12
497,,Ryan Nyambe,0,0.13,0,0,1.03,0.1
498,,Ben Wiles,0,0.22,0,0,1.04,0.11
499,,Andy Rinomhota,0,0.1,0,0,0.97,0.05
500,,Josh Magennis,0,0,0,0,0.53,0.06
501,,Adetayo Edun,0,0,0,0,0.25,0.25
502,,Harry Souttar,0,0.14,0,0,1.14,0.14
503,,Bambo Diaby,0,0.24,0,0,0.76,0.18
504,,Édouard Michut,0,0,0,0,0.58,0.17
505,,Callum Wright,0,0.1,0,0,0.4,0.2
506,,Rarmani Edmonds-Green,0,0.07,0,0,1.07,0.13
507,,Emmanuel Longelo,0,0.22,0,0,0.91,0.17
508,,Jay Matete,0,0,0,0,0,0
509,,Gary Gardner,0,0,0,0,0.75,0.13
510,,Rhys Williams,0,0.18,0,0,0.88,0.29
511,,Patrick Jones,0,0,0,0,0.67,0
512,,Kortney Hause,0,0,0,0,1,0
513,,Abu Kamara,0,0,0,0,0,0
514,,Darko Churlinov,0,0,0,0,0.43,0
515,,Macauley Bonne,0,0,0,0,0,0
516,,Sheyi Ojo,0,0,0,0,0.75,0.06
517,,Harry Cornick,0,0.03,0,0,0.44,0.11
518,,Jeff Hendrick,0,0.18,0,0,1.33,0.16
519,,Ben Amos,1.83,0.24,0.1,0,1.03,0.17
520,,Mahlon Romeo,0,0.18,0,0,1,0.12
521,,Abdul Baba Rahman,0,0.17,0,0,0.89,0.22
522,,Thelo Aasgaard,0,0.02,0,0,0.54,0.05
523,,Tom Rogić,0,0,0,0,0.2,0.05
524,,Liam Bridcutt,0,0,0,0,0.5,0.25
525,,Sam Clucas,0,0.08,0,0,0.83,0
526,,Harry Vaughan,0,0,0,0,0.8,0
527,,Luke Freeman,0,0.04,0,0,0.38,0.08
528,,Adam Reach,0,0,0,0,0.22,0.06
529,,CJ Hamilton,0,0.03,0,0,0.74,0.08
530,,Adam Idah,0,0.04,0,0,0.32,0.12
531,,Jon Russell,0,0,0,0,1.57,0
532,,Billy Sharp,0,0.03,0,0,0.29,0.08
533,,Albert Adomah,0,0.03,0,0,0.47,0.05
534,,Liam Kelly,0,0.1,0,0,0.3,0.1
535,,Han-Noah Massengo,0,0.2,0,0,0.6,0.1
536,,Graeme Shinnie,0,0,0,0,0.79,0.26
537,,Benik Afobe,0,0.05,0,0,0.68,0
538,,Sonny Carey,0,0.08,0,0,0.89,0.11
539,,Ryan Longman,0,0.03,0,0,0.49,0.22
540,,Andy Lyons,0,0.24,0,0,1.47,0.12
541,,Daniel Jebbison,0,0,0,0,0.5,0
542,,Greg Docherty,0,0.2,0,0,0.6,0.06
543,,Kaine Kesler-Hayden,0,0.07,0,0,0.86,0.07
544,,Samuel Bastien,0,0,0,0,0.61,0
545,,Brahima Diarra,0,0.05,0,0,0.65,0.1
546,,Anthony Knockaert,0,0,0,0,1,0
547,,Aidomo Emakhu,0,0,0,0,0,0
548,,Elijah Dixon-Bonner,0,0,0,0,0,0
549,,Mallik Wilks,0,0,0,0,0,0
550,,Harry Wood,0,0,0,0,0,0
551,,Ryan Stirk,0,0,0,0,1,0
552,,Kyron Gordon,0,0,0,0,2,0
553,,Pharrell Willis,0,0,0,0,0,0
554,,Stephen Humphrys,0,0,0,0,0,0
555,,Matthew Pollock,0,0,0,0,1.33,0
556,,Matthew Virtue-Thick,0,0,0,0,0.33,0
557,,Sonny Finch,0,0,0,0,0,0
558,,Randell Williams,0,0,0,0,0.43,0.29
559,,Josh Williams,0,0.14,0,0,0.86,0
560,,Steven Caulker,0,0,0,0,0.78,0
561,,Jamie Shackleton,0,0.03,0,0,0.53,0.11
562,,Tyler Walker,0,0,0,0,0.28,0
563,,Jaheim Headley,0,0.09,0,0,1.09,0.09
564,,Cameron Jerome,0,0,0,0,0.24,0.1
565,,Anfernee Dijksteel,0,0.05,0,0,0.6,0.1
566,,Ian Carlo Poveda,0,0,0,0,0.58,0
567,,Jamal Lowe,0,0.1,0,0,1.4,0.05
568,,Jobe Bellingham,0,0,0,0,0.55,0.09
569,,Alfie Chang,0,0.08,0,0,0.46,0.08
570,,Josh Wilson-Esbrand,0,0,0,0,0.43,0.07
571,,Joseph Hungbo,0,0,0,0,0.67,0.05
572,,Yáser Asprilla,0,0.03,0,0,0.49,0.05
573,,Jamie McCart,0,0,0,0,0.71,0
574,,Tom Pearce,0,0.08,0,0,0.15,0
575,,Britt Assombalonga,0,0,0,0,0.27,0
576,,Isaak Davies,0,0,0,0,0.4,0.1
577,,Tom Dele-Bashiru,0,0.33,0,0,0.67,0.17
578,,Jack Vale,0,0,0,0,0.53,0.2
579,,Morgan Whittaker,0,0,0,0,0.4,0.07
580,,Elijah Adebayo,0,0.17,0,0,0.62,0.1
581,,Henrique Araújo,0,0,0,0,0.63,0
582,,Rubin Colwill,0,0,0,0,0.4,0
583,,Mamadi Camara,0,0,0,0,0.4,0
584,,Jake Beesley,0,0,0,0,0.6,0
585,,Scott High,0,0,0,0,0.73,0.09
586,,Ashley Phillips,0,0,0,0,0.75,0.5
587,,Peter Kioso,0,0,0,0,0.6,0
588,,Abdoullah Ba,0,0,0,0,0.22,0.07
589,,Pierre Ekwah,0,0,0,0,0.36,0
590,,Taylor Richards,0,0,0,0,0.53,0.07
591,,Joseph Anderson,0,0,0,0,0,0
592,,Dan Gosling,0,0.12,0,0,0.53,0
593,,Mark Harris,0,0,0,0,0.43,0.09
594,,Leo Fuhr Hjelde,0,0.08,0,0,0.69,0.15
595,,Bersant Celina,0,0,0,0,0.5,0.33
596,,Shayne Lavery,0,0,0,0,0.74,0.11
597,,David Kasumu,0,0.09,0,0,0.97,0.06
598,,Luke Amos,0,0,0,0,0.52,0
599,,Karlan Grant,0,0,0,0,0.58,0.23
600,,George Hall,0,0.07,0,0,0.4,0.07
601,,Leandro Bacuna,0,0.14,0,0,0.86,0.07
602,,Sean Maguire,0,0,0,0,0.24,0.12
603,,Marquinhos,0,0.09,0,0,0.82,0.09
604,,Nicholas Bilokapic,3.33,0,0,0,1.83,0.33
605,,Niko Hämäläinen,0,0,0,0,1,0
606,,Gwion Edwards,0,0,0,0,1,0.5
607,,Liam Moore,0,0,0,0,0,0
608,,Christos Tzolis,0,0,0,0,0.15,0.08
609,,Jordan James,0,0.03,0,0,0.45,0.06
610,,Anis Mehmeti,0,0.07,0,0,0.4,0.07
611,,Anthony Scully,0,0,0,0,0.2,0.2
612,,Max Watters,0,0.09,0,0,0.27,0
613,,Conor Washington,0,0.03,0,0,0.69,0.06
614,,Andre Dozzell,0,0.06,0,0,0.69,0.08
615,,Jamie Jones,2.29,0.12,0.12,0,1.59,0.18
616,,Joshua Onomah,0,0,0,0,0.46,0.15
617,,Emre Tezgel,0,0,0,0,0,0
618,,Elliot Thorpe,0,0,0,0,0,0
619,,Oliver Arblaster,0,0,0,0,0.25,0
620,,Connor Mahoney,0,0,0,0,0.33,0
621,,Scott Dann,0,0,0,0,0.92,0.15
622,,Sinclair Armstrong,0,0,0,0,0.5,0.05
623,,Liam Delap,0,0.08,0,0,0.84,0.16
624,,Reda Khadra,0,0,0,0,0.52,0.03
625,,Allahyar Sayyadmanesh,0,0.16,0,0,0.79,0.05
626,,Harry Leonard,0,0,0,0,0,0
627,,Jak Alnwick,1.5,0,0,0,1,0
628,,George Evans,0,0,0,0,0.09,0.09
629,,Malcolm Ebiowei,0,0.08,0,0,0.42,0.08
630,,Brooke Norton-Cuffy,0,0.1,0,0,0.85,0.05
631,,Matthew Hoppe,0,0,0,0,0,0
632,,Vaughn Covil,0,0,0,0,0,0
633,,Omar Taylor-Clarke,0,0,0,0,0.33,0
634,,Tom Eaves,0,0,0,0,0.75,0
635,,Olamide Shodipo,0,0,0,0,0.45,0.09
636,,Shane Long,0,0,0,0,0.93,0.07
637,,Tyler Burey,0,0,0,0,0.29,0
638,,Mason Bennett,0,0,0,0,0.33,0
639,,Dilan Markanday,0,0,0,0,1,1
640,,Joel Bagan,0,0,0,0,0,0
641,,Adrian Blake,0,0,0,0,0,0
642,,Conor Masterson,0,0,0,0,0,0
643,,Jack Diamond,0,0,0,0,0,0
644,,Ben Hamer,4,0,0,0,2,0
645,,Joe Low,0,0,0,0,0,0
646,,Rico Richards,0,0,0,0,0,0
647,,Michael Adu-Poku,0,0,0,0,0,0
648,,Tate Campbell,0,0,0,0,1,0
649,,Harvey Vale,0,0,0,0,1,0
650,,Isaac Olaofe,0,0,0,0,0,0
651,,Nelson Abbey,0,0,0,0,0.33,0.33
652,,George Thomas,0,0,0,0,0.33,0.33
653,,Mikey O'Neill,0,0,0,0,0,0
654,,Bradley Holmes,0,0,0,0,0,0
655,,Finlay Cross Adair,0,0,0,0,0,0
656,,Dean Bouzanis,2,0.2,0.4,0,1.6,0.2
657,,Sam Bell,0,0,0,0,0.46,0.08
658,,Fred Onyedinma,0,0,0,0,0.41,0.18
659,,Omar Rekik,0,0.18,0,0,0.55,0.09
660,,Jack Simpson,0,0.05,0,0,0.74,0.11
661,,Tyreece Simpson,0,0,0,0,0.22,0
662,,Brandon Fleming,0,0,0,0,0.75,0
663,,Dara Costelloe,0,0,0,0,0.5,0
664,,Isaac Lihadji,0,0,0,0,0,0
665,,Fabio Tavares,0,0,0,0,0.11,0
666,,Kelvin Abrefa,0,0,0,0,0.25,0.13
667,,Miguel Azeez,0,0,0,0,1.5,0
668,,Reyes Cleary,0,0,0,0,0,0
669,,Michael Craig,0,0,0,0,0,0
670,,Tom Sparrow,0,0,0,0,1,0
671,,Finley Stevens,0,0,0,0,0.2,0
672,,Jake Garrett,0,0.13,0,0,0.38,0.38
673,,Kane Wilson,0,0,0,0,0.4,0.2
674,,Osman Kakay,0,0.05,0,0,1.43,0.14
675,,Romain Esse,0,0,0,0,0.08,0.08
676,,Armstrong Oko-Flex,0,0,0,0,0.23,0
677,,Leon Dajaku,0,0,0,0,0.1,0
678,,Domingos Quina,0,0,0,0,0.38,0
679,,Rey Manaj,0,0,0,0,0,0.17
680,,Florian Kamberi,0,0,0,0,0,0
681,,Abdi Sharif,0,0,0,0,0,0
682,,Tony Springett,0,0,0,0,1,0
683,,Josh Coburn,0,0,0,0,0,0
684,,Jack Senga-Ngoyi,0,0,0,0,0,1
685,,William Osula,0,0,0,0,0.5,0
686,,Will Jarvis,0,0,0,0,0,0
687,,Jack Grieves,0,0,0,0,0,0
688,,Joe Taylor,0,0,0,0,0,0
689,,George Hirst,0,0,0,0,0.44,0.22
690,,Jonathan Leko,0,0,0,0,0.38,0.13
691,,Joe Bennett,0,0,0,0,0.67,0.07
692,,Ryan Howley,0,0,0,0,0.75,0
693,,Andy Cannon,0,0,0,0,0.6,0.6
694,,Charles Ondo,0,0,0,0,0,0
695,,Doğukan Sinik,0,0,0,0,0.5,0.08
696,,David Button,1.46,0.15,0.15,0.08,1,0.46
697,,Brodie Spencer,0,0,0,0,1,0
698,,Harry Isted,1,0,0,0,2,0
699,,Callum Jones,0,0,0,0,0,0
700,,Jili Buyabu,0,0,0,0,1,0
701,,Lewis Leigh,0,0,0,0,1,0
702,,Alex Lankshear,0,0,0,0,0,0
703,,Luke Mbete,0,0,0,0,0.83,0
704,,Cameron Congreve,0,0,0,0,0.6,0
705,,Grant Ward,0,0,0,0,2,0
706,,Clinton Mola,0,0,0,0,1.25,0.5
707,,Niall Huggins,0,0,0,0,1,0
708,,Joel Holvey,0,0,0,0,0,0
709,,Scott Smith,0,0,0,0,0,0
710,,Simon Moore,2.67,0,0,0,2.33,0
711,,Sai Sachdev,0,0,0,0,1,0
712,,Ismaila Cheick Coulibaly,0,0,0,0,0,0
713,,Andre Brooks,0,0,0,0,0,0
714,,Eli King,0,0,0,0,0,0
715,,Mo Faal,0,0,0,0,0,0
716,,Youssef Chentouf,0,0,0,0,0,0
717,,Jacob Slater,0,0,0,0,0,0
718,,Caolan Boyd-Munce,0,0,0,0,0,0
719,,Nathan Lowe,0,0,0,0,0,0
720,,Darnell Fisher,0,0,0,0,0,0
721,,Tom Watson,0,0,0,0,0,0
722,,Jovan Malcolm,0,0,0,0,0,0
723,,Rohan Luthra,1,0,0,0,1,0
724,,Noah Mawene,0,0,0,0,0,0
