#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
420,,Carlos Medina,0.78,0.44,0,0.89,0,0.44
421,,Jhon Acurio,0,0,0,0,0,0
422,,Daniel Alvarez,0,0,0,0,0,0
423,,Diego Espinosa,0.33,0,0,0.33,0,0.33
424,,Adrián Gabbarini,0,0,0,0.25,0,0
425,,Jipson Orovio,0.2,0.2,0,0.2,0,0
426,,Moisés Corozo,0.57,0.71,0.14,2.29,0,0
427,,Jose Luis Monaga Quinonez,0.86,0.45,0.09,0.77,0,0.45
428,,Dixon Vera,0.78,0.28,0,0.28,0,0.33
429,,Rody Zambrano,0.57,0.62,0.1,1,0,0.57
430,,Agustín Dávila,0.38,0.25,0,0.25,0,0
431,,Jordan Yepez,0.18,0.09,0,0.27,0,0.36
432,,Jefferson Padilla,1,0.4,0,0.2,0,1
433,,Ruyery Blanco,0.09,0,0,0.18,0,0.18
434,,Melvin Diaz,0.9,0.4,0,0.4,0,0.5
435,,Mejia Marcos,0.88,0.38,0,0.5,0,1
436,,Junior Ayovi,0.35,0.17,0,0.39,0,0.13
437,,Ayrton Preciado,0.5,0.21,0,0.07,0,0.36
438,,Yeison Nazareno,0.5,0.25,0,0,0,0.25
439,,Josué Cuero,1.11,1.06,0,1.56,0,0.5
