#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
394,,Jonnathan Bravo,0,0,0,0,1,0.33
395,,Federico Jesus Flores,0,0.05,0,0,1.36,0.09
396,,Federico Andrada,0,0,0,0,0.56,0.11
397,,Santiago Ramirez,0,0,0,0,0.82,0
398,,Roberto Luzárraga,0,0.17,0,0,0.75,0
399,,Marlon Mejía,0,0.08,0,0,0.75,0.33
400,,Luis Castro,0,0,0,0,0.09,0.18
401,,Jefferson Arce,0,0,0,0,0.56,0.13
402,,Edgar Lastre,0,0,0,0,0.44,0.06
403,,Cristopher Zambrano,0,0,0,0,0.71,0
404,,Santiago Zamora,0,0.07,0,0,0.53,0
405,,Jhonnier Estrada,0,0.09,0,0,0.64,0.18
406,,Dubar Enríquez,0,0.08,0,0,1.08,0
407,,Brayan Angulo,0,0,0,0,0.36,0
408,,Marlon Quiñónez,0,0.17,0,0,0.78,0.17
409,,Franklin Carabali,0,0.21,0,0,0.93,0
410,,Silvio Gutiérrez,0,0,0,0,0.43,0.14
411,,Tomson Minda,0,0,0,0,1.06,0.11
412,,Stiven Plaza,0,0,0,0,0.33,0
413,,Luis Arce,0,0,0,0,0,0
414,,Emerson Espinoza,0,0,0,0,0,0
415,,Erick Viveros,1,0,0,0,1,0
416,,Jordán Mohor,0,0,0,0,1,0
417,,Gustavo Guerreño,0,0,0,0,0.33,0
418,,Juan Perez,0,0,0,0,0.2,0
419,,Ronal Jimenez,0,0,0,0,0.17,0
420,,Carlos Medina,0,0,0,0,1,0
421,,Jhon Acurio,0,0,0,0,0,0
422,,Daniel Alvarez,0,0,0,0,0,0
423,,Diego Espinosa,0,0,0,0,0,0
424,,Adrián Gabbarini,1.5,0.25,0.5,0,0.5,0.75
425,,Jipson Orovio,0,0,0,0,0.2,0
426,,Moisés Corozo,0,0,0,0,1.57,0.29
427,,Jose Luis Monaga Quinonez,0,0.14,0,0,0.82,0.14
428,,Dixon Vera,0,0.06,0,0,0.61,0.11
429,,Rody Zambrano,0,0.14,0,0,1,0.1
430,,Agustín Dávila,0,0,0,0,0.38,0
431,,Jordan Yepez,0,0,0,0,0.36,0
432,,Jefferson Padilla,0,0,0,0,0.6,0.2
433,,Ruyery Blanco,0,0,0,0,0.27,0
434,,Melvin Diaz,0,0,0,0,1,0.1
435,,Mejia Marcos,0,0,0,0,0.5,0
436,,Junior Ayovi,0,0,0,0,0.39,0.09
437,,Ayrton Preciado,0,0,0,0,0.29,0
438,,Yeison Nazareno,0,0,0,0,0,0
439,,Josué Cuero,0,0.28,0,0,0.94,0.11
440,,Joel Alirio Almache Hidalgo,0,0,0,0,0.57,0.07
441,,Christian Cruz,0,0,0,0,1.13,0.38
442,,Justin Cuero,0,0,0,0,0,0
443,,Kevin Peralta,0,0,0,0,0.5,0.5
444,,José Orlando Pérez,0,0,0,0,0.33,0
445,,Wilson Chuchuca,0,0,0,0,0.33,0
446,,Jaime Ortiz,0,0,0,0,0.18,0.09
447,,Pedro Larrea,0,0,0,0,0.87,0.09
448,,Denilson Ovando,0,0,0,0,0.3,0
449,,Luis Ayala,0,0.2,0,0,0.6,0.07
450,,Jeremy Del Castillo,0,0.11,0,0,0.78,0.11
451,,Diego Corozo,0,0,0,0,0.8,0.2
452,,Alexander Eras,2.2,0.2,0.2,0,1.4,0.2
453,,Jordan Morán,0,0,0,0,0,0
454,,Gustavo Nnachi,0,0,0,0,0,0
455,,Oscar Jaramillo,0,0,0,0,0,0
456,,Bryan Wittle,0,0,0,0,0.33,0
457,,Mayer Mendez,0,0,0,0,0,0
458,,William Ocles,0,0,0,0,0.57,0
459,,Andres Garcia,0,0.2,0,0,1,0.2
460,,Kevin Sambonino,0,0,0,0,0.71,0.06
461,,Henry Quinonez,0,0.11,0,0,1.44,0.22
462,,Marcos Caicedo,0,0,0,0,0.5,0
463,,Kevin Rivera,0,0,0,0,0.5,0
464,,Facundo Queiroz,0,0,0,0,0.25,0
465,,Marcelo Mantilla,0,0,0,0,0.67,0
466,,Jonathan Robledo,0,0,0,0,0,0
467,,Yerlin Quinonez,0,0,0,0,0.2,0.4
468,,Humberto Acevedo,0.67,0.17,0.67,0.17,1.33,0.33
469,,Matias Ferreira,0,0,0,0,0.79,0.07
470,,Isaac Sanchez,0,0,0,0,1,0
471,,Darwin Nazareno,0,0,0,0,0,0
472,,Elkin Ruiz,0,0,0,0,1,0
473,,Luis Felipe Fernandez-Salvador,0,0,0,0,0.67,0
474,,Darwin Cuero,1.14,0.14,0.43,0,1.43,0.14
475,,José Luis Quiñones,0,0,0,0,1.67,0
476,,Juan Martin Rojas,3,0,0.5,0.5,2.5,0.5
