Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Josué Casimir,0.06,0.09,46.99,0.85,0.03,0.0,1.06,0.12,0.0,0.24,0.0,0.59,0.18,0.06,20.59,76.57,6.06,48.57,0.0,0.12,0.0,0.0,0.35,0.03,0.21,0.0,52.54,47.96,1.38,1.5,34,1,4,Francia Liga 2,3
Bryan Soumaré,0.16,0.11,46.6,1.0,0.0,0.0,1.0,0.32,0.0,0.26,0.0,1.32,0.21,0.16,22.03,75.15,6.66,63.64,0.0,0.08,0.0,0.0,0.76,0.11,0.05,0.0,31.76,42.09,1.21,0.45,38,1,3,Francia Liga 2,3
Mayron George,0.23,0.19,42.86,0.85,0.0,0.0,0.08,0.08,0.0,0.15,0.0,0.19,0.0,0.08,5.88,67.32,1.62,50.0,0.0,0.0,0.0,0.0,0.77,0.08,0.08,0.0,37.66,38.31,0.96,1.23,26,2,4,Francia Liga 2,3
Yohan Demoncy,0.0,0.0,40.74,0.44,0.0,0.0,1.22,0.81,0.0,0.37,0.0,0.96,0.22,0.26,41.59,77.29,10.7,51.11,0.0,0.15,0.0,0.0,1.19,0.07,0.22,0.0,44.12,38.89,0.67,1.22,27,2,3,Francia Liga 2,3
Valentin Henry,0.0,0.06,67.86,0.06,0.0,0.0,1.06,0.88,0.0,1.35,0.0,0.76,0.29,0.06,35.82,76.35,6.0,43.22,0.0,0.24,0.0,0.0,0.82,0.0,0.24,0.0,52.17,57.98,1.18,0.59,17,2,2,Francia Liga 2,3
Jonathan Iglesias,0.1,0.07,65.22,0.52,0.0,0.0,0.97,0.48,0.0,0.17,0.0,0.55,0.03,0.0,35.79,88.05,6.28,79.17,0.0,0.31,0.0,0.0,0.83,0.14,0.03,0.0,21.43,52.59,0.52,0.38,29,3,3,Francia Liga 2,3
Marvin de Lima,0.14,0.0,33.33,0.86,0.0,0.0,0.29,0.29,0.0,0.29,0.0,0.29,0.0,0.0,6.86,75.0,1.29,66.67,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,30.77,0.14,0.29,7,1,3,Francia Liga 2,3
Baptiste Reynet,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.03,0.06,0.71,0.06,0.0,0.0,0.0,23.37,64.06,0.63,36.3,2.26,0.26,0.26,0.06,1.03,0.14,0.0,0.0,90.0,82.35,0.2,0.06,35,3,1,Francia Liga 2,3
Benjamin Jeannot,0.06,0.19,53.85,0.75,0.0,0.0,0.19,0.13,0.0,0.06,0.0,0.0,0.13,0.0,8.69,76.26,2.94,58.33,0.0,0.0,0.0,0.0,0.31,0.06,0.0,0.0,46.43,48.39,0.44,0.56,16,3,4,Francia Liga 2,3
Kapitbafan Djoco,0.2,0.0,43.59,1.55,0.0,0.0,1.0,0.3,0.0,0.1,0.0,0.55,0.05,0.0,14.25,70.53,5.45,57.14,0.0,0.1,0.0,0.0,0.75,0.05,0.1,0.0,25.42,31.22,0.85,2.2,20,2,4,Francia Liga 2,3
Nasser Djiga,0.0,0.0,85.71,0.52,0.0,0.0,0.52,1.1,0.0,4.05,0.0,0.19,0.0,0.0,50.29,90.34,1.52,63.87,0.0,0.19,0.0,0.0,1.19,0.43,0.19,0.05,54.39,57.94,0.71,0.71,21,1,2,Francia Liga 2,3
Pierre-Yves Hamel,0.12,0.35,60.0,1.47,0.0,0.0,0.94,0.12,0.0,0.35,0.0,0.35,0.06,0.0,10.88,67.03,2.29,0.0,0.0,0.12,0.0,0.0,0.65,0.06,0.0,0.0,56.1,49.35,0.65,1.35,17,2,4,Francia Liga 2,3
Ronny Labonne,0.0,0.0,57.89,0.53,0.0,0.0,2.13,0.59,0.0,1.34,0.0,0.75,0.09,0.03,29.59,75.61,3.94,40.0,0.0,0.22,0.0,0.0,0.94,0.13,0.13,0.0,26.32,50.86,0.56,0.91,32,2,2,Francia Liga 2,3
Adil Aouchiche,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,25.5,84.31,8.0,83.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,28.57,1.0,0.0,2,1,3,Francia Liga 2,3
Alex Daho,0.0,0.5,61.54,1.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,17.5,71.43,4.0,33.33,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,57.69,1.5,1.0,2,1,4,Francia Liga 2,3
Didí Gaucho,0.0,0.0,60.0,0.33,0.0,0.0,0.67,0.33,0.0,1.0,0.0,1.0,0.0,0.0,28.0,91.67,0.67,70.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,60.0,56.25,0.33,0.0,3,1,3,Francia Liga 2,3
Maxence Rivera,0.0,0.0,50.0,0.5,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4.5,77.78,1.0,100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,46.67,0.25,0.5,4,1,4,Francia Liga 2,3
Mamadou Camara,0.09,0.03,51.67,0.74,0.0,0.0,0.53,0.21,0.0,0.12,0.0,0.21,0.09,0.09,12.29,76.08,3.79,44.83,0.0,0.0,0.0,0.0,0.53,0.06,0.0,0.0,36.59,43.24,0.47,0.74,34,1,3,Francia Liga 2,3
Tom Lacoux,0.0,0.0,42.11,0.24,0.0,0.0,1.64,0.73,0.0,0.64,0.0,0.85,0.0,0.0,35.09,89.29,4.24,64.37,0.0,0.09,0.0,0.0,0.33,0.09,0.18,0.0,37.5,46.77,0.61,1.09,33,1,3,Francia Liga 2,3
Jean N'Guessan,0.06,0.03,69.77,0.89,0.0,0.0,0.94,0.57,0.0,0.46,0.0,0.43,0.03,0.06,36.49,83.56,7.83,52.0,0.0,0.09,0.0,0.0,1.23,0.2,0.2,0.0,48.0,55.13,1.91,1.46,35,1,3,Francia Liga 2,3
Stephen Quemper,0.05,0.0,46.15,0.27,0.0,0.0,1.64,1.23,0.0,1.23,0.0,0.91,0.0,0.05,42.59,79.72,8.09,47.87,0.0,0.14,0.0,0.0,1.05,0.09,0.27,0.0,55.56,45.93,0.5,1.09,22,2,2,Francia Liga 2,3
Jessy Pi,0.0,0.0,68.75,0.38,0.0,0.0,1.08,1.15,0.0,0.31,0.0,0.77,0.0,0.0,21.23,80.07,3.96,60.0,0.0,0.08,0.0,0.0,0.58,0.15,0.08,0.0,45.0,49.57,0.38,0.58,26,2,3,Francia Liga 2,3
Ivan Filipović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.06,0.0,0.0,0.0,26.94,67.42,1.22,40.32,2.11,0.22,0.28,0.0,1.17,0.0,0.0,0.06,90.0,93.33,0.5,0.06,18,2,1,Francia Liga 2,3
Iron Gomis,0.09,0.0,51.43,0.51,0.0,0.0,1.37,0.57,0.0,0.2,0.0,0.83,0.14,0.09,24.74,80.37,7.23,53.13,0.0,0.09,0.0,0.0,0.91,0.06,0.11,0.0,48.57,47.37,1.29,1.49,35,1,3,Francia Liga 2,3
Kevin Mbala,0.0,0.0,66.67,0.67,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.17,5.33,78.13,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56,56.25,0.17,0.17,6,1,4,Francia Liga 2,3
Étienne Youte Kinkoue,0.0,0.2,100.0,0.2,0.0,0.0,0.2,0.0,0.0,4.2,0.0,0.2,0.0,0.0,26.0,87.69,0.6,50.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,66.67,61.54,0.0,0.4,5,1,2,Francia Liga 2,3
Johann Obiang,0.0,0.0,28.57,0.38,0.0,0.0,1.46,0.54,0.0,0.85,0.0,0.46,0.23,0.08,24.54,76.18,6.15,43.24,0.0,0.08,0.0,0.0,0.54,0.0,0.08,0.0,30.0,46.43,0.15,0.62,13,2,2,Francia Liga 2,3
Mathys Tourraine,0.0,0.0,56.92,0.38,0.0,0.0,4.38,1.46,0.0,1.38,0.0,2.62,0.0,0.0,41.62,77.45,5.62,42.86,0.0,0.15,0.0,0.0,1.0,0.08,0.15,0.0,37.5,52.78,0.85,1.0,13,1,2,Francia Liga 2,3
Mehdi Chahiri,0.14,0.07,64.18,0.83,0.0,0.0,0.62,0.34,0.0,0.03,0.0,0.55,0.1,0.0,18.69,76.01,5.03,49.02,0.0,0.0,0.0,0.0,0.48,0.03,0.0,0.0,38.89,50.32,0.38,0.38,29,2,3,Francia Liga 2,3
Axel Maraval,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0,0.03,0.93,0.07,0.0,0.0,0.0,27.0,66.79,0.73,41.98,2.93,0.23,0.27,0.0,1.37,0.3,0.03,0.0,100.0,90.91,0.13,0.03,30,2,1,Francia Liga 2,3
Hatim Far,0.08,0.08,50.0,0.67,0.0,0.0,0.58,0.25,0.0,0.0,0.0,0.58,0.17,0.08,8.58,69.9,1.67,45.45,0.0,0.0,0.0,0.0,0.42,0.0,0.08,0.0,33.33,40.43,0.5,0.5,12,1,4,Francia Liga 2,3
Amir Richardson,0.09,0.21,48.33,0.97,0.0,0.0,1.59,0.91,0.0,0.44,0.0,0.97,0.03,0.12,35.12,82.33,7.59,49.35,0.0,0.09,0.0,0.0,0.38,0.0,0.18,0.03,60.0,46.9,1.21,1.44,34,1,3,Francia Liga 2,3
Wilitty Younoussa,0.04,0.04,60.47,0.85,0.0,0.0,1.23,0.65,0.0,0.35,0.0,1.0,0.0,0.0,18.04,76.97,4.12,55.77,0.0,0.12,0.0,0.0,0.65,0.04,0.04,0.0,45.65,52.54,1.73,1.23,26,1,3,Francia Liga 2,3
Migouel Alfarela,0.09,0.19,42.86,1.88,0.0,0.0,0.84,0.25,0.0,0.06,0.0,0.47,0.19,0.13,14.63,69.87,4.25,50.0,0.0,0.16,0.0,0.0,0.75,0.09,0.06,0.03,21.15,39.15,0.47,0.53,32,2,4,Francia Liga 2,3
Marley Aké,0.21,0.21,21.05,1.29,0.07,0.0,0.43,0.36,0.0,0.29,0.0,0.21,0.0,0.0,7.93,72.07,2.43,66.67,0.0,0.0,0.0,0.0,0.29,0.0,0.07,0.0,33.33,44.29,1.14,0.5,14,1,4,Francia Liga 2,3
Loum Tchaouna,0.04,0.21,60.47,1.04,0.0,0.0,0.54,0.21,0.0,0.32,0.0,0.32,0.07,0.07,16.0,71.21,4.21,48.28,0.0,0.04,0.0,0.0,0.68,0.11,0.04,0.0,28.57,42.11,0.61,0.54,28,1,3,Francia Liga 2,3
Ayman Aiki,0.14,0.0,60.0,0.43,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,67.09,3.29,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,36.36,42.86,0.14,0.29,7,1,4,Francia Liga 2,3
Baptiste Isola,0.11,0.11,61.54,0.56,0.0,0.0,1.78,1.22,0.0,0.78,0.0,1.22,0.0,0.0,31.89,85.37,4.11,86.36,0.0,0.0,0.0,0.0,0.67,0.0,0.11,0.0,36.0,44.05,0.44,1.22,9,1,3,Francia Liga 2,3
Nadjib Cisse,0.08,0.0,56.52,0.23,0.0,0.0,1.77,1.15,0.0,1.92,0.0,1.23,0.0,0.0,39.15,81.53,4.85,39.06,0.0,0.23,0.0,0.0,1.23,0.23,0.08,0.0,63.64,62.1,2.08,0.69,13,1,2,Francia Liga 2,3
Mihai Alexandru Dobre,0.0,0.0,0.0,0.67,0.0,0.0,1.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,8.33,72.0,2.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,25.0,46.15,0.0,0.67,3,2,3,Francia Liga 2,3
Matthieu Dreyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,25.22,72.25,0.11,43.69,2.33,0.33,0.11,0.0,1.11,0.33,0.0,0.0,100.0,100.0,0.22,0.0,9,3,1,Francia Liga 2,3
Quentin Daubin,0.0,0.03,45.45,0.61,0.0,0.0,3.15,0.79,0.0,0.39,0.0,1.48,0.0,0.0,33.24,85.14,6.88,48.81,0.0,0.03,0.0,0.0,0.67,0.21,0.18,0.0,47.73,51.26,1.15,1.73,33,2,3,Francia Liga 2,3
Aliou Badji,0.13,0.39,50.0,1.55,0.03,0.0,0.55,0.16,0.0,0.29,0.0,0.16,0.06,0.1,11.81,65.57,3.19,64.71,0.0,0.06,0.0,0.0,0.45,0.13,0.16,0.0,48.36,44.26,0.45,1.06,31,2,4,Francia Liga 2,3
Nolan Mbemba,0.0,0.0,58.33,0.3,0.0,0.0,0.67,0.47,0.0,0.4,0.0,0.53,0.07,0.0,23.93,82.73,4.2,45.95,0.0,0.1,0.0,0.0,0.2,0.03,0.07,0.0,47.62,53.6,0.67,0.37,30,2,3,Francia Liga 2,3
Jordan Marié,0.03,0.0,42.11,0.41,0.0,0.0,1.14,1.31,0.0,0.69,0.0,0.86,0.03,0.0,24.97,80.11,4.0,62.64,0.0,0.0,0.0,0.0,0.41,0.03,0.1,0.0,56.25,45.32,0.14,0.66,29,3,3,Francia Liga 2,3
Lenny Vallier,0.04,0.0,63.04,0.26,0.0,0.0,2.26,1.15,0.0,1.48,0.0,0.78,0.04,0.0,33.07,81.19,5.96,45.68,0.0,0.11,0.0,0.0,1.44,0.22,0.11,0.0,42.86,56.57,1.44,0.85,27,1,2,Francia Liga 2,3
Nicolas Benezet,0.1,0.24,73.08,0.57,0.0,0.0,1.0,0.52,0.1,0.05,0.0,0.81,0.14,0.05,21.81,83.19,6.33,61.54,0.0,0.0,0.0,0.0,0.95,0.19,0.19,0.0,41.18,50.0,1.0,0.86,21,3,3,Francia Liga 2,3
Nassim Innocenti,0.0,0.0,50.0,0.0,0.0,0.0,1.44,0.78,0.0,2.67,0.0,0.0,0.11,0.0,17.56,74.68,0.78,26.92,0.0,0.0,0.0,0.0,0.33,0.0,0.11,0.0,55.56,62.5,0.11,0.44,9,1,2,Francia Liga 2,3
Scotty Sadzoute,0.0,0.0,71.43,0.21,0.0,0.0,1.43,1.21,0.0,0.93,0.0,0.21,0.0,0.0,23.0,81.99,2.71,33.33,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,36.36,64.71,0.36,0.5,14,2,2,Francia Liga 2,3
Thibault Vargas,0.04,0.04,54.55,0.6,0.0,0.0,0.92,0.52,0.0,0.88,0.0,0.64,0.2,0.12,27.44,77.99,5.6,42.86,0.0,0.12,0.0,0.0,1.16,0.2,0.04,0.04,36.11,47.71,0.76,0.6,25,1,2,Francia Liga 2,3
Kevin Schur,0.1,0.1,66.67,1.1,0.0,0.0,0.52,0.14,0.0,0.14,0.0,0.19,0.0,0.05,11.9,80.0,3.43,85.71,0.0,0.0,0.0,0.0,0.67,0.05,0.05,0.0,39.47,45.76,0.57,0.9,21,3,4,Francia Liga 2,3
Lenny Pirringuel,0.13,0.0,33.33,0.38,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,70.59,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.38,0.38,8,1,3,Francia Liga 2,3
Jordan Tell,0.14,0.1,37.14,1.48,0.0,0.0,1.0,0.28,0.0,0.9,0.0,0.28,0.1,0.07,16.21,71.49,3.48,58.33,0.0,0.07,0.0,0.0,0.59,0.03,0.21,0.0,40.79,40.15,0.66,1.17,29,2,4,Francia Liga 2,3
Yassine Kechta,0.04,0.04,59.46,0.46,0.0,0.0,1.46,0.71,0.0,0.29,0.0,0.89,0.04,0.07,33.89,82.51,7.21,42.86,0.0,0.14,0.0,0.0,0.36,0.0,0.11,0.0,36.84,44.83,0.96,1.54,28,1,3,Francia Liga 2,3
Yoan Koré,0.11,0.11,66.67,0.56,0.0,0.0,1.56,1.22,0.11,1.22,0.0,0.33,0.0,0.0,34.89,80.25,6.22,40.91,0.0,0.11,0.0,0.0,1.11,0.22,0.0,0.0,60.0,57.14,0.22,0.89,9,1,2,Francia Liga 2,3
Joris Correa,0.12,0.12,50.0,0.62,0.0,0.0,0.77,0.23,0.0,0.15,0.0,0.27,0.0,0.0,11.12,75.43,2.65,72.22,0.0,0.0,0.0,0.0,0.27,0.04,0.04,0.0,44.12,51.39,1.08,0.58,26,2,4,Francia Liga 2,3
Yoann Cathline,0.0,0.2,73.33,1.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,11.2,82.14,3.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,50.0,68.57,1.8,0.8,5,1,3,Francia Liga 2,3
Patrick Burner,0.0,0.0,50.0,0.45,0.0,0.0,1.36,1.67,0.03,1.79,0.0,0.7,0.06,0.03,30.21,80.34,5.79,43.97,0.0,0.18,0.0,0.0,1.0,0.21,0.09,0.0,40.0,51.77,0.88,0.58,33,2,2,Francia Liga 2,3
Maxime Barthelmé,0.07,0.03,31.43,0.73,0.0,0.0,0.43,0.17,0.0,0.1,0.0,0.5,0.2,0.1,16.97,79.57,5.7,50.0,0.0,0.0,0.0,0.0,0.53,0.1,0.1,0.0,24.14,32.28,0.67,0.7,30,3,3,Francia Liga 2,3
Junior Olaitan,0.09,0.12,72.5,1.06,0.0,0.0,0.76,0.36,0.0,0.36,0.0,0.48,0.06,0.09,16.03,72.4,4.45,58.33,0.0,0.03,0.0,0.0,0.73,0.09,0.12,0.0,50.0,46.44,0.85,1.3,33,1,3,Francia Liga 2,3
Jamal Thiaré,0.17,0.29,40.0,1.21,0.08,0.0,0.21,0.04,0.0,0.46,0.0,0.17,0.13,0.13,8.13,75.38,2.75,33.33,0.0,0.0,0.0,0.0,0.29,0.0,0.38,0.04,49.28,46.25,1.29,1.21,24,2,4,Francia Liga 2,3
Alexi Pitu,0.0,0.06,40.91,0.5,0.0,0.0,1.06,0.06,0.0,0.13,0.0,0.75,0.19,0.0,11.81,80.42,3.19,33.33,0.0,0.06,0.0,0.0,0.0,0.13,0.0,0.0,50.0,48.72,0.56,0.38,16,1,4,Francia Liga 2,3
Jaouen Hadjam,0.0,0.09,63.64,0.73,0.0,0.0,1.36,0.27,0.0,0.18,0.0,0.18,0.0,0.09,15.45,80.0,3.55,36.36,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,40.0,56.06,0.36,0.55,11,1,2,Francia Liga 2,3
Kévin N'Doram,0.05,0.0,53.85,0.36,0.0,0.0,0.73,1.32,0.0,0.91,0.0,0.77,0.0,0.0,39.77,85.26,6.77,62.35,0.0,0.23,0.0,0.0,0.77,0.14,0.14,0.0,52.73,45.58,0.68,1.09,22,2,3,Francia Liga 2,3
Benjamin Santelli,0.17,0.11,51.02,1.22,0.0,0.0,0.53,0.25,0.0,0.44,0.0,0.83,0.03,0.06,14.36,69.83,3.92,30.77,0.0,0.0,0.0,0.0,0.39,0.11,0.14,0.0,43.26,40.74,0.78,1.0,36,3,4,Francia Liga 2,3
Vincent Manceau,0.0,0.0,33.33,0.12,0.0,0.0,1.64,0.76,0.0,1.2,0.04,0.44,0.04,0.08,36.88,83.19,4.72,49.02,0.0,0.12,0.0,0.0,0.92,0.16,0.04,0.0,34.38,52.14,0.32,0.68,25,3,2,Francia Liga 2,3
Abdourahmane Barry,0.0,0.0,75.0,0.35,0.0,0.0,1.1,0.85,0.0,1.45,0.05,0.35,0.0,0.05,26.2,77.1,3.25,46.25,0.0,0.0,0.0,0.0,0.8,0.15,0.1,0.0,60.87,53.41,0.4,1.05,20,1,2,Francia Liga 2,3
Quentin Bernard,0.0,0.0,40.0,0.24,0.0,0.0,1.88,1.65,0.06,3.24,0.0,1.41,0.12,0.0,49.0,78.87,6.41,44.59,0.0,0.12,0.0,0.0,1.82,0.12,0.12,0.0,62.5,55.91,0.47,0.59,17,3,2,Francia Liga 2,3
Caleb Zady Sery,0.0,0.0,60.0,0.43,0.0,0.0,0.29,0.1,0.0,0.0,0.0,0.19,0.14,0.1,17.43,86.34,6.52,54.55,0.0,0.0,0.0,0.0,0.43,0.14,0.0,0.0,16.67,46.24,0.67,0.14,21,1,4,Francia Liga 2,3
Erwin Koffi,0.03,0.05,44.94,0.89,0.0,0.0,0.68,1.34,0.0,1.61,0.0,0.45,0.16,0.08,43.03,77.61,6.92,44.05,0.0,0.24,0.0,0.0,1.21,0.16,0.0,0.0,44.19,47.69,0.5,0.18,38,2,2,Francia Liga 2,3
Jordan Adeoti,0.06,0.03,46.67,0.7,0.0,0.0,1.33,0.82,0.0,0.42,0.03,1.18,0.15,0.09,23.7,79.28,4.39,60.53,0.0,0.03,0.0,0.0,0.73,0.21,0.09,0.0,35.71,42.39,0.97,1.03,33,3,3,Francia Liga 2,3
Dylan Tavares,0.06,0.0,40.28,0.28,0.0,0.0,1.69,1.03,0.0,1.06,0.0,0.75,0.03,0.03,27.34,80.69,4.84,28.85,0.0,0.22,0.0,0.0,0.66,0.16,0.09,0.0,30.95,45.45,0.91,1.13,32,2,3,Francia Liga 2,3
Samir Sophian Chergui,0.03,0.0,78.26,0.31,0.0,0.0,1.17,0.86,0.14,1.38,0.0,0.45,0.03,0.07,49.14,91.02,4.07,76.76,0.0,0.31,0.0,0.0,0.93,0.1,0.28,0.03,60.27,54.64,0.34,1.34,29,1,2,Francia Liga 2,3
Guessouma Fofana,0.08,0.0,81.82,0.25,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,21.0,81.75,2.25,50.0,0.0,0.0,0.0,0.0,0.42,0.17,0.25,0.0,66.67,56.25,0.42,0.83,12,3,3,Francia Liga 2,3
Louis Mouton,0.07,0.0,71.43,0.73,0.0,0.0,1.2,0.33,0.0,0.4,0.0,1.0,0.07,0.0,21.07,82.59,3.33,60.53,0.0,0.07,0.0,0.0,0.47,0.13,0.13,0.0,18.18,43.48,0.67,1.0,15,1,3,Francia Liga 2,3
Lamine Camara,0.0,0.25,66.67,0.5,0.0,0.0,1.75,1.0,0.0,0.25,0.0,0.75,0.0,0.25,17.75,77.46,2.25,80.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,53.85,0.75,0.75,4,1,3,Francia Liga 2,3
Mahdi Camara,0.0,0.25,42.86,0.5,0.0,0.0,1.75,1.0,0.0,1.5,0.25,0.0,0.25,0.25,49.5,87.88,8.5,28.57,0.0,0.0,0.0,0.0,2.25,0.5,0.25,0.0,50.0,61.36,2.75,1.25,4,2,3,Francia Liga 2,3
Abdoullah Ba,0.0,0.0,50.0,1.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.2,0.2,20.2,78.22,6.8,44.44,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,60.61,2.2,0.6,5,1,3,Francia Liga 2,3
Ibrahim Fofana,0.0,0.0,50.0,0.17,0.0,0.0,0.33,0.5,0.0,0.0,0.0,0.33,0.17,0.17,7.83,85.11,1.0,33.33,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,33.33,36.36,0.0,0.0,6,1,3,Francia Liga 2,3
Samy Faraj,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,71.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,2.0,1,1,3,Francia Liga 2,3
Amjhad Nazih,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,78.26,0.0,44.44,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,1,Francia Liga 2,3
Steve Ngoura,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.67,1.0,0.0,1,1,4,Francia Liga 2,3
Antoine Gauthier,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Francia Liga 2,3
Ilian Boudaché,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,1,3,Francia Liga 2,3
Matteo Pezard,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,1,1,4,Francia Liga 2,3
Ui-Jo Hwang,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,62.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2,3,4,Francia Liga 2,3
Anas Namri,0.0,0.0,57.14,0.25,0.0,0.0,2.75,1.5,0.0,1.25,0.0,0.75,0.0,0.0,30.0,75.0,5.0,46.15,0.0,0.25,0.0,0.0,1.5,0.25,0.0,0.0,40.0,60.0,1.75,1.0,4,1,3,Francia Liga 2,3
Thomas Secchi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,24.75,53.54,2.0,42.86,2.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,100.0,0.25,0.0,4,2,1,Francia Liga 2,3
Félix Eboa Eboa,0.0,0.11,25.0,0.67,0.0,0.0,1.0,0.89,0.0,1.56,0.22,0.22,0.0,0.0,45.33,92.65,1.33,70.83,0.0,0.22,0.0,0.0,0.67,0.11,0.0,0.0,63.41,63.64,0.67,0.33,9,2,2,Francia Liga 2,3
Joris Chougrani,0.0,0.0,88.89,0.44,0.0,0.0,0.72,0.89,0.0,1.72,0.0,0.5,0.0,0.0,34.72,76.64,3.44,43.48,0.0,0.11,0.0,0.0,0.67,0.0,0.33,0.0,48.0,45.45,0.56,1.06,18,3,2,Francia Liga 2,3
Jean Lambert Evan's Allan,0.04,0.0,41.43,0.23,0.0,0.0,2.35,1.12,0.0,1.12,0.0,0.62,0.19,0.08,26.5,74.89,5.38,30.77,0.0,0.15,0.0,0.0,0.81,0.12,0.27,0.0,50.0,46.74,0.58,1.35,26,2,2,Francia Liga 2,3
Charles Kabore,0.0,0.0,61.54,0.13,0.0,0.0,1.77,1.1,0.0,0.73,0.0,1.7,0.1,0.07,39.1,81.84,5.47,58.08,0.0,0.1,0.0,0.0,1.4,0.13,0.3,0.0,57.89,49.06,1.07,1.17,30,3,3,Francia Liga 2,3
Ibrahima Niane,0.15,0.46,45.83,2.38,0.0,0.0,0.54,0.0,0.0,0.54,0.0,0.08,0.0,0.0,18.62,76.03,5.23,66.67,0.0,0.08,0.0,0.0,0.85,0.08,0.08,0.08,32.26,43.33,1.08,0.77,13,1,4,Francia Liga 2,3
Ugo Bonnet,0.08,0.11,26.09,0.86,0.0,0.0,0.57,0.14,0.0,0.27,0.0,0.43,0.03,0.03,11.49,72.0,2.78,25.0,0.0,0.11,0.0,0.0,0.59,0.16,0.08,0.0,35.63,37.83,0.84,0.81,37,2,4,Francia Liga 2,3
