Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Jacob Murphy,0.11,0.03,40.0,0.81,0.0,0.0,0.42,0.19,0.0,0.06,0.0,0.33,0.08,0.06,10.64,71.8,3.81,47.62,0.0,0.0,0.0,0.0,0.28,0.06,0.0,0.0,21.43,38.02,0.39,0.22,36,2,4,Inglaterra Premier League,1
Pedro Neto,0.0,0.06,37.5,0.94,0.0,0.0,0.61,0.22,0.0,0.17,0.0,0.56,0.22,0.0,17.33,84.94,6.83,65.0,0.0,0.06,0.0,0.0,0.67,0.17,0.06,0.0,0.0,39.64,0.83,0.44,18,1,4,Inglaterra Premier League,1
Sean Longstaff,0.03,0.15,30.77,1.0,0.0,0.0,1.27,0.48,0.0,0.67,0.0,0.97,0.18,0.12,34.09,82.76,8.73,52.81,0.0,0.33,0.0,0.0,0.52,0.03,0.06,0.0,46.15,45.9,1.18,0.88,33,2,3,Inglaterra Premier League,1
Adama Traoré,0.06,0.0,59.04,0.56,0.03,0.0,0.41,0.09,0.0,0.5,0.0,0.15,0.12,0.03,12.06,74.15,4.29,60.0,0.0,0.0,0.0,0.0,0.79,0.09,0.06,0.0,60.94,54.84,1.0,0.62,34,2,4,Inglaterra Premier League,1
Séamus Coleman,0.04,0.0,51.61,0.3,0.0,0.0,1.52,0.96,0.0,1.96,0.04,0.43,0.17,0.0,26.22,75.46,4.7,28.57,0.0,0.17,0.0,0.0,1.0,0.09,0.04,0.0,52.94,61.22,0.91,0.43,23,3,2,Inglaterra Premier League,1
Ryan Yates,0.0,0.04,62.5,1.0,0.0,0.0,1.46,0.38,0.0,1.69,0.0,0.35,0.08,0.08,22.19,78.16,3.19,44.64,0.0,0.19,0.0,0.0,1.04,0.35,0.19,0.0,59.62,57.08,2.04,1.92,26,2,3,Inglaterra Premier League,1
Liam Cooper,0.06,0.11,50.0,0.56,0.06,0.0,2.11,1.89,0.0,3.11,0.06,0.72,0.0,0.0,43.56,78.7,3.56,34.58,0.0,0.11,0.0,0.0,1.67,0.11,0.28,0.0,63.64,64.02,0.56,0.67,18,3,2,Inglaterra Premier League,1
Harry Wilson,0.07,0.03,46.15,0.62,0.0,0.0,0.72,0.21,0.0,0.41,0.0,0.34,0.07,0.1,12.97,80.32,4.55,75.86,0.0,0.0,0.0,0.0,0.45,0.07,0.03,0.0,25.0,53.49,1.1,0.38,29,2,3,Inglaterra Premier League,1
Sam Greenwood,0.06,0.0,42.86,0.67,0.0,0.0,0.83,0.06,0.0,0.0,0.0,0.72,0.06,0.11,7.83,62.41,1.94,20.69,0.0,0.0,0.0,0.0,0.56,0.06,0.06,0.0,12.5,34.38,0.17,0.61,18,1,3,Inglaterra Premier League,1
Nampalys Mendy,0.05,0.0,70.0,0.11,0.0,0.0,0.68,0.68,0.0,0.11,0.0,0.37,0.0,0.0,21.53,88.26,2.32,64.71,0.0,0.0,0.0,0.0,0.47,0.21,0.05,0.0,40.0,56.67,0.53,0.47,19,3,3,Inglaterra Premier League,1
Ruben Loftus-Cheek,0.0,0.04,59.26,0.36,0.0,0.0,1.0,0.48,0.0,0.88,0.0,0.36,0.08,0.04,34.04,88.6,10.2,64.0,0.0,0.08,0.0,0.0,0.68,0.24,0.04,0.0,45.83,55.67,1.36,0.4,25,2,3,Inglaterra Premier League,1
Lewis Cook,0.0,0.0,41.18,0.21,0.0,0.0,1.32,0.82,0.0,1.04,0.0,0.86,0.11,0.07,25.11,81.79,4.68,44.23,0.0,0.11,0.0,0.0,1.21,0.18,0.14,0.0,41.18,44.85,0.36,0.54,28,2,3,Inglaterra Premier League,1
Richarlison,0.04,0.15,40.0,1.0,0.04,0.0,0.78,0.19,0.0,0.33,0.0,0.56,0.04,0.11,9.74,72.62,3.04,58.82,0.0,0.0,0.0,0.0,0.59,0.07,0.11,0.0,36.73,43.71,0.81,0.52,27,2,4,Inglaterra Premier League,1
João Félix,0.25,0.31,44.0,2.88,0.0,0.0,0.88,0.06,0.0,0.06,0.06,0.5,0.06,0.0,20.56,80.85,6.81,60.0,0.0,0.0,0.0,0.0,0.56,0.38,0.06,0.06,16.67,49.28,1.81,0.94,16,1,4,Inglaterra Premier League,1
Ayoze Pérez,0.0,0.13,33.33,1.0,0.0,0.0,1.38,0.25,0.0,0.25,0.0,1.38,0.38,0.13,19.0,75.66,5.63,80.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,33.33,40.79,1.5,0.88,8,2,3,Inglaterra Premier League,1
Jeffrey Schlupp,0.09,0.06,61.22,0.82,0.0,0.0,1.94,0.68,0.0,1.03,0.0,0.62,0.09,0.03,25.12,75.53,5.0,31.03,0.0,0.12,0.0,0.0,1.0,0.12,0.21,0.0,37.14,48.59,0.97,1.5,34,3,3,Inglaterra Premier League,1
Kalvin Phillips,0.0,0.08,100.0,0.5,0.0,0.0,0.5,0.42,0.0,0.67,0.0,0.58,0.0,0.0,26.0,92.63,5.08,66.67,0.0,0.08,0.0,0.0,0.25,0.0,0.08,0.0,71.43,41.18,0.17,0.83,12,2,3,Inglaterra Premier League,1
Daniel James,0.08,0.0,54.55,0.71,0.0,0.0,0.63,0.13,0.0,0.25,0.0,0.29,0.13,0.04,7.92,70.53,2.96,28.57,0.0,0.0,0.0,0.0,0.71,0.04,0.0,0.0,5.26,47.19,0.83,0.17,24,2,3,Inglaterra Premier League,1
Ederson,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.03,0.63,0.03,0.03,0.03,0.03,31.69,84.4,0.54,52.75,1.31,0.31,0.09,0.0,0.8,0.11,0.09,0.0,90.0,83.33,0.11,0.03,35,2,1,Inglaterra Premier League,1
Angelo Ogbonna,0.0,0.0,0.0,0.19,0.0,0.0,0.69,1.06,0.0,4.56,0.06,0.31,0.06,0.0,25.94,80.0,1.06,42.0,0.0,0.25,0.0,0.0,1.06,0.13,0.0,0.0,63.64,62.5,0.25,0.13,16,3,2,Inglaterra Premier League,1
Sergio Gómez,0.0,0.0,0.0,0.58,0.0,0.0,0.75,0.17,0.0,0.67,0.0,0.25,0.08,0.08,23.92,89.2,5.33,71.43,0.0,0.0,0.0,0.0,0.42,0.08,0.0,0.0,23.08,41.18,0.17,0.08,12,1,3,Inglaterra Premier League,1
Carney Chukwuemeka,0.0,0.0,54.55,0.36,0.0,0.0,0.93,0.43,0.0,0.07,0.0,0.14,0.0,0.0,14.29,88.5,5.21,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,14.29,58.14,0.36,0.14,14,1,3,Inglaterra Premier League,1
Steve Cook,0.0,0.0,100.0,0.25,0.0,0.0,0.67,1.0,0.08,4.17,0.0,0.17,0.08,0.0,37.92,80.66,2.08,42.11,0.0,0.17,0.0,0.0,0.92,0.83,0.33,0.0,72.97,67.86,0.17,0.42,12,3,2,Inglaterra Premier League,1
Cédric Soares,0.0,0.0,100.0,0.25,0.0,0.0,1.0,0.13,0.0,0.75,0.0,0.13,0.0,0.0,19.5,85.9,4.88,26.67,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,22.22,53.85,0.25,0.25,8,3,2,Inglaterra Premier League,1
Albert Sambi Lokonga,0.0,0.0,50.0,0.13,0.0,0.0,0.93,0.8,0.0,0.73,0.0,0.4,0.0,0.0,26.6,89.97,5.8,53.13,0.0,0.07,0.0,0.0,0.4,0.13,0.13,0.0,38.1,53.25,1.13,0.53,15,1,3,Inglaterra Premier League,1
Joe Rothwell,0.0,0.0,69.57,0.15,0.0,0.0,1.0,0.45,0.0,0.35,0.0,0.7,0.05,0.05,21.45,87.65,4.15,47.5,0.0,0.1,0.0,0.0,0.7,0.05,0.05,0.0,25.0,47.62,0.15,0.85,20,2,3,Inglaterra Premier League,1
Joe Aribo,0.1,0.05,44.74,0.67,0.0,0.0,1.48,0.48,0.0,0.52,0.0,0.43,0.1,0.0,17.86,74.13,5.14,62.5,0.0,0.0,0.0,0.0,0.95,0.19,0.1,0.0,41.1,46.67,0.62,0.48,21,2,3,Inglaterra Premier League,1
Joël Matip,0.07,0.07,57.14,0.36,0.07,0.0,1.0,1.5,0.0,3.0,0.07,0.86,0.07,0.0,62.79,86.69,5.93,53.73,0.0,0.21,0.0,0.0,1.29,0.14,0.21,0.0,52.08,50.0,0.36,0.71,14,3,2,Inglaterra Premier League,1
Bertrand Traoré,0.25,0.0,25.0,1.13,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.38,0.0,0.0,8.5,80.88,2.5,33.33,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,33.33,38.71,1.0,0.25,8,2,4,Inglaterra Premier League,1
Chris Richards,0.0,0.11,0.0,0.44,0.0,0.0,1.0,0.89,0.0,3.33,0.0,0.22,0.11,0.0,21.67,84.1,2.56,52.38,0.0,0.11,0.0,0.0,1.22,0.0,0.0,0.0,77.78,70.59,0.11,0.22,9,1,2,Inglaterra Premier League,1
Ryan Fraser,0.0,0.0,100.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.38,0.0,0.0,13.0,76.92,4.75,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.13,0.0,33.33,59.09,1.25,0.38,8,2,3,Inglaterra Premier League,1
Thilo Kehrer,0.0,0.04,72.73,0.3,0.0,0.0,1.59,1.26,0.04,2.7,0.04,0.85,0.07,0.07,36.74,85.38,3.59,50.0,0.0,0.19,0.0,0.0,1.07,0.19,0.15,0.0,52.17,50.77,0.44,1.15,27,2,2,Inglaterra Premier League,1
Lewis O'Brien,0.08,0.0,70.0,0.54,0.0,0.0,1.23,0.38,0.0,0.62,0.0,0.46,0.0,0.0,15.92,78.74,4.08,16.67,0.0,0.08,0.0,0.0,0.46,0.62,0.15,0.0,25.0,59.7,1.15,0.38,13,2,3,Inglaterra Premier League,1
Neeskens Kebano,0.0,0.06,39.13,0.53,0.0,0.0,1.0,0.06,0.0,0.24,0.0,0.47,0.12,0.18,11.06,79.79,4.71,33.33,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,14.29,45.36,0.94,0.47,17,3,3,Inglaterra Premier League,1
Kamaldeen Sulemana,0.11,0.06,53.73,1.33,0.0,0.0,0.83,0.33,0.0,0.22,0.0,0.56,0.11,0.06,13.56,76.23,4.72,52.63,0.0,0.0,0.0,0.0,1.0,0.11,0.06,0.0,26.32,45.95,0.67,0.5,18,1,3,Inglaterra Premier League,1
Rico Henry,0.0,0.08,60.47,0.59,0.0,0.0,1.54,0.81,0.0,1.86,0.0,0.51,0.14,0.05,26.3,75.03,6.46,35.0,0.0,0.24,0.0,0.0,0.97,0.27,0.11,0.0,41.67,49.24,1.03,0.86,37,2,2,Inglaterra Premier League,1
Cheikhou Kouyaté,0.05,0.0,87.5,0.29,0.05,0.0,1.38,0.48,0.0,1.1,0.0,0.19,0.05,0.0,11.67,75.51,1.95,66.67,0.0,0.0,0.0,0.0,0.67,0.43,0.14,0.0,69.23,60.55,0.57,1.05,21,3,3,Inglaterra Premier League,1
Brennan Johnson,0.21,0.18,44.59,1.45,0.0,0.0,0.89,0.13,0.0,0.11,0.0,0.53,0.11,0.08,11.61,62.81,3.29,26.32,0.0,0.08,0.0,0.0,1.05,0.37,0.16,0.0,27.27,38.55,0.55,0.97,38,1,4,Inglaterra Premier League,1
Deniz Undav,0.23,0.27,66.67,1.23,0.0,0.0,0.32,0.0,0.0,0.05,0.0,0.27,0.05,0.0,7.36,75.31,2.27,66.67,0.0,0.0,0.0,0.0,0.41,0.0,0.09,0.0,41.67,35.09,0.18,0.68,22,2,4,Inglaterra Premier League,1
Fábio Vieira,0.05,0.0,35.29,0.68,0.0,0.0,0.27,0.18,0.0,0.09,0.0,0.09,0.14,0.09,12.14,84.64,4.64,41.67,0.0,0.0,0.0,0.0,0.18,0.05,0.0,0.0,37.5,40.82,0.23,0.14,22,1,3,Inglaterra Premier League,1
Neco Williams,0.03,0.03,38.0,0.81,0.0,0.0,2.32,1.06,0.0,1.19,0.0,1.06,0.1,0.0,19.45,66.83,2.45,33.33,0.0,0.06,0.0,0.0,0.97,0.35,0.23,0.0,38.64,49.27,0.87,1.06,31,1,2,Inglaterra Premier League,1
Billy Gilmour,0.0,0.0,50.0,0.43,0.0,0.0,0.36,0.43,0.0,0.36,0.0,0.43,0.07,0.07,28.79,90.32,5.29,62.96,0.0,0.07,0.0,0.0,0.57,0.0,0.07,0.0,50.0,36.59,0.21,0.57,14,1,3,Inglaterra Premier League,1
Paul Onuachu,0.0,0.09,64.29,1.0,0.0,0.0,0.27,0.0,0.0,0.36,0.0,0.18,0.09,0.0,8.18,61.11,1.82,80.0,0.0,0.0,0.0,0.0,0.45,0.18,0.0,0.0,54.41,48.25,0.55,1.27,11,2,4,Inglaterra Premier League,1
Leander Dendoncker,0.0,0.04,57.14,0.21,0.0,0.0,0.96,0.79,0.0,0.67,0.0,0.46,0.04,0.0,15.75,87.83,2.0,62.5,0.0,0.13,0.0,0.0,0.54,0.04,0.0,0.0,48.0,54.79,0.04,0.04,24,2,3,Inglaterra Premier League,1
Thomas Cannon,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,50.0,1.0,0.0,2,1,4,Inglaterra Premier League,1
Caoimhin Kelleher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,94.12,1.0,75.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,Inglaterra Premier League,1
Isaac Price,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,84.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,1,1,3,Inglaterra Premier League,1
Morgan Sanson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,80.0,1.0,0.0,2,2,3,Inglaterra Premier League,1
Giulian Biancone,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,72.22,0.0,33.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2,1,2,Inglaterra Premier League,1
Jack Colback,0.0,0.0,100.0,0.0,0.0,0.0,1.64,0.27,0.0,0.64,0.0,0.27,0.09,0.0,12.82,82.98,2.36,41.67,0.0,0.0,0.0,0.0,0.73,0.27,0.0,0.0,33.33,61.11,0.73,0.82,11,3,3,Inglaterra Premier League,1
Rasmus Kristensen,0.12,0.04,50.0,0.5,0.0,0.0,2.38,1.35,0.0,2.12,0.0,1.31,0.08,0.04,32.04,69.27,5.92,31.0,0.0,0.04,0.0,0.0,1.85,0.19,0.15,0.0,55.74,54.23,0.23,0.73,26,2,2,Inglaterra Premier League,1
Scott McTominay,0.04,0.08,59.09,0.54,0.0,0.0,1.33,0.58,0.04,1.88,0.0,0.38,0.08,0.0,17.75,82.86,4.04,69.23,0.0,0.17,0.0,0.0,0.71,0.13,0.33,0.0,59.65,51.91,0.67,1.17,24,2,3,Inglaterra Premier League,1
Raúl Jiménez,0.0,0.27,55.56,1.33,0.0,0.0,0.6,0.0,0.0,0.47,0.0,0.2,0.27,0.07,12.6,70.9,2.8,50.0,0.0,0.07,0.0,0.0,1.07,0.13,0.0,0.0,48.98,46.43,0.93,0.93,15,3,4,Inglaterra Premier League,1
Moussa Niakhaté,0.0,0.14,0.0,0.43,0.0,0.0,1.29,1.36,0.07,3.86,0.0,0.79,0.0,0.0,21.36,76.25,1.93,34.04,0.0,0.07,0.0,0.0,1.36,0.14,0.07,0.0,55.88,50.59,0.43,0.86,14,2,2,Inglaterra Premier League,1
Robert Sánchez,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.04,0.61,0.04,0.0,0.0,0.0,29.26,74.74,0.78,32.22,2.09,0.26,0.26,0.04,1.17,0.13,0.09,0.0,100.0,88.89,0.0,0.04,23,2,1,Inglaterra Premier League,1
Jeremy Sarmiento,0.0,0.0,60.0,0.56,0.0,0.0,0.67,0.11,0.0,0.0,0.0,0.33,0.0,0.11,7.11,79.69,2.33,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.11,0.0,0.0,43.24,0.44,0.44,9,1,4,Inglaterra Premier League,1
Harrison Reed,0.08,0.05,38.46,0.54,0.0,0.0,1.19,0.51,0.0,0.81,0.0,0.92,0.08,0.11,32.89,79.79,7.81,46.81,0.0,0.19,0.0,0.0,1.05,0.14,0.14,0.0,45.45,41.43,0.57,1.03,37,2,3,Inglaterra Premier League,1
Fraser Forster,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.71,0.0,0.0,0.0,0.0,20.79,67.35,0.36,33.58,2.29,0.21,0.21,0.07,1.57,0.14,0.07,0.0,100.0,100.0,0.14,0.0,14,3,1,Inglaterra Premier League,1
Mario Lemina,0.0,0.0,78.57,0.47,0.0,0.0,2.0,0.74,0.0,1.21,0.0,0.95,0.0,0.05,34.05,87.33,3.32,60.0,0.0,0.11,0.0,0.0,1.32,0.16,0.11,0.05,77.27,59.06,0.47,0.95,19,2,3,Inglaterra Premier League,1
James Milner,0.0,0.0,57.89,0.23,0.0,0.0,0.84,0.39,0.0,0.39,0.0,0.61,0.06,0.03,19.58,81.38,4.81,50.0,0.0,0.06,0.0,0.0,0.35,0.03,0.06,0.0,48.15,47.79,0.48,0.52,31,3,3,Inglaterra Premier League,1
Joshua Dasilva,0.11,0.03,68.09,0.5,0.0,0.0,0.5,0.14,0.0,0.17,0.0,0.28,0.08,0.06,15.89,82.69,4.22,50.0,0.0,0.0,0.0,0.0,0.36,0.11,0.03,0.0,42.86,51.97,0.64,0.39,36,2,3,Inglaterra Premier League,1
Emerson Palmieri,0.05,0.0,30.0,0.5,0.0,0.0,1.18,0.68,0.0,1.32,0.0,0.55,0.0,0.0,26.45,81.62,5.91,38.24,0.0,0.0,0.0,0.0,1.05,0.23,0.09,0.0,66.67,52.42,0.68,0.59,22,2,2,Inglaterra Premier League,1
Rob Holding,0.07,0.0,100.0,0.36,0.0,0.0,0.57,0.21,0.07,1.86,0.0,0.14,0.0,0.0,31.36,86.79,2.0,46.67,0.0,0.0,0.0,0.0,0.71,0.21,0.0,0.0,56.41,57.89,0.14,0.36,14,2,2,Inglaterra Premier League,1
Oliver Skipp,0.04,0.0,78.57,0.3,0.0,0.0,1.48,0.74,0.0,0.78,0.04,0.74,0.0,0.0,32.91,87.05,4.78,49.09,0.0,0.09,0.0,0.0,1.09,0.13,0.3,0.0,21.88,45.1,0.74,1.0,23,1,3,Inglaterra Premier League,1
Siriki Dembélé,0.0,0.0,66.67,0.33,0.0,0.0,0.5,0.17,0.0,0.17,0.0,0.17,0.0,0.0,7.0,78.57,2.17,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,44.0,0.33,0.17,6,2,3,Inglaterra Premier League,1
Takehiro Tomiyasu,0.0,0.0,33.33,0.14,0.0,0.0,1.29,0.67,0.0,0.67,0.05,0.24,0.05,0.05,19.62,82.52,3.86,41.18,0.0,0.05,0.0,0.0,0.43,0.1,0.1,0.0,45.95,56.47,0.14,0.29,21,2,2,Inglaterra Premier League,1
Yves Bissouma,0.0,0.0,77.78,0.26,0.0,0.0,0.7,0.52,0.0,0.43,0.0,0.22,0.04,0.0,31.61,91.33,5.35,58.62,0.0,0.0,0.0,0.0,0.74,0.13,0.26,0.0,33.33,46.99,0.43,0.74,23,2,3,Inglaterra Premier League,1
Keylor Navas,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.06,0.0,1.41,0.06,0.0,0.0,0.0,27.29,51.94,1.06,35.1,3.0,0.06,0.24,0.0,1.71,0.18,0.12,0.0,100.0,100.0,0.0,0.0,17,3,1,Inglaterra Premier League,1
Kieffer Moore,0.15,0.22,22.22,0.85,0.11,0.0,0.52,0.04,0.0,0.96,0.0,0.41,0.04,0.0,13.07,59.49,2.19,54.55,0.0,0.04,0.0,0.0,1.07,0.19,0.04,0.0,53.13,45.78,1.11,0.96,27,3,4,Inglaterra Premier League,1
Tyrick Mitchell,0.0,0.03,65.38,0.17,0.0,0.0,1.97,1.17,0.03,1.83,0.0,0.64,0.06,0.06,33.28,72.37,6.19,24.09,0.0,0.17,0.0,0.0,0.94,0.11,0.14,0.03,49.02,53.25,0.28,0.92,36,1,2,Inglaterra Premier League,1
Diego Llorente,0.0,0.0,66.67,0.75,0.0,0.0,1.63,1.88,0.0,3.0,0.25,0.5,0.0,0.0,53.38,83.37,2.75,41.82,0.0,0.13,0.0,0.0,1.25,0.25,0.13,0.0,72.0,64.81,0.25,0.75,8,2,2,Inglaterra Premier League,1
Remo Freuler,0.0,0.0,66.67,0.29,0.0,0.0,1.54,1.04,0.0,1.46,0.0,0.89,0.0,0.0,29.57,79.59,4.86,37.29,0.0,0.21,0.0,0.0,1.43,0.25,0.14,0.0,56.52,52.98,0.43,0.86,28,3,3,Inglaterra Premier League,1
Hee-Chan Hwang,0.11,0.0,50.0,0.67,0.0,0.0,0.74,0.19,0.0,0.15,0.0,0.48,0.04,0.04,9.78,78.41,2.7,42.86,0.0,0.0,0.0,0.0,0.59,0.07,0.04,0.0,18.92,38.06,0.7,0.74,27,2,4,Inglaterra Premier League,1
Carlos Vinícius,0.18,0.11,38.46,0.75,0.04,0.0,0.14,0.0,0.0,0.32,0.0,0.14,0.04,0.07,6.46,65.19,1.96,0.0,0.0,0.0,0.0,0.0,0.64,0.07,0.11,0.0,29.67,30.54,0.54,0.75,28,2,4,Inglaterra Premier League,1
Weston McKennie,0.0,0.0,73.33,0.68,0.0,0.0,1.53,1.16,0.0,1.37,0.0,1.05,0.0,0.05,30.95,77.72,8.37,65.12,0.0,0.05,0.0,0.0,1.63,0.21,0.37,0.0,52.08,42.94,0.26,1.11,19,2,3,Inglaterra Premier League,1
Harvey Barnes,0.38,0.24,33.75,2.12,0.0,0.0,0.76,0.24,0.0,0.29,0.0,0.82,0.15,0.03,21.38,73.45,7.44,42.86,0.0,0.09,0.0,0.0,1.15,0.35,0.09,0.0,33.33,35.52,1.09,1.12,34,2,3,Inglaterra Premier League,1
Orel Mangala,0.04,0.0,57.14,0.33,0.0,0.0,1.04,0.85,0.0,0.52,0.0,0.63,0.04,0.04,18.74,81.03,2.74,44.83,0.0,0.04,0.0,0.0,0.89,0.0,0.11,0.0,55.0,53.06,0.85,0.81,27,2,3,Inglaterra Premier League,1
Leon Bailey,0.12,0.12,42.71,1.55,0.0,0.0,0.42,0.18,0.03,0.33,0.0,0.45,0.24,0.12,13.36,69.16,4.03,67.86,0.0,0.0,0.0,0.0,0.94,0.03,0.12,0.0,34.29,33.78,0.67,0.88,33,2,4,Inglaterra Premier League,1
Tetê,0.08,0.08,66.67,1.15,0.0,0.0,1.08,0.15,0.0,0.15,0.0,1.15,0.0,0.0,18.15,77.12,4.0,66.67,0.0,0.0,0.0,0.0,0.85,0.31,0.0,0.0,29.41,51.38,1.31,0.23,13,1,3,Inglaterra Premier League,1
Michail Antonio,0.15,0.21,47.17,1.18,0.09,0.0,0.42,0.15,0.03,0.27,0.0,0.27,0.06,0.09,9.27,57.84,2.42,35.71,0.0,0.0,0.0,0.0,0.79,0.09,0.06,0.0,35.77,40.49,1.33,0.85,33,3,4,Inglaterra Premier League,1
Mads Roerslev,0.0,0.0,50.0,0.15,0.0,0.0,1.1,0.45,0.0,1.6,0.0,0.85,0.15,0.0,13.15,64.64,2.35,31.43,0.0,0.25,0.0,0.0,0.55,0.05,0.0,0.0,40.0,44.44,0.15,0.2,20,1,3,Inglaterra Premier League,1
Ainsley Maitland-Niles,0.0,0.0,77.27,0.05,0.0,0.0,2.05,1.0,0.05,1.82,0.05,0.73,0.0,0.0,28.36,80.93,5.0,45.76,0.0,0.05,0.0,0.0,1.23,0.18,0.14,0.0,57.69,59.86,0.36,0.59,22,2,3,Inglaterra Premier League,1
Lucas Digne,0.04,0.0,21.43,0.29,0.0,0.89,1.07,0.64,0.04,1.39,0.0,0.46,0.07,0.0,25.25,78.64,5.11,41.79,0.0,0.07,0.0,0.0,0.86,0.04,0.18,0.0,60.47,53.95,0.82,0.68,28,2,2,Inglaterra Premier League,1
Enock Mwepu,0.0,0.0,20.0,0.33,0.0,0.0,1.67,0.17,0.0,0.17,0.0,0.17,0.33,0.17,12.5,81.33,4.17,50.0,0.0,0.0,0.0,0.0,0.5,0.17,0.0,0.0,0.0,38.71,0.17,0.33,6,2,3,Inglaterra Premier League,1
Ludwig Augustinsson,0.0,0.0,0.0,0.67,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,10.0,63.33,1.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,80.0,72.73,1.0,0.33,3,2,2,Inglaterra Premier League,1
Yasin Ayari,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.33,0.0,0.0,7.33,90.91,2.0,100.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,50.0,1.0,0.0,3,1,3,Inglaterra Premier League,1
Javier Manquillo,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,6.25,84.0,0.75,100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4,2,2,Inglaterra Premier League,1
Daniel Iversen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,27.17,50.31,1.25,22.22,3.17,0.08,0.17,0.0,1.17,0.67,0.0,0.0,100.0,100.0,0.0,0.0,12,2,1,Inglaterra Premier League,1
Will Hughes,0.04,0.04,42.86,0.22,0.0,0.0,1.07,0.59,0.04,0.3,0.0,0.33,0.04,0.04,13.22,81.79,3.48,42.86,0.0,0.0,0.0,0.0,0.37,0.04,0.15,0.0,27.78,45.36,0.26,0.7,27,2,3,Inglaterra Premier League,1
Crysencio Summerville,0.14,0.07,52.17,1.04,0.0,0.0,1.07,0.46,0.0,0.29,0.0,0.43,0.07,0.07,14.04,77.86,5.14,38.89,0.0,0.0,0.0,0.0,1.25,0.11,0.14,0.0,22.73,48.08,1.46,0.79,28,1,3,Inglaterra Premier League,1
Philippe Coutinho,0.05,0.05,48.28,1.05,0.0,0.0,0.95,0.2,0.0,0.05,0.0,0.3,0.0,0.0,17.9,78.49,5.4,55.56,0.0,0.05,0.0,0.0,0.35,0.1,0.15,0.0,18.75,42.74,0.7,0.8,20,3,3,Inglaterra Premier League,1
Juan Larios,0.0,0.0,75.0,0.0,0.0,0.0,1.4,0.6,0.0,0.6,0.0,0.0,0.0,0.0,11.0,80.0,2.4,33.33,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,28.57,57.14,0.0,0.2,5,1,2,Inglaterra Premier League,1
Scott McKenna,0.0,0.0,83.33,0.1,0.0,0.0,0.6,0.6,0.05,4.15,0.05,0.2,0.1,0.0,35.0,79.29,2.5,37.0,0.0,0.25,0.0,0.0,1.0,0.6,0.2,0.0,61.67,60.64,0.2,0.4,20,2,2,Inglaterra Premier League,1
