Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Tyrhys Dolan,0.1,0.05,41.67,1.1,0.0,0.0,1.1,0.2,0.0,0.3,0.0,0.58,0.13,0.15,16.65,79.43,5.45,37.04,0.0,0.08,0.0,0.0,0.43,0.15,0.1,0.0,20.51,43.07,1.03,0.75,40,1,3,Inglaterra Championship,2
Callum Robinson,0.19,0.15,41.3,2.27,0.04,0.0,0.19,0.23,0.0,0.5,0.0,0.08,0.23,0.23,15.77,76.1,6.23,75.86,0.0,0.12,0.0,0.0,0.81,0.08,0.08,0.04,26.83,31.72,0.42,0.27,26,2,4,Inglaterra Championship,2
Cameron Humphreys,0.0,0.03,75.0,0.05,0.0,0.0,1.29,0.82,0.03,4.03,0.0,0.29,0.03,0.0,28.05,69.89,2.95,39.27,0.0,0.32,0.0,0.0,0.84,0.13,0.16,0.0,55.88,57.14,0.26,0.66,38,2,2,Inglaterra Championship,2
Connor Wickham,0.08,0.08,100.0,0.92,0.08,0.0,0.17,0.08,0.0,0.25,0.0,0.33,0.08,0.17,9.42,60.18,1.83,83.33,0.0,0.0,0.0,0.0,0.5,0.17,0.0,0.0,45.71,38.57,0.42,0.75,12,2,4,Inglaterra Championship,2
Enda Stevens,0.0,0.0,37.5,0.67,0.0,0.0,2.33,0.67,0.0,1.08,0.08,0.83,0.17,0.17,22.75,70.7,6.33,50.0,0.0,0.17,0.0,0.0,0.42,0.17,0.17,0.0,45.45,48.0,0.58,1.33,12,3,2,Inglaterra Championship,2
Mamadou Loum,0.03,0.0,61.7,0.83,0.03,0.0,2.0,0.93,0.03,1.62,0.0,0.86,0.0,0.03,27.72,75.75,3.48,38.55,0.0,0.14,0.0,0.0,1.14,0.24,0.38,0.03,64.77,56.11,0.9,1.55,29,2,3,Inglaterra Championship,2
Jaden Philogene-Bidace,0.11,0.11,54.95,1.84,0.0,0.0,1.73,0.49,0.0,0.3,0.0,0.7,0.05,0.03,14.65,73.99,4.11,37.78,0.0,0.05,0.0,0.0,0.81,0.05,0.03,0.0,31.58,48.0,1.16,0.65,37,1,3,Inglaterra Championship,2
Luke Berry,0.14,0.05,30.0,0.86,0.0,0.0,0.57,0.38,0.0,0.67,0.0,0.24,0.0,0.0,8.05,64.5,2.1,54.55,0.0,0.05,0.0,0.0,0.1,0.05,0.14,0.0,55.36,47.75,0.33,0.86,21,3,3,Inglaterra Championship,2
Jordan Lawrence-Gabriel,0.0,0.05,58.82,0.3,0.0,0.0,1.6,1.3,0.0,2.05,0.0,0.5,0.1,0.05,21.6,64.12,3.55,32.88,0.0,0.15,0.0,0.0,1.15,0.15,0.1,0.0,54.76,57.37,1.05,0.85,20,2,2,Inglaterra Championship,2
Patrick Bauer,0.0,0.0,0.0,0.33,0.0,0.0,1.33,1.0,0.0,2.83,0.0,1.0,0.0,0.0,28.33,82.94,1.17,60.0,0.0,0.0,0.0,0.0,0.83,0.67,0.0,0.0,91.67,58.82,0.17,1.0,6,3,2,Inglaterra Championship,2
Rodrigo Muniz,0.12,0.12,46.15,1.65,0.12,0.0,0.53,0.18,0.0,0.65,0.0,0.24,0.06,0.0,5.35,51.65,1.47,100.0,0.0,0.06,0.0,0.0,0.53,0.18,0.12,0.0,36.61,42.05,1.59,0.88,17,1,4,Inglaterra Championship,2
Morgan Rogers,0.05,0.15,52.24,1.2,0.0,0.0,1.65,0.3,0.0,0.6,0.0,0.75,0.2,0.05,16.35,62.39,4.95,58.62,0.0,0.1,0.0,0.0,1.1,0.15,0.1,0.0,33.68,41.01,0.8,1.05,20,1,4,Inglaterra Championship,2
Etienne Camara,0.0,0.0,70.0,0.15,0.0,0.0,1.85,0.7,0.0,0.65,0.0,0.65,0.1,0.0,29.1,78.01,3.4,45.71,0.0,0.2,0.0,0.0,0.9,0.05,0.25,0.0,60.0,55.86,0.35,0.75,20,1,3,Inglaterra Championship,2
Andrew Fisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.77,0.08,0.0,0.0,0.0,29.77,68.35,0.38,27.69,2.38,0.23,0.12,0.04,1.31,0.12,0.08,0.0,83.33,85.71,0.31,0.04,26,2,1,Inglaterra Championship,2
Daniel Ward,0.14,0.17,44.44,1.47,0.0,0.0,0.42,0.06,0.0,0.94,0.0,0.28,0.08,0.11,11.92,55.71,2.81,42.86,0.0,0.0,0.0,0.0,1.0,0.11,0.03,0.0,33.09,35.53,0.44,0.61,36,3,4,Inglaterra Championship,2
Charlie Wyke,0.11,0.06,0.0,0.72,0.06,0.0,0.17,0.06,0.0,0.39,0.0,0.11,0.11,0.11,10.39,56.68,3.39,66.67,0.0,0.0,0.0,0.0,0.39,0.22,0.11,0.0,55.75,52.9,0.89,0.56,18,3,4,Inglaterra Championship,2
Callum Styles,0.05,0.0,56.25,0.73,0.0,0.0,1.32,0.5,0.0,0.41,0.0,0.59,0.09,0.05,20.77,78.12,5.14,41.67,0.0,0.05,0.0,0.0,0.55,0.23,0.14,0.0,32.56,47.59,0.82,0.82,22,1,3,Inglaterra Championship,2
Femi Azeez,0.0,0.0,63.64,0.65,0.0,0.0,0.6,0.15,0.0,0.15,0.0,0.5,0.05,0.1,8.15,68.1,2.85,47.06,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,42.31,44.44,0.15,0.2,20,1,4,Inglaterra Championship,2
Oliver Burke,0.12,0.06,31.82,1.29,0.0,0.0,0.47,0.24,0.0,0.12,0.0,0.41,0.0,0.12,15.65,69.17,4.65,55.56,0.0,0.0,0.0,0.0,0.47,0.29,0.06,0.0,66.18,50.4,0.18,0.47,17,2,3,Inglaterra Championship,2
Michael Rose,0.0,0.04,33.33,0.25,0.0,0.0,0.96,1.42,0.0,2.96,0.0,0.33,0.0,0.0,34.88,76.46,2.29,50.34,0.0,0.25,0.0,0.0,1.08,0.0,0.08,0.0,57.95,60.29,0.33,0.25,24,2,2,Inglaterra Championship,2
Elliot Embleton,0.09,0.0,56.52,1.04,0.0,0.0,0.78,0.22,0.0,0.52,0.0,0.35,0.04,0.09,20.57,80.34,6.17,33.33,0.0,0.04,0.0,0.0,0.43,0.13,0.17,0.04,16.67,41.49,0.3,0.78,23,1,3,Inglaterra Championship,2
Tomáš Kalas,0.0,0.0,0.0,0.13,0.0,0.0,0.38,0.63,0.0,1.75,0.0,0.13,0.0,0.0,24.38,85.13,0.88,29.17,0.0,0.13,0.0,0.0,0.38,0.0,0.0,0.0,69.57,69.7,0.5,0.13,8,2,2,Inglaterra Championship,2
Josh Bowler,0.16,0.04,53.57,2.12,0.0,0.0,0.6,0.28,0.0,0.12,0.0,0.44,0.04,0.04,14.12,76.2,5.92,61.54,0.0,0.12,0.0,0.0,1.08,0.08,0.0,0.0,27.27,45.58,1.0,0.8,25,1,3,Inglaterra Championship,2
John Fleck,0.04,0.0,47.06,0.27,0.0,0.0,0.85,0.27,0.0,0.5,0.0,0.73,0.15,0.04,17.46,79.96,5.54,48.65,0.0,0.04,0.0,0.0,0.38,0.0,0.12,0.0,47.06,46.0,0.31,0.38,26,3,3,Inglaterra Championship,2
Dujon Sterling,0.0,0.0,54.84,0.19,0.0,0.0,1.69,1.31,0.0,1.38,0.0,0.77,0.04,0.0,32.62,75.0,7.65,38.58,0.0,0.19,0.0,0.0,0.69,0.15,0.08,0.0,50.65,53.39,0.73,0.58,26,1,2,Inglaterra Championship,2
Lynden Gooch,0.03,0.0,54.72,0.63,0.0,0.0,1.53,0.63,0.0,1.43,0.0,0.73,0.07,0.1,36.47,75.59,7.8,34.19,0.0,0.27,0.0,0.0,0.87,0.13,0.23,0.0,50.0,50.22,0.83,1.0,30,2,2,Inglaterra Championship,2
Rhys Norrington-Davies,0.0,0.07,44.44,0.4,0.0,0.0,1.4,0.53,0.0,1.73,0.07,0.6,0.0,0.0,42.47,75.98,9.4,39.29,0.0,0.4,0.0,0.0,0.8,0.07,0.2,0.0,53.33,50.98,0.87,1.33,15,1,2,Inglaterra Championship,2
Lewie Coyle,0.0,0.0,55.56,0.41,0.0,0.0,1.24,0.49,0.02,1.76,0.0,0.56,0.15,0.05,29.15,73.97,5.24,31.07,0.0,0.17,0.0,0.0,0.73,0.2,0.12,0.0,48.0,56.1,1.0,0.54,41,2,2,Inglaterra Championship,2
Danny McNamara,0.0,0.0,52.0,0.19,0.0,0.0,1.64,1.29,0.0,1.64,0.0,0.5,0.02,0.02,32.64,68.85,7.4,28.02,0.0,0.29,0.0,0.0,0.83,0.17,0.21,0.0,47.71,54.87,0.83,0.67,42,1,2,Inglaterra Championship,2
Shane Ferguson,0.1,0.03,50.0,0.39,0.0,0.0,0.65,0.35,0.0,0.55,0.0,0.19,0.06,0.16,10.29,74.61,3.61,46.0,0.0,0.0,0.0,0.0,0.65,0.1,0.06,0.0,20.0,41.38,0.19,0.42,31,3,3,Inglaterra Championship,2
Matthew Lowton,0.0,0.0,100.0,0.38,0.0,0.0,1.0,1.5,0.0,2.63,0.13,0.88,0.0,0.0,32.0,67.97,6.0,48.39,0.0,0.0,0.0,0.0,1.5,0.13,0.25,0.0,56.0,54.24,0.75,0.75,8,3,2,Inglaterra Championship,2
Keinan Davis,0.21,0.26,51.81,1.65,0.0,0.0,0.53,0.09,0.0,0.62,0.0,0.26,0.12,0.06,16.71,80.46,5.47,84.38,0.0,0.06,0.0,0.0,0.82,0.09,0.18,0.0,32.52,34.41,0.79,1.62,34,2,4,Inglaterra Championship,2
Jonathan Hogg,0.0,0.0,71.43,0.27,0.0,0.0,1.9,0.97,0.0,1.33,0.0,1.1,0.03,0.03,37.57,81.46,5.2,44.09,0.0,0.13,0.0,0.0,1.03,0.1,0.3,0.0,54.17,52.92,0.87,1.17,30,3,3,Inglaterra Championship,2
Steven Benda,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.05,0.0,0.0,25.33,68.98,0.76,27.98,2.05,0.24,0.1,0.05,1.1,0.19,0.0,0.0,100.0,85.71,0.1,0.05,21,2,1,Inglaterra Championship,2
Daniel Bentley,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.92,0.0,0.08,0.0,0.0,28.92,47.61,1.08,29.75,2.69,0.31,0.08,0.0,1.46,0.15,0.0,0.0,100.0,85.71,0.15,0.0,13,2,1,Inglaterra Championship,2
Scott Hogan,0.27,0.32,29.41,1.54,0.05,0.0,0.49,0.16,0.0,0.22,0.0,0.32,0.05,0.03,10.7,72.47,2.51,27.27,0.0,0.11,0.0,0.0,0.92,0.11,0.08,0.0,30.0,32.41,0.32,0.68,37,3,4,Inglaterra Championship,2
George Friend,0.0,0.0,33.33,0.17,0.0,0.0,1.17,1.17,0.0,1.33,0.17,0.67,0.0,0.0,12.83,59.74,2.67,53.33,0.0,0.17,0.0,0.0,0.83,0.0,0.0,0.0,72.22,66.67,0.5,0.17,6,3,2,Inglaterra Championship,2
Hakeem Odofin,0.17,0.09,50.0,1.0,0.04,0.0,1.35,1.13,0.0,1.65,0.0,0.57,0.0,0.0,14.7,48.82,2.83,16.33,0.0,0.09,0.0,0.0,0.61,0.09,0.22,0.0,43.26,45.89,0.48,0.96,23,2,3,Inglaterra Championship,2
Georgie Kelly,0.14,0.07,25.0,0.9,0.0,0.0,0.38,0.14,0.0,0.31,0.0,0.28,0.03,0.0,5.21,46.36,0.86,0.0,0.0,0.0,0.0,0.0,0.31,0.03,0.03,0.0,44.38,40.74,0.41,0.83,29,2,4,Inglaterra Championship,2
Isaiah Jones,0.09,0.06,36.89,0.68,0.0,0.0,1.41,0.62,0.0,0.56,0.0,0.71,0.18,0.15,26.09,80.27,9.26,36.84,0.0,0.09,0.0,0.0,0.74,0.21,0.24,0.0,24.14,46.17,2.03,1.09,34,1,3,Inglaterra Championship,2
Emil Riis Jacobsen,0.21,0.29,34.38,1.54,0.04,0.0,0.46,0.25,0.0,0.04,0.0,0.46,0.08,0.0,13.75,63.03,3.79,33.33,0.0,0.17,0.0,0.0,0.71,0.21,0.0,0.0,38.36,32.31,0.54,1.17,24,2,4,Inglaterra Championship,2
Nathaniel Chalobah,0.0,0.0,66.67,0.54,0.0,0.0,0.46,0.85,0.0,1.0,0.0,0.23,0.0,0.0,20.46,75.19,2.92,50.0,0.0,0.0,0.0,0.0,0.46,0.08,0.23,0.0,52.78,52.5,0.85,0.77,13,2,3,Inglaterra Championship,2
Seny Dieng,0.02,0.0,0.0,0.04,0.02,0.0,0.04,0.0,0.0,1.0,0.07,0.0,0.0,0.0,26.61,62.34,1.7,38.15,2.59,0.2,0.13,0.04,1.37,0.17,0.04,0.0,92.31,84.62,0.2,0.02,46,2,1,Inglaterra Championship,2
Kion Etete,0.11,0.18,62.16,1.29,0.0,0.0,0.71,0.21,0.0,0.46,0.0,0.32,0.0,0.04,10.21,62.59,2.89,44.44,0.0,0.04,0.0,0.0,0.5,0.0,0.14,0.0,51.27,48.88,1.04,0.93,28,1,4,Inglaterra Championship,2
Ryan Allsop,0.0,0.0,66.67,0.0,0.0,0.0,0.02,0.02,0.02,0.67,0.0,0.09,0.0,0.0,36.86,54.76,3.35,32.92,2.16,0.26,0.09,0.05,1.12,0.12,0.12,0.02,100.0,66.67,0.12,0.05,43,3,1,Inglaterra Championship,2
Tom Naylor,0.06,0.03,57.14,0.81,0.06,0.0,0.92,1.14,0.03,1.31,0.03,0.78,0.06,0.03,22.42,76.95,3.25,40.63,0.0,0.11,0.0,0.0,0.92,0.11,0.11,0.0,57.97,52.71,0.86,0.72,36,3,3,Inglaterra Championship,2
Matt Phillips,0.08,0.04,45.45,0.72,0.0,0.0,0.56,0.56,0.0,0.36,0.0,0.36,0.12,0.08,17.72,72.69,4.48,48.48,0.0,0.04,0.0,0.0,0.36,0.08,0.08,0.0,33.33,36.21,0.12,0.6,25,3,3,Inglaterra Championship,2
Ovie Ejaria,0.0,0.0,57.14,0.25,0.0,0.0,1.63,1.63,0.13,0.25,0.0,0.5,0.0,0.13,16.0,80.47,5.38,40.0,0.0,0.0,0.0,0.0,0.5,0.25,0.13,0.0,61.54,57.41,0.75,0.38,8,2,3,Inglaterra Championship,2
Nesta Guinness-Walker,0.0,0.04,52.27,0.29,0.0,0.0,1.04,0.71,0.0,1.14,0.0,0.57,0.0,0.04,15.93,69.96,3.0,28.77,0.0,0.0,0.0,0.0,0.82,0.04,0.07,0.0,44.44,54.95,1.14,0.46,28,1,2,Inglaterra Championship,2
Tyler Smith,0.21,0.0,28.57,0.64,0.0,0.0,0.36,0.29,0.0,0.07,0.0,0.14,0.0,0.0,4.71,89.39,1.57,0.0,0.0,0.0,0.0,0.0,0.36,0.07,0.07,0.0,12.5,43.64,1.07,0.36,14,2,4,Inglaterra Championship,2
Josh Tymon,0.04,0.0,42.86,0.61,0.0,0.0,0.89,0.57,0.0,0.93,0.0,0.36,0.18,0.14,23.46,73.82,6.11,41.49,0.0,0.04,0.0,0.0,0.86,0.07,0.11,0.0,26.47,40.0,0.29,0.5,28,1,2,Inglaterra Championship,2
Wes Harding,0.02,0.05,44.0,0.33,0.0,0.0,1.14,1.26,0.05,2.47,0.0,0.49,0.12,0.07,24.67,65.88,4.33,31.64,0.0,0.19,0.0,0.0,1.09,0.12,0.21,0.0,48.51,48.6,0.47,0.77,43,2,2,Inglaterra Championship,2
Jewison Bennette,0.07,0.0,50.0,0.4,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.4,0.0,0.07,5.27,84.81,1.07,100.0,0.0,0.0,0.0,0.0,0.13,0.07,0.13,0.0,0.0,54.76,0.4,0.13,15,1,4,Inglaterra Championship,2
Marc Albrighton,0.0,0.0,61.11,0.29,0.0,0.0,0.88,0.29,0.0,0.59,0.0,0.59,0.24,0.0,14.12,69.58,4.12,42.86,0.0,0.0,0.0,0.0,0.47,0.12,0.18,0.0,50.0,57.35,0.41,0.24,17,3,3,Inglaterra Championship,2
Jayden Bogle,0.1,0.05,42.86,1.05,0.0,0.0,1.25,0.65,0.0,0.75,0.0,0.5,0.25,0.05,24.65,66.33,6.8,20.29,0.0,0.2,0.0,0.0,0.75,0.05,0.35,0.0,48.94,45.83,0.8,1.0,20,1,3,Inglaterra Championship,2
Callum Brittain,0.0,0.11,44.44,0.22,0.0,0.0,2.04,0.52,0.0,1.37,0.0,0.52,0.07,0.04,26.7,79.06,3.78,48.57,0.0,0.19,0.0,0.0,0.48,0.15,0.07,0.0,53.13,53.09,0.26,0.48,27,2,2,Inglaterra Championship,2
Yakou Méïté,0.15,0.22,36.36,1.44,0.0,0.0,0.56,0.0,0.0,0.63,0.0,0.15,0.07,0.11,7.89,56.81,2.11,33.33,0.0,0.0,0.0,0.0,0.81,0.19,0.11,0.0,54.11,49.81,0.96,1.0,27,2,4,Inglaterra Championship,2
Taylor Gardner-Hickman,0.06,0.0,52.17,0.35,0.0,0.0,1.26,0.42,0.0,0.65,0.03,0.35,0.0,0.03,19.81,80.94,3.42,57.55,0.0,0.03,0.0,0.0,0.55,0.13,0.13,0.0,50.0,51.37,0.35,0.74,31,1,2,Inglaterra Championship,2
Hannibal Mejbri,0.03,0.03,37.5,0.37,0.0,0.66,1.32,0.71,0.0,0.34,0.0,0.61,0.16,0.13,17.16,71.93,5.76,43.37,0.0,0.0,0.0,0.0,0.61,0.08,0.26,0.0,23.68,43.52,1.42,1.21,38,1,3,Inglaterra Championship,2
Benjamin Tetteh,0.07,0.13,42.11,0.87,0.0,0.0,0.73,0.33,0.0,0.93,0.0,0.47,0.13,0.2,10.2,70.59,3.2,60.0,0.0,0.0,0.0,0.0,0.6,0.4,0.07,0.07,43.28,43.38,0.73,0.87,15,2,4,Inglaterra Championship,2
Ben Jackson,0.05,0.0,36.36,0.74,0.0,0.0,1.16,0.53,0.0,1.47,0.0,0.58,0.16,0.05,16.68,53.63,2.47,20.48,0.0,0.16,0.0,0.0,0.79,0.0,0.11,0.0,28.57,50.5,0.95,0.32,19,1,3,Inglaterra Championship,2
Jake Livermore,0.06,0.0,0.0,0.41,0.0,0.0,0.76,0.82,0.0,0.35,0.0,0.35,0.06,0.0,18.94,80.43,4.12,60.61,0.0,0.06,0.0,0.0,0.41,0.29,0.12,0.0,30.77,35.94,0.12,0.76,17,3,3,Inglaterra Championship,2
Sam McCallum,0.0,0.0,31.25,0.52,0.0,0.0,1.43,1.17,0.0,1.26,0.0,0.74,0.04,0.04,25.35,69.13,4.35,40.5,0.0,0.0,0.0,0.0,0.52,0.04,0.13,0.04,58.0,55.56,0.83,0.57,23,1,2,Inglaterra Championship,2
Joe Lumley,0.0,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.02,0.9,0.02,0.12,0.02,0.02,28.1,49.91,3.88,44.23,2.41,0.17,0.1,0.0,1.24,0.15,0.15,0.0,86.67,72.41,0.15,0.02,41,2,1,Inglaterra Championship,2
Jordan Amissah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,Inglaterra Championship,2
Jonathan Tomkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,43.0,90.7,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,1,2,Inglaterra Championship,2
Coniah Boyce-Clarke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,52.38,1.0,34.48,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,Inglaterra Championship,2
Vontae Daley-Campbell,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,65.52,5.0,33.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.33,0.0,1.0,1,1,2,Inglaterra Championship,2
Chris Sze,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,2.0,1,1,4,Inglaterra Championship,2
Sam Cosgrove,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,6.5,76.92,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,2,2,4,Inglaterra Championship,2
Jonathan Rowe,0.0,0.0,100.0,1.0,0.0,0.0,0.67,0.33,0.0,0.33,0.0,0.0,0.0,0.0,11.67,68.57,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,3,1,3,Inglaterra Championship,2
CJ Egan-Riley,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,5.67,94.12,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,25.0,0.0,0.33,3,1,2,Inglaterra Championship,2
Dominic Thompson,0.0,0.0,40.74,0.11,0.0,0.0,1.5,1.39,0.0,2.11,0.04,0.36,0.04,0.0,29.54,63.36,4.39,33.71,0.0,0.14,0.0,0.0,1.11,0.14,0.25,0.04,60.0,57.0,0.68,0.71,28,1,2,Inglaterra Championship,2
Nathan Broadhead,0.23,0.0,50.0,0.91,0.05,0.0,0.55,0.14,0.0,0.23,0.0,0.27,0.0,0.0,9.95,82.65,2.82,55.56,0.0,0.0,0.0,0.0,0.91,0.18,0.0,0.0,19.35,35.78,0.27,0.41,22,2,3,Inglaterra Championship,2
Tobias Figueiredo,0.0,0.09,60.0,0.18,0.0,0.0,0.73,1.36,0.05,4.45,0.09,0.23,0.0,0.0,48.68,82.73,2.32,44.52,0.0,0.09,0.0,0.0,1.14,0.41,0.18,0.0,66.29,61.7,0.41,0.64,22,2,2,Inglaterra Championship,2
Cohen Bramall,0.03,0.0,52.38,0.41,0.0,0.0,1.51,0.85,0.0,1.38,0.0,0.69,0.08,0.0,19.08,69.62,5.1,27.18,0.0,0.18,0.0,0.0,0.74,0.08,0.18,0.03,55.17,49.02,0.31,0.77,39,2,2,Inglaterra Championship,2
Nick Powell,0.16,0.2,38.46,1.2,0.04,0.0,0.48,0.24,0.0,0.52,0.0,0.4,0.0,0.0,15.56,68.64,5.04,54.84,0.0,0.0,0.0,0.0,0.48,0.0,0.12,0.0,45.22,43.72,1.0,1.16,25,2,3,Inglaterra Championship,2
Kyle Naughton,0.0,0.04,22.22,0.24,0.0,0.0,0.68,0.6,0.0,1.92,0.0,0.44,0.08,0.04,48.04,88.01,7.08,45.68,0.0,0.08,0.0,0.0,0.96,0.08,0.08,0.0,63.33,53.92,0.68,0.4,25,3,2,Inglaterra Championship,2
Xavier Simons,0.0,0.0,75.0,0.42,0.0,0.0,0.67,0.92,0.0,0.83,0.0,0.17,0.0,0.0,17.0,81.37,1.33,43.48,0.0,0.17,0.0,0.0,0.08,0.0,0.0,0.0,50.0,52.94,0.17,0.33,12,1,3,Inglaterra Championship,2
Chris Martin,0.15,0.09,28.57,0.88,0.09,0.0,0.18,0.12,0.0,0.67,0.0,0.21,0.0,0.0,13.27,61.87,4.0,20.0,0.0,0.03,0.0,0.0,0.97,0.12,0.06,0.0,45.13,41.08,0.55,0.73,33,3,4,Inglaterra Championship,2
Onel Hernández,0.05,0.1,51.33,0.92,0.0,0.0,1.18,0.28,0.0,0.18,0.0,0.36,0.08,0.13,13.77,76.35,4.9,40.63,0.0,0.0,0.0,0.0,0.62,0.08,0.13,0.0,33.33,47.0,0.87,0.79,39,2,3,Inglaterra Championship,2
Duncan Watmore,0.22,0.11,41.89,1.0,0.0,0.0,0.22,0.05,0.0,0.14,0.0,0.38,0.08,0.08,7.08,77.1,2.89,40.0,0.0,0.0,0.0,0.0,0.43,0.19,0.0,0.0,28.57,35.94,0.78,0.46,37,2,4,Inglaterra Championship,2
Tyrese Fornah,0.06,0.0,47.62,0.63,0.03,0.0,1.11,0.51,0.0,0.46,0.0,0.34,0.09,0.06,17.71,81.77,3.63,54.55,0.0,0.09,0.0,0.0,0.83,0.06,0.09,0.0,51.43,47.49,0.23,0.43,35,1,3,Inglaterra Championship,2
Ethan Laird,0.03,0.06,31.34,0.72,0.0,0.0,1.63,1.28,0.0,1.38,0.0,0.56,0.03,0.06,29.44,75.27,6.63,39.71,0.0,0.22,0.0,0.0,0.94,0.16,0.13,0.0,51.02,52.79,1.78,0.69,32,1,2,Inglaterra Championship,2
Tendayi Darikwa,0.0,0.0,70.27,0.38,0.0,0.0,1.65,0.97,0.0,1.16,0.0,0.84,0.08,0.03,34.19,71.86,6.03,33.7,0.0,0.19,0.0,0.0,1.03,0.14,0.22,0.0,50.0,58.37,0.51,0.35,37,3,3,Inglaterra Championship,2
Vitinho,0.09,0.06,32.08,0.83,0.09,0.0,1.49,0.46,0.0,0.71,0.03,0.83,0.03,0.03,23.06,78.81,5.37,44.78,0.0,0.17,0.0,0.0,0.54,0.0,0.03,0.0,44.68,45.67,0.74,0.63,35,1,2,Inglaterra Championship,2
Ashley Fletcher,0.08,0.08,50.0,0.81,0.0,0.0,0.42,0.19,0.0,0.27,0.0,0.27,0.12,0.0,8.77,68.86,2.58,33.33,0.0,0.04,0.0,0.0,0.69,0.08,0.0,0.0,41.43,42.86,0.81,1.0,26,2,4,Inglaterra Championship,2
Marc Bola,0.0,0.0,35.0,0.4,0.0,0.0,0.44,0.68,0.0,1.4,0.0,0.24,0.04,0.0,28.4,80.14,6.92,37.18,0.0,0.04,0.0,0.0,0.4,0.16,0.12,0.0,73.08,45.56,0.16,0.56,25,2,2,Inglaterra Championship,2
Andy Yiadom,0.0,0.0,53.33,0.51,0.0,0.0,2.37,0.88,0.02,1.98,0.02,0.83,0.02,0.02,32.95,76.09,6.29,36.07,0.0,0.17,0.0,0.0,1.32,0.12,0.34,0.0,51.94,56.1,2.05,1.44,41,3,2,Inglaterra Championship,2
James Husband,0.0,0.0,43.75,0.28,0.0,0.0,1.03,1.0,0.0,3.1,0.07,0.62,0.1,0.03,32.28,68.38,4.59,36.27,0.0,0.1,0.0,0.0,1.21,0.14,0.1,0.0,56.52,55.06,0.72,0.62,29,2,2,Inglaterra Championship,2
Jacob Brown,0.18,0.29,29.41,1.66,0.03,0.0,1.29,0.34,0.0,0.68,0.0,0.66,0.11,0.03,17.63,62.69,4.5,19.51,0.0,0.18,0.0,0.0,0.79,0.08,0.24,0.0,38.27,40.26,1.55,1.47,38,2,3,Inglaterra Championship,2
Liam Gibbs,0.03,0.0,71.43,0.41,0.0,0.0,0.88,0.47,0.03,0.65,0.0,0.38,0.06,0.0,27.38,82.71,5.88,51.72,0.0,0.12,0.0,0.0,0.65,0.09,0.15,0.0,40.0,45.14,0.15,0.56,34,1,3,Inglaterra Championship,2
Harry Clarke,0.11,0.0,46.43,0.56,0.11,0.0,0.89,0.94,0.0,1.78,0.0,0.39,0.06,0.0,18.72,61.13,4.39,34.48,0.0,0.17,0.0,0.0,0.89,0.06,0.17,0.0,53.85,48.32,0.44,1.11,18,1,2,Inglaterra Championship,2
