#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
338,,Chris Mueller,1.04,0.29,0,0.63,0,1.13
339,,Sergio Santos,1,0.05,0,0.24,0,0.19
340,,Nathan Fogaça,0.09,0.18,0,0.18,0,0.55
341,,Joaquín Torres,0.32,0.11,0,0.07,0,0.29
342,,Luis Díaz,0.73,0.35,0,0.27,0,0.23
343,,Michael Barrios,0.59,0.21,0,0.21,0,0.56
344,,Thomas Hasal,0,0.06,0,1.12,0,0
345,,William Yarbrough,0,0.03,0.06,0.56,0.03,0.06
346,,Christian Ortíz,0.53,0.13,0,0.13,0,0.53
347,,Geoff Cameron,1.15,1.56,0.04,4,0.04,0.22
348,,Moussa Djitté,0.25,0.05,0,0.3,0,0.15
349,,Aidan Morris,2.74,0.93,0,0.52,0,1.74
350,,Jonathan Bond,0.08,0,0.03,0.83,0.08,0.14
351,,Brandt Bronico,2.06,0.94,0.03,1.38,0,1.26
352,,Jack Maher,0.86,0.89,0.04,2.86,0,0.36
353,,Michael Estrada,0.25,0.13,0,0.25,0,0.44
354,,Christian Fuchs,1.38,1.5,0,2.54,0.04,0.92
355,,Danny Leyva,1.37,0.68,0,0.42,0,0.58
356,,Teal Bunbury,0.11,0.33,0,0.28,0,0.39
357,,Emmanuel Boateng,0.33,0.22,0,0.19,0,0.15
358,,Larrys Mabiala,0.9,0.71,0,4.24,0.05,0.38
359,,Kyle Smith,1.52,0.41,0,2.1,0,0.9
360,,James Marcinkowski,0.06,0.03,0,0.76,0.03,0.12
361,,Tristan Blackmon,0.96,1.14,0.07,2.79,0,0.18
362,,Matheus Rossetto,1.33,0.54,0,0.79,0,0.67
363,,Osvaldo Alonso,1.25,1,0,1.25,0,2
364,,Jhohan Romaña,0.6,0.6,0,1.6,0,0.1
365,,Richie Laryea,1.4,0.7,0,1.2,0,0.3
366,,Victor Pálsson,2.1,0.7,0,2.2,0,0.6
367,,Brian Gutierrez,0.82,0.21,0,0.21,0,0.33
368,,Carlos Coronel,0,0,0,1.09,0.03,0.09
369,,Felipe Hernández,0.97,0.88,0,0.36,0,0.42
370,,Johan Kappelhof,1.33,1.33,0,3.67,0,1
371,,Jacen Russell-Rowe,0.5,0.17,0,0,0,0
372,,Corentin Jean,0,0,0,0,0,0.33
373,,Tyler Miller,0,0,0,0.67,0,0.33
374,,Jackson Ragen,0.91,0.57,0.04,3.52,0.04,0.17
375,,Dairon Asprilla,0.79,0.45,0,0.45,0,0.72
376,,Ravel Morrison,0.79,0.64,0,0.57,0,0.21
377,,Erik Hurtado,0.14,0,0,0.29,0,0.07
378,,Mathieu Choinière,1.33,0.41,0,0.41,0,0.48
379,,Ronaldo Cisneros,0.14,0.11,0,0.46,0,0.36
380,,Erik Holt,1.2,1,0,2.9,0,0.2
381,,Jack Skahan,0,0.1,0,0.1,0,0
382,,Wilder Cartagena,2,0.63,0,0.38,0,0.75
383,,Gedion Zelalem,0.36,0.36,0,0.09,0,0.27
384,,David Ayala,1.24,0.71,0,0.62,0,0.76
385,,Héber,0.16,0.06,0,0.34,0,0.31
386,,Harrison Afful,0.62,0.62,0.05,1.29,0,0.38
387,,Robert Taylor,0.53,0.85,0,0.41,0.03,0.53
388,,Bobby Wood,0.43,0.14,0,0.79,0,0.21
389,,Nuno Santos,0.5,0.25,0,0.25,0,0.25
390,,Robert Voloder,0.83,1,0,1.33,0,0.17
391,,Themi Antonoglou,1,0,0,0,0,0.5
