Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Łukasz Poręba,0,0.1,50,0.3,0,0,0.5,0.4,0,0.1,0,0.1,0,0.1,13.7,83.21,3.6,42.86,0,0,0,0,0.2,0,0.1,0,75,44,0.2,0.9,10
Maghnes Akliouche,0,0,46.15,0.45,0,0,0.64,0.27,0,0.18,0,0.55,0,0,13.91,83.01,6.18,50,0,0,0,0,0.27,0.09,0.27,0,25,36.54,0.36,0.64,11
Arbër Zeneli,0,0.13,30.91,1.35,0,0,0.39,0.09,0,0.09,0,0.3,0.22,0.09,15.78,76.31,5.87,47.37,0,0,0,0,0.26,0.04,0,0,33.33,33.6,0.52,0.3,23
Ahmadou Bamba Dieng,0.16,0.32,40.74,1.32,0.04,0,0.92,0.08,0,0.2,0,0.36,0.08,0,7.04,73.86,1.36,50,0,0,0,0,0.28,0.12,0.08,0,40.91,47.85,1.48,1.16,25
Lassine Sinayoko,0.03,0.12,53.85,1.27,0,0,1,0.55,0,0.45,0,0.55,0.06,0.06,15.79,77.35,5.58,50,0,0.03,0,0,0.79,0.12,0,0.03,36.07,42.17,0.67,0.94,33
Gaëtan Charbonnier,0.17,0,66.67,1.17,0,0,0.33,0,0,0.83,0,0.67,0,0,14.5,89.66,4,100,0,0,0,0,1.33,0.17,0.17,0,30,27.59,0.17,0.5,6
Pablo Sarabia,0,0.14,25,0.43,0,0,0.36,0.14,0,0,0,0.43,0.07,0,12.07,82.84,3.57,33.33,0,0,0,0,0.14,0,0.07,0,0,33.33,0.36,0.29,14
Yanis Cimignani,0,0,33.33,0.75,0,0,1.38,0.25,0,0.13,0,0.13,0,0,11.63,69.89,2.5,37.5,0,0.13,0,0,0.13,0.13,0,0,0,35.71,0.25,0.63,8
Naatan Skyttä,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,5.5,63.64,1,0,0,0,0,0,0,0,0,0,0,50,0.5,0,2
Gaël Kakuta,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,7.5,80,2,50,0,0,0,0,0,0,0,0,100,100,0.5,0,2
Matis Carvalho,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,24,35.42,0.5,32.61,2.5,0,0,0,1,0.5,0,0,50,50,0,0,2
Alexis Tibidi,0,0,100,0,0,0,0.33,0,0,0,0,0,0,0,7.67,82.61,2,50,0,0,0,0,0.67,0,0,0,66.67,75,0.33,0,3
Amine Salama,0.12,0.12,41.51,1,0.04,0,0.44,0.4,0,0.08,0,0.4,0.16,0.04,12.32,75.97,3.6,100,0,0,0,0,1.04,0.08,0.04,0,29.63,36.76,0.36,0.28,25
Vincent Sierro,0,0,85.71,0.53,0,0,1.27,0.27,0,0.67,0.07,1.2,0,0,25.2,82.28,4.53,55.88,0,0,0,0,0.53,0,0.2,0,50,44.68,0.53,1.27,15
Moussa Diarra,0,0.04,40.91,0.04,0,0,0.87,0.83,0.04,1.09,0,0.26,0.09,0.04,24.35,83.93,3.87,50,0,0.09,0,0,0.7,0.17,0,0,53.33,52.99,0.74,0.83,23
Matthis Abline,0.1,0.07,52.17,1.07,0,0,0.17,0.1,0,0.07,0,0.17,0.07,0.03,3.7,67.57,0.93,28.57,0,0,0,0,0.43,0.03,0.03,0,27.66,34.88,0.5,0.57,30
Théo Le Bris,0.07,0.04,39.47,0.37,0,0,1.15,0.67,0,1.04,0,0.67,0,0.07,20.3,81.75,5.04,37.5,0,0.04,0,0,0.78,0.07,0,0,41.67,46.09,0.11,0.19,27
Yoann Salmier,0.03,0.03,54.55,0.44,0,0,1.59,1.22,0.06,3.78,0.03,0.44,0,0,44.94,82.96,4.94,41.45,0,0,0,0,1.75,0.28,0.16,0.03,61.36,61.5,0.88,0.94,32
Nordine Kandil,0,0,46.15,0.43,0,0,0.43,0.14,0,0.14,0,0.43,0.14,0.14,8,75,2.86,0,0,0,0,0,0.14,0,0,0,100,51.72,0.43,0.14,7
Adrien Hunou,0.12,0.35,44.83,1.32,0.03,0,1.15,0.21,0.03,0.21,0,0.88,0.12,0.03,21.03,77.9,4.68,43.48,0,0.03,0,0,1.41,0.15,0.06,0,39.58,51.56,1.32,0.41,34
Gabriel Suazo,0,0,66.67,0.11,0,0,2.11,1.22,0.06,1.17,0.06,1.89,0.06,0.06,39.83,84.24,7.78,51.11,0,0.17,0,0,0.94,0.06,0.06,0,50,49.69,0.61,1,18
Ayman Kari,0,0.2,66.67,0.8,0,0,0,0.6,0,0,0,0,0,0,14.6,91.78,2.8,100,0,0,0,0,0.4,0,0,0,50,66.67,1,0.2,5
Nathanaël Mbuku,0,0,50,0.33,0,0,0.33,0,0,0,0,0,0,0,4.17,88,1.5,0,0,0,0,0,0.33,0,0,0,0,71.43,1.17,0,6
Charles Traoré,0,0,0,0,0,0,0.67,0.83,0.08,0.83,0,0.17,0.08,0,15,77.22,2.5,41.67,0,0,0,0,0.42,0.08,0.17,0,66.67,69.23,1.08,0.5,12
Jean-Kevin Duverne,0,0,45.61,0.15,0,0,2.12,0.82,0,1.68,0,0.91,0.06,0,32.85,73.86,6.91,49.71,0,0.15,0,0,1.09,0.06,0.06,0,60,51.71,0.59,1.15,34
Xeka,0,0,25,0.63,0,0,1.25,0.75,0,1,0,1.13,0,0,38.75,90,8.13,81.25,0,0,0,0,0.63,0.13,0.13,0,34.78,41.1,1.38,1.63,8
Jérôme Boateng,0,0,0,0,0,0,0.38,0.75,0,2,0,0.5,0,0,27.75,80.63,1.13,45.45,0,0.13,0,0,0.75,0,0,0,87.5,62.5,0,0.13,8
Jérémie Bela,0.05,0.05,39.13,0.63,0,0,0.32,0.47,0,0.37,0,0.05,0.05,0.05,10.21,72.16,3.05,40,0,0,0,0,0.53,0,0,0,100,53.13,0.89,0.37,19
Denis Genreau,0,0.1,36.36,0.35,0,0,1.75,0.4,0,0.45,0,0.9,0.05,0.05,15.15,78.22,3.55,38.89,0,0,0,0,0.3,0,0.1,0,23.81,46.02,0.2,0.45,20
Yan Valery,0,0.03,55,0.43,0,0,1.8,1.17,0,2.6,0,0.57,0.13,0,33.53,78.33,5.83,40.77,0,0.1,0,0,1.7,0.2,0.1,0,61.67,50.35,0.67,1.53,30
Saël Kumbedi,0,0,40,0.45,0,0,2.35,0.5,0,0.65,0,0.9,0.1,0.1,30.85,83.63,5.15,39.53,0,0.1,0,0,0.8,0.05,0.4,0,19.44,42.92,1.05,1.85,20
Henrique,0,0,25,0.14,0,0,1.29,0.71,0,0.86,0,1,0,0.14,26.14,86.34,3.57,50,0,0,0,0,0.71,0,0,0,66.67,58.49,1.57,0.71,7
Mohamed Youssouf,0,0.03,37.93,0.17,0,0,2.4,2.17,0,2.1,0,0.77,0,0,30.6,73.53,5.17,36.84,0,0.1,0,0,1.63,0.27,0.17,0.03,55.29,55.85,1.23,1.33,30
Renaud Ripart,0.15,0.23,29.73,1.5,0.04,0,1.54,0.27,0,0.19,0,1.27,0.08,0.04,16.65,69.98,4.23,33.33,0,0.04,0,0,0.92,0.15,0.15,0,41.79,42.04,0.96,0.96,26
Kamaldeen Sulemana,0.07,0.21,51.72,0.93,0,0,0.43,0.29,0,0.07,0,0.29,0.14,0,10,85.71,4.21,55.56,0,0,0,0,0.14,0,0.07,0,44.44,43.66,0.43,0.36,14
Waniss Taibi,0,0,66.67,0.09,0,0,0.82,0.18,0,0.18,0,0.18,0,0,13.45,89.86,3.09,100,0,0,0,0,0.45,0,0.09,0,28.57,54.17,0,0.27,11
Ibrahim Amadou,0,0,50,0.29,0,0,1.43,1.43,0.29,2.57,0,0.57,0,0,27,85.19,1,42.86,0,0,0,0,1,0.29,0.29,0,54.55,54.05,0.43,0.57,7
Romain Hamouma,0.11,0.11,43.24,0.84,0,0,0.42,0.11,0,0.11,0,0.16,0.11,0.11,15.84,81.73,6.11,60,0,0,0,0,1,0.32,0.05,0.11,40,40.65,0.79,0.95,19
Mattia Viti,0.11,0,50,0.22,0.11,0,0.44,0.89,0,2.33,0,0.33,0,0,39.67,84.03,2,27.27,0,0,0,0,0.89,0.33,0,0,65,57.45,0.56,0.33,9
Valère Germain,0.06,0.03,50,0.61,0,0,0.42,0.19,0,0.39,0,0.26,0,0,6.65,69.42,1.68,0,0,0,0,0,0.39,0.03,0.03,0.03,42.67,41.67,0.13,0.32,31
Ado Onaiwu,0.06,0.03,42.86,0.56,0.03,0,0.32,0.06,0,0.15,0,0.24,0.06,0.03,9.65,76.22,2.76,50,0,0,0,0,0.53,0.09,0,0,49.33,42.59,0.44,0.44,34
Gerzino Nyamsi,0.05,0,71.43,0.7,0,0,1.4,0.5,0.1,2.9,0,0.1,0,0.05,41.95,84.51,3.6,49.57,0,0.05,0,0,1.55,0.15,0.2,0.05,64.91,55.71,0.15,1.85,20
Timothée Pembélé,0,0,80,0.6,0,0,1,0.8,0,0.4,0,0.4,0,0.2,13.4,80.6,2.6,0,0,0,0,0,1.6,0,0,0,50,65,0.2,0,5
Jean-Victor Makengo,0,0,72.41,0.33,0,0,1.07,0.67,0,0.8,0.07,0.93,0,0,35.6,88.58,5.33,52.94,0,0.27,0,0,0.73,0.2,0,0.07,50,50.75,1.8,1.2,15
Arial Mendy,0,0,0,0.4,0,0,0.8,0.8,0.2,0.8,0,0,0,0,18.6,73.12,3.4,44.44,0,0,0,0,0.4,0.2,0,0,55.56,64,1.4,0.2,5
Fernand Mayembo,0,0.09,80,0.36,0,0,0.73,1,0,3.18,0,0.45,0,0,29.09,85.94,1,47.06,0,0.18,0,0,1.36,0.27,0.09,0,75,66.67,1.36,0.82,11
Siriki Dembélé,0,0.08,67.86,0.42,0,0,0.83,0.08,0,0,0,0.67,0.08,0,7.5,84.44,3.42,66.67,0,0,0,0,0.25,0.08,0.08,0,20,44.94,0.75,0.67,12
Arnaud Souquet,0,0,33.33,0.08,0,0,1.83,0.33,0.08,0.25,0,0.25,0.08,0,8.92,75.7,1.42,50,0,0,0,0,0.67,0.08,0.08,0,47.37,61.54,0.58,0.58,12
Benoît Costil,0,0,100,0,0,0,0.11,0,0,0.53,0,0.11,0,0,27.32,66.47,1.32,48.33,2.89,0.11,0.16,0,1.95,0.21,0,0,100,71.43,0,0,19
Karamoko Dembélé,0,0,50,0.27,0,0,0.13,0.07,0,0,0,0,0,0,4.73,73.24,1.53,50,0,0,0,0,0.2,0.07,0,0,0,41.94,0.6,0.33,15
Mickaël Alphonse,0,0,55.56,0.38,0,0,1.35,1.35,0.04,1.5,0,0.5,0,0,19.54,71.06,3.12,30.95,0,0.12,0,0,0.92,0.23,0.08,0.04,53.33,53.8,0.58,0.73,26
Birger Meling,0,0,25,0,0,0,0.89,0.85,0,0.81,0,0.48,0.07,0.04,23.81,86.16,5.93,68.29,0,0.07,0,0,0.44,0.07,0.11,0.04,44.83,44.53,0.59,0.74,27
Batista Mendy,0,0.03,68.42,0.43,0,0,2,0.6,0.03,0.74,0,0.46,0.03,0,40.4,86.78,8.69,58.26,0,0.11,0,0,1.83,0.2,0.17,0.03,67.5,56.15,1.2,1.91,35
Lebo Mothiba,0.16,0.11,42.86,0.47,0.11,0,0.05,0.05,0,0.21,0,0.05,0,0,4.84,79.35,1.37,0,0,0,0,0,0.42,0.05,0,0,30.3,37.14,0.63,0.63,19
Mickaël Barreto,0.05,0.05,47.92,0.95,0,0,1.6,0.9,0,0.5,0,1.85,0.1,0.05,30,74.5,7.05,50,0,0.05,0,0,1.5,0.2,0.05,0,58.82,40.22,0.4,1,20
Moussa Sissoko,0.07,0.1,45.45,0.57,0.03,0,0.87,0.53,0.03,0.53,0,0.2,0,0,25.1,81.01,6.07,55.32,0,0.17,0,0,1.07,0.1,0.1,0,51.06,46.2,0.47,0.9,30
Julien Ponceau,0.03,0.03,37.04,0.45,0,0,0.9,0.45,0,0.39,0,0.71,0.1,0.13,26.29,83.68,7.71,64.1,0,0.06,0,0,0.77,0.16,0.03,0,22.86,40.8,0.81,0.68,31
Oumar Gonzalez,0,0,54.55,0.37,0,0,1.7,1.73,0.1,2.63,0,0.47,0,0,36.53,81.84,1.3,36.15,0,0.1,0,0,1.67,0.27,0.33,0,57.41,58.01,1.47,1.5,30
Moussa Dembélé,0.13,0.26,33.33,1.22,0.09,0,0.35,0.09,0,0.26,0,0.13,0,0,8.17,72.87,2.3,50,0,0,0,0,0.48,0,0.04,0,56.86,41.12,0.13,0.74,23
Ibrahima Niane,0.13,0.31,30.77,1.63,0.06,0,0.38,0.06,0,0.56,0,0.31,0,0,14,77.23,3.88,80,0,0,0,0,1.38,0.25,0.25,0,31.51,37.65,1.69,0.75,16
Akim Zedadka,0.04,0,32.43,0.43,0,0,1.32,0.93,0.07,1.54,0.04,0.57,0.07,0,25.79,80.33,4.89,45.45,0,0.18,0,0,0.93,0.14,0.21,0,50.88,49.56,1.25,1,28
Thierno Baldé,0,0,62.07,0.23,0,0,0.87,0.74,0,1.16,0,0.39,0,0.03,23.81,83.06,4.94,68.18,0,0.03,0,0,1.35,0.32,0.03,0,28.57,57.46,1.1,0.26,31
João Victor,0,0,66.67,0.15,0,0,1.38,1.15,0,2.23,0.08,0.77,0.08,0.08,29.15,80.47,3.46,37.21,0,0.15,0,0,1.15,0.08,0.38,0,64.71,56.1,0.85,0.69,13
Bonke Innocent,0,0,100,0.16,0,0,1.12,1.04,0.04,1.16,0,1,0,0.04,23.04,89.24,2.16,48.57,0,0,0,0,0.68,0.08,0.2,0,31.03,38.57,0.44,1.52,25
Gelson Martins,0,0.09,33.33,1.09,0,0,1.36,0.27,0,0,0,0.82,0.09,0,13.55,79.87,5.91,25,0,0,0,0,0.55,0,0,0,22.22,42.37,0.36,0.55,11
Arkadiusz Milik,0,0,0,0.5,0,0,0.5,0,0,1,0,0.5,0.5,0,18.5,75.68,2.5,0,0,0,0,0,0,0.5,0.5,0,20,23.53,0.5,2,2
Marin Jakoliš,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,80,4,0,0,0,0,0,0,0,0,0,0,16.67,0,1,1
Jonas Martin,0,0,0,0.08,0,0,0.75,0.58,0,0.25,0,0.75,0,0,18.67,84.38,3,76.47,0,0,0,0,0.42,0,0.17,0,72.73,46.81,0.42,0.75,12
Kenji Van Boto,0,0,0,1.5,0,0,1.5,0.5,0,1,0,1,0,0,26.5,71.7,3.5,20,0,0.5,0,0,0.5,0,0,0,33.33,57.14,2,1,2
Mamadou Diakhon,0,0,50,0.5,0,0,1,0.5,0,0,0,0.5,0,0,1,100,0.5,0,0,0,0,0,0.5,0,0,0,0,60,0,0,2
Joe Bryan,0,0,0,0.17,0,0,0.83,0.17,0,0.17,0,0,0,0,13.83,80.72,2.83,0,0,0,0,0,0.17,0,0.5,0,0,44.44,0.5,0.67,6
Duje Ćaleta-Car,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,1
Mamadou Sarr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Theocharis Tsingaras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jason Berthomier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,100,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Hianga'a M'Bock,0,0,100,0,0,0,0,0,0,0,0,0.5,0,0,4.5,88.89,1.5,0,0,0,0,0,0,0,0,0,50,33.33,0,0.5,2
Mehdi Puch-Herrantz,0,0,100,0,0,0,0.5,0.75,0,0,0,0.25,0,0,7,78.57,2,100,0,0,0,0,0,0.25,0,0,0,44.44,0.25,0.25,4
Wilson Odobert,0.13,0.06,36.67,0.84,0,0,0.63,0.47,0,0.16,0,0.5,0.09,0.06,15.44,79.76,5.13,76.47,0,0,0,0,1.28,0.22,0,0,25,37.25,0.5,0.28,32
Clement Vidal,0.04,0,100,0.46,0,0,0.96,1.04,0.04,2.69,0,0.77,0.04,0,29.5,77.44,2.58,51.39,0,0.12,0,0,1.58,0.23,0.19,0.04,65.38,56.29,0.69,0.85,26
Carlos Baleba,0,0,62.5,0.63,0,0,0.68,0.05,0,0.16,0,0.26,0,0,15.68,83.56,2.89,75.76,0,0,0,0,0.16,0.05,0.16,0.05,46.67,50.48,0.95,0.68,19
Papa Ndiaga Yade,0,0,40,0.71,0,0,0.71,0.57,0,0.71,0,1.07,0.21,0.14,19.5,77.29,4.5,42.86,0,0,0,0,0.71,0.14,0.07,0.07,41.67,38.75,0.71,1,14
Erik Palmer-Brown,0,0,63.64,0.32,0,0,1.11,0.68,0.03,4.13,0,0.39,0,0,37.53,84.71,2.26,41.38,0,0.03,0,0,1.71,0.34,0.13,0,63.64,55.71,0.32,0.76,38
Myron Boadu,0.25,0.25,25,0.58,0,0,0.25,0,0,0.08,0,0.5,0.08,0,4.67,67.86,1.25,0,0,0,0,0,0.42,0.08,0,0,55,36.73,0.25,0.58,12
Maxime Busi,0,0,33.33,0.14,0,0,1,0.67,0.05,0.95,0,0.76,0.1,0.05,22.9,75.26,4.62,48.39,0,0,0,0,0.76,0.1,0.19,0,46.67,41.03,0.29,0.9,21
Stéphane Diarra,0.07,0.07,34.78,0.71,0,0,0.89,0.79,0,0.25,0,0.64,0.11,0,10.82,75.25,2.68,33.33,0,0,0,0,0.71,0.07,0.04,0,38.46,44.91,0.75,0.25,28
Cyrille Bayala,0.03,0.03,39.68,0.67,0.03,0,1.61,0.76,0,0.61,0,0.73,0.12,0.03,17.3,64.97,4.73,28.33,0,0.03,0,0,1.06,0.21,0.09,0.03,41.84,44.55,0.85,0.88,33
Ayoub Amraoui,0,0,66.67,0.14,0,0,0.86,0.57,0,0.29,0,0.43,0,0,22.86,89.38,4.71,36.36,0,0.14,0,0,0.43,0,0.14,0,0,47.62,0.29,0.71,7
Bradley Locko,0,0,53.33,0.23,0,0,1.59,1,0,1.23,0,0.59,0,0,20.32,81.43,4.45,51.22,0,0.14,0,0,0.77,0.18,0.14,0,60,54.49,0.5,0.45,22
Kaj Sierhuis,0,0,50,0.36,0,0,0.21,0.07,0,0.07,0,0.36,0,0,3.93,56.36,1.21,80,0,0,0,0,0.07,0,0,0,20,32.35,0.29,0.36,14
Theo Sainte Luce,0.11,0,61.54,0.33,0,0,1.44,1.11,0,1.11,0,0.78,0,0.11,22.11,84.42,3.44,12.5,0,0.11,0,0,1.56,0,0,0,35.29,42.42,0.11,1.44,9
Amin Sarr,0.08,0.15,33.33,0.46,0,0,0.69,0,0,0.31,0,0.23,0,0.08,10.62,75.36,3.08,100,0,0,0,0,0.77,0,0,0,35.71,36,0.31,1.08,13
M'Baye Niang,0.2,0.13,25,1.3,0.03,0,0.43,0.03,0.03,0.63,0,0.33,0.07,0,9.53,63.99,1.8,64.29,0,0,0,0,0.93,0.1,0.07,0.07,51.09,45.36,1.4,1.43,30
Mamadou Sakho,0.07,0.13,50,0.2,0.07,0,0.6,0.53,0.13,2.33,0.07,0.13,0.07,0,30.4,86.84,1.27,45.71,0,0,0,0,1.2,0.13,0.13,0,55,58.73,0.33,0.4,15
Sébastien Corchia,0,0,60,0.23,0,0,0.73,0.64,0,0.73,0,0.5,0,0.05,12.18,76.87,2.41,52,0,0,0,0,0.68,0.05,0.14,0,54.55,51.58,0.82,0.73,22
Paul Bernardoni,0,0,0,0,0,0,0.07,0.04,0.04,0.81,0.04,0.04,0,0,20,58.33,0.74,32.52,3.15,0.11,0.33,0,2.15,0.15,0,0,87.5,71.43,0.07,0.04,27
Jim Allevinah,0.03,0.06,43.04,0.83,0,0,1.08,0.67,0,0.53,0,1.19,0.14,0.03,20.33,82.38,4.5,29.73,0,0.14,0,0,0.92,0,0.06,0,41.38,45.54,1.47,0.61,36
Ruben Aguilar,0,0.05,53.85,0.2,0,0,0.95,0.9,0,1.3,0,0.7,0.05,0,33.75,84.44,9.85,47.37,0,0.1,0,0,0.95,0.1,0.15,0,46.15,49.52,0.7,0.75,20
Cheick Konate,0,0.11,83.33,0.33,0,0,2.11,1.44,0,0.89,0.11,1,0.11,0,30.33,73.63,2.89,33.33,0,0.11,0,0,1.11,0,0.22,0,37.5,58.62,0.44,1,9
Ibrahim Diakité,0,0.33,50,0.33,0,0,1,1.67,0,1.67,0,0.33,0,0,14,71.43,2,33.33,0,0,0,0,0.67,0,0.33,0,33.33,46.67,0.67,1,3
Kyliane Dong,0,0,55.56,0.33,0,0,0.5,0.17,0,0,0,0.17,0.17,0,7.83,72.34,1.83,50,0,0,0,0,0.17,0.5,0,0,0,43.48,0.33,0.17,6
Ismail Jakobs,0,0,45.45,0.44,0,0,0.34,0.28,0,0.47,0,0.22,0.03,0.06,16.06,69.07,4.25,17.5,0,0.03,0,0,0.88,0.03,0.09,0,65.79,55.97,0.28,0.44,32
Islam Slimani,0.06,0.25,33.33,0.94,0,0,0.31,0.06,0,0.63,0,0.19,0.13,0.06,22.31,72.55,4.69,66.67,0,0,0,0,0.88,0.06,0.31,0,44.9,38.79,0.88,1.13,16
Eliot Matazo,0.04,0,30.77,0.17,0,0,1.13,0.65,0.04,0.43,0,0.65,0,0,21.22,81.76,3.52,61.82,0,0.09,0,0,0.87,0.04,0.09,0,35.71,41.94,0.52,0.78,23
Enzo Tchato Mbiayi,0.05,0,36.36,0.19,0,0,1.24,0.33,0,1.43,0,0.43,0.05,0.05,20,76.43,4.33,23.53,0,0,0,0,1.19,0.05,0.05,0,51.52,50.94,0.33,0.62,21
Tristan Dingomé,0,0,50,0.38,0,0,0.13,0,0,0,0,0.25,0,0,8.75,75.71,2.75,50,0,0,0,0,0.25,0,0,0,25,33.33,0.13,0.13,8
Ike Ugbo,0.08,0.08,35.29,0.6,0.04,0,0.2,0.08,0,0.16,0,0.32,0.04,0.04,5.44,70.59,1.08,0,0,0,0,0,0.44,0.12,0,0,18,27.27,0.4,0.52,25
Warren Zaïre-Emery,0.08,0.04,59.26,0.35,0,0,0.65,0.46,0.04,0.38,0,0.81,0,0,22.73,92.05,5.42,75,0,0,0,0,0.58,0.08,0.04,0,20,38.68,0.19,0.35,26
Sada Thioub,0.04,0.04,50,0.33,0,0,0.7,0.26,0,0.15,0,0.33,0.22,0.07,16.89,82.46,5.19,50,0,0,0,0,0.89,0.11,0.11,0,26.32,38.14,0.22,0.52,27
Jean-Mattéo Bahoya,0,0.1,40,0.4,0,0,0.6,0,0,0,0,0.3,0,0,8,86.25,3.1,0,0,0,0,0,0.4,0.1,0,0,28.57,48.72,0.7,0.3,10
Souleymane Cissé,0,0,0,0.5,0,0,0.5,0.5,0,1,0,0,0,0,5.5,72.73,0,0,0,0,0,0,0.5,0,0,0,33.33,42.86,0.5,1,2
Théo Pellenard,0,0,0,0.5,0,0,0.5,1,0,1,0,0,0,0,9.5,57.89,2,28.57,0,0,0,0,1,0,0,0,100,66.67,0,0.5,2
Marcin Bułka,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,28,76.79,0.5,50,2,0,0,0,0.5,0.5,0,0,0,0,0,0,2
Yoann Cathline,0.04,0.04,42.59,1.13,0,0,0.83,0.35,0.04,0.57,0,0.3,0.04,0.04,12.7,72.95,3.78,38.46,0,0.04,0,0,0.61,0.09,0,0,20,46.45,1.22,0.48,23
Lorenz Assignon,0,0.17,25,0.25,0,0,0.5,0.17,0,0.67,0,0.17,0.08,0.08,10.67,83.59,1.42,37.5,0,0,0,0,0.25,0,0.25,0,66.67,55.88,0.33,0.33,12
Pierrick Capelle,0,0.08,50,0.62,0,0,1.38,0.58,0,0.85,0,1.27,0.08,0.12,24.88,86.55,5.31,58.7,0,0,0,0,0.88,0.12,0.31,0,35.14,36.51,0.23,1.23,26
Irvin Cardona,0,0,25,0.4,0,0,0.2,0.2,0,0.2,0,0.3,0.1,0,5.6,58.93,1.1,33.33,0,0,0,0,0.7,0.1,0,0,44.44,32.14,0.2,0.5,10
Riad Nouri,0.03,0.09,38.24,0.52,0.03,0,0.64,0.45,0,0.24,0,0.52,0.06,0.03,15.94,73.95,3.76,35.56,0,0,0,0,1.06,0.09,0.09,0,41.94,41.61,0.45,0.48,33
Andreas Bruus,0,0.04,47.06,0.41,0,0,0.44,0.63,0,0.81,0,0.44,0.04,0.07,17.37,72.28,3.89,33.33,0,0.04,0,0,1.26,0.15,0.07,0,15.79,38.78,0.26,0.41,27
Cedric Avinel,0.04,0.04,0,0.13,0,0,0.54,0.58,0.08,3.63,0,0.17,0,0,29.83,84.78,0.67,44.83,0,0.04,0,0,1.46,0.21,0.08,0.04,72.22,63.86,0.08,0.5,24
Yanis Massolin,0,0,0,0.17,0,0,0.33,0.33,0,0,0,0.17,0,0,6.5,76.92,0.83,50,0,0,0,0,0,0,0,0,50,45.45,0.17,0,6
Yanis Begraoui,0,0,50,0,0,0,0.67,0.33,0,0,0,0.33,0,0,6.33,73.68,1.33,50,0,0,0,0,1.33,0,0,0,0,50,0,0,3
Adil Aouchiche,0,0,40,0.73,0,0,0.45,0.36,0,0.09,0,0.73,0,0,12.18,83.58,3,76.92,0,0,0,0,0.27,0.18,0,0,0,31.58,0.45,0.36,11
Abdoulaye Bamba,0,0,50,0,0,0,1.05,0.86,0,1.71,0,0.14,0,0,30.95,88.92,3.38,50,0,0,0,0,1.52,0.19,0.1,0,54.84,62.22,0.62,0.48,21
Remy Labeau Lascary,0,0.1,28.57,0.3,0,0,0.4,0.1,0,0,0,0,0,0,2.6,88.46,0.9,100,0,0,0,0,0,0,0,0,50,37.5,0,0.4,10
Moussa Soumano,0.07,0.07,71.43,0.43,0,0,0.14,0,0,0,0,0.43,0,0,4.57,65.63,0.64,50,0,0,0,0,0.86,0.14,0.21,0,25.81,28.36,0.29,0.71,14
Souleyman Doumbia,0,0.08,41.54,0.29,0,0,1.88,1.13,0,0.79,0.04,0.58,0.08,0,31.29,80.43,5.54,41.51,0,0.08,0,0,1.75,0,0.08,0.04,56.25,52.13,0.83,1.13,24
Halid Šabanović,0.13,0,33.33,0.33,0,0,0.53,0.53,0,0.8,0,0.13,0,0,15.2,82.46,3.2,56.25,0,0.07,0,0,0.87,0.07,0.07,0.07,50,40.91,0.13,0.67,15
Baïla Diallo,0,0,0,0.17,0,0,0.17,0,0,0.17,0,0,0,0,4.5,77.78,1,100,0,0,0,0,0.17,0,0,0,50,40,0.17,0.5,6
El Chadaille Bitshiabu,0,0,50,0,0,0,0.77,0.69,0,1,0.08,0.69,0,0,35,92.75,2.92,62.96,0,0,0,0,0.85,0.08,0.15,0,60,45.95,0,0.31,13
Jean Fiacre Kouamé Botué,0,0.13,20,0.88,0,0,0.5,0,0,0.13,0,0.25,0,0,5.88,70.21,2,0,0,0,0,0,0.63,0,0,0,37.04,42.86,0.75,0.63,8
Ismaël Diallo,0,0,50,0.11,0,0,1.64,1.07,0.07,1.54,0,1,0,0,30.71,76.05,4.21,47.26,0,0.11,0,0,1.32,0.21,0.32,0.04,52,51.07,1.18,1.46,28
Yasser Larouci,0.03,0,47.5,0.33,0,0,0.77,0.87,0,1.33,0,0.3,0.03,0.03,20.77,77.05,4.27,28.26,0,0,0,0,1.3,0.2,0.03,0,58.82,49.56,1.03,0.47,30
Noah Jean Holm,0,0.13,33.33,0.25,0,0,0.75,0,0,0.63,0,0.38,0,0,5.38,62.79,1.13,20,0,0,0,0,0.5,0,0.13,0,25,40,1.13,0.75,8
Adrian Grbić,0,0,0,1.5,0,0,0,0,0,0,0,0.5,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2
