#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
305,,Álex Bermejo Escribano,0,0.05,0,0,0.32,0.08
306,,Gaspar Campos,0,0,0,0,0.5,0
307,,Andoni López,0,0.11,0,0,0.83,0.06
308,,Bryan Zaragoza,0,0.06,0,0,0.15,0.03
309,,Juanma García,0,0.07,0,0,0.38,0.14
310,,David Ferreiro,0,0,0,0,0.56,0.19
311,,Mamadou Sylla,0,0.05,0,0,0.21,0.05
312,,Aleix Febas,0,0.17,0,0,0.66,0.1
313,,Víctor Camarasa,0,0,0,0,0.55,0.09
314,,Riza Durmisi,0,0,0,0,0.45,0.09
315,,Javi Vázquez,0,0.09,0,0,1.15,0.06
316,,Íñigo Sáinz-Maza,0,0.26,0,0,0.57,0.2
317,,Marvin Park,0,0,0,0,0.21,0.04
318,,Moises Delgado,0,0.15,0,0,0.79,0.12
319,,Abel Bretones,0,0.23,0,0,0.59,0.08
320,,Marc Vidal,2.17,0.17,0,0,1.17,0
321,,Yan Eteki,0,0,0,0,0.4,0.1
322,,Papakouli Diop,0,0.04,0,0,1.08,0.12
323,,Njegoš Petrović,0,0.27,0,0,0.46,0.12
324,,Eugeni Valderrama,0,0,0,0,0.38,0.05
325,,Alfredo Ortuño,0,0,0,0,0.59,0.05
326,,Juan Fernández,0,0.14,0,0,1.24,0.1
327,,Javier Avilés,0,0.11,0,0,0.58,0
328,,Cristian Rivera,0,0.21,0,0,0.79,0.13
329,,Anderson Arroyo,0,0.18,0,0,0.35,0.18
330,,Alfred N'Diaye,0,0.14,0,0,0.86,0.09
331,,Allan Nyom,0,0.31,0,0,0.75,0.14
332,,José León,0,0.21,0,0,0.71,0.11
333,,Jesús Areso,0,0.14,0,0,0.59,0.14
334,,Marcelo Saracchi,0,0.12,0,0,0.48,0.08
335,,Marc Cardona,0,0.06,0,0,0.28,0.03
336,,Yuri,0,0.03,0,0,0.43,0.05
337,,Hugo Rama,0,0.12,0,0,0.38,0
338,,Iker Álvarez,2.39,0.3,0.22,0.04,1.17,0.17
339,,Guille Rosas,0,0.23,0,0,0.8,0.14
340,,Hugo Perez,0,0.33,0,0,1,0.33
341,,Miguel Muñoz Mora,0,0.03,0,0,0.38,0.13
342,,Marcos Paulo,0,0,0,0,0.77,0.08
