#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
405,,Riccardo Ciervo,0.21,0.05,0,0.11,0,0.26
406,,Frédéric Veseli,1.38,0.81,0.05,1.62,0.05,0.29
407,,Soufiane Bidaoui,0.42,0,0,0.05,0,0.37
408,,Ahmad Benali,1.48,0.8,0,0.52,0,0.64
409,,George Pușcaș,0.08,0.04,0,0.28,0,0.04
410,,Antonio Mazzotta,0.7,0.8,0.05,1.2,0,0.45
411,,Marco Pompetti,0.94,0.35,0,0.82,0,0.76
412,,Dario Šarić,1.03,0.34,0.03,0.55,0,0.62
413,,Maximilian Ullmann,0.6,0.6,0,0.8,0,0
414,,Gian Filippo Felicioli,0.17,0,0,0.33,0,0.33
415,,Dario Del Fabro,1.1,1,0,4.3,0.1,0.2
416,,Tomás Esteves,1.39,0.48,0.09,0.78,0,0.48
417,,Luca Ghiringhelli,0.54,0.62,0.15,1,0,0.54
418,,Aldo Florenzi,1.24,1.29,0,0.62,0,1.24
419,,Ilias Koutsoupias,0.79,0.32,0,0.47,0,0.21
420,,Filippo Sgarbi,1.32,1.03,0,2.59,0,0.32
421,,Andrea Poli,0.91,0.45,0,0.09,0,0.09
422,,Alan Matturro,1,1.5,0,0,0,0.5
423,,Vittorio Agostinelli,0.5,0,0,0.5,0,1
424,,Marin Šverko,0.5,0.75,0,1,0,0
425,,Damiano Cancellieri,1,0,0,0.5,0,0.33
426,,Alessandro Circati,0.43,0.79,0,2.5,0,0.21
