#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
284,,Marvin de Lima,0,0,0,0,0,0.14
285,,Baptiste Reynet,2.26,0.26,0.26,0.06,1.03,0.14
286,,Benjamin Jeannot,0,0,0,0,0.31,0.06
287,,Kapitbafan Djoco,0,0.1,0,0,0.75,0.05
288,,Nasser Djiga,0,0.19,0,0,1.19,0.43
289,,Pierre-Yves Hamel,0,0.12,0,0,0.65,0.06
290,,Ronny Labonne,0,0.22,0,0,0.94,0.13
291,,Adil Aouchiche,0,0,0,0,0.5,0
292,,Alex Daho,0,0,0,0,1.5,0
293,,Didí Gaucho,0,0,0,0,0.33,0.33
294,,Maxence Rivera,0,0,0,0,0.25,0
295,,Mamadou Camara,0,0,0,0,0.53,0.06
296,,Tom Lacoux,0,0.09,0,0,0.33,0.09
297,,Jean N'Guessan,0,0.09,0,0,1.23,0.2
298,,Stephen Quemper,0,0.14,0,0,1.05,0.09
299,,Jessy Pi,0,0.08,0,0,0.58,0.15
300,,Ivan Filipović,2.11,0.22,0.28,0,1.17,0
301,,Iron Gomis,0,0.09,0,0,0.91,0.06
302,,Kevin Mbala,0,0,0,0,0,0
303,,Étienne Youte Kinkoue,0,0.2,0,0,0.4,0
304,,Johann Obiang,0,0.08,0,0,0.54,0
305,,Mathys Tourraine,0,0.15,0,0,1,0.08
306,,Mehdi Chahiri,0,0,0,0,0.48,0.03
307,,Axel Maraval,2.93,0.23,0.27,0,1.37,0.3
308,,Hatim Far,0,0,0,0,0.42,0
309,,Amir Richardson,0,0.09,0,0,0.38,0
310,,Wilitty Younoussa,0,0.12,0,0,0.65,0.04
311,,Migouel Alfarela,0,0.16,0,0,0.75,0.09
312,,Marley Aké,0,0,0,0,0.29,0
313,,Loum Tchaouna,0,0.04,0,0,0.68,0.11
314,,Ayman Aiki,0,0,0,0,0.57,0
315,,Baptiste Isola,0,0,0,0,0.67,0
316,,Nadjib Cisse,0,0.23,0,0,1.23,0.23
317,,Mihai Alexandru Dobre,0,0,0,0,0.33,0
318,,Matthieu Dreyer,2.33,0.33,0.11,0,1.11,0.33
319,,Quentin Daubin,0,0.03,0,0,0.67,0.21
320,,Aliou Badji,0,0.06,0,0,0.45,0.13
