#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
345,,Quentin Bernard,1.88,1.65,0.06,3.24,0,1.41
346,,Caleb Zady Sery,0.29,0.1,0,0,0,0.19
347,,Erwin Koffi,0.68,1.34,0,1.61,0,0.45
348,,Jordan Adeoti,1.33,0.82,0,0.42,0.03,1.18
349,,Dylan Tavares,1.69,1.03,0,1.06,0,0.75
350,,Samir Sophian Chergui,1.17,0.86,0.14,1.38,0,0.45
351,,Guessouma Fofana,1,0.5,0,0.5,0,0.5
352,,Louis Mouton,1.2,0.33,0,0.4,0,1
353,,Lamine Camara,1.75,1,0,0.25,0,0.75
354,,Mahdi Camara,1.75,1,0,1.5,0.25,0
355,,Abdoullah Ba,0.2,0,0,0.2,0,0.4
356,,Ibrahim Fofana,0.33,0.5,0,0,0,0.33
357,,Samy Faraj,1,0,0,0,0,0
358,,Amjhad Nazih,0,1,0,2,0,0
359,,Steve Ngoura,0,0,0,0,0,0
360,,Antoine Gauthier,0,0,0,0,0,0
361,,Ilian Boudaché,1,0,0,0,0,0
362,,Matteo Pezard,1,0,0,1,0,0
363,,Ui-Jo Hwang,1,0,0,0.5,0,0
364,,Anas Namri,2.75,1.5,0,1.25,0,0.75
365,,Thomas Secchi,0,0,0,1.75,0,0
366,,Félix Eboa Eboa,1,0.89,0,1.56,0.22,0.22
367,,Joris Chougrani,0.72,0.89,0,1.72,0,0.5
368,,Jean Lambert Evan's Allan,2.35,1.12,0,1.12,0,0.62
369,,Charles Kabore,1.77,1.1,0,0.73,0,1.7
370,,Ibrahima Niane,0.54,0,0,0.54,0,0.08
371,,Ugo Bonnet,0.57,0.14,0,0.27,0,0.43
372,,Yohan Bai,0.36,0.07,0,0.21,0,0.07
373,,Abdel Hakim Abdallah,1.11,0.86,0,1.2,0,0.6
374,,Maxime Bastian,3.25,0.96,0,1.08,0,1.25
375,,Taylor Luvambo,2,1,0,0.4,0,0.9
376,,Junior Flemmings,1,0.38,0,0.13,0,0
377,,Yassine Haouari,0.86,0.14,0,0.43,0,0.57
378,,Elies Mahmoud,1.26,0.16,0,0.03,0,0.61
379,,Ryan Bakayoko,0.14,0.18,0,0.27,0,0.14
380,,Alexandre Philiponeau,1.64,0.82,0,0.27,0,0.82
381,,Florian Martin,0.5,0,0,0.07,0,0.36
382,,Aldo Kalulu,0.57,0.19,0,0.11,0,0.43
383,,Mamadou Camara,0.83,0.17,0,0.5,0,0.5
384,,Mehdi Baaloudj,0.11,0.11,0,0,0,0
385,,Amadou Dia Ndiaye,0.25,0,0,0,0,0.25
386,,Oussama Targhalline,1.08,1.17,0,0.92,0,0.5
387,,Amine Bassi,0,0.5,0,0,0,0.25
388,,Jovan Nišić,0.92,0.17,0,0.08,0,0.42
389,,Loris Mouyokolo,1.56,0.69,0.06,2.94,0,0.31
390,,Mattheo Xantippe,1.58,0.71,0.04,0.42,0,0.5
391,,Mons Bassouamina,0.35,0.21,0,0.09,0,0.18
392,,Alexy Bosetti,0.19,0.06,0,0.08,0,0.31
393,,Norman Bassette,0.17,0,0,0.08,0,0
394,,Cyril Mandouki,1.66,0.75,0.03,0.78,0,1.03
395,,Mehdi Zerkane,1.22,0.11,0.11,0.22,0,0.11
396,,Alpha Sissoko,0.97,1.88,0,1,0.03,0.38
397,,Alimami Gory,1.04,0.65,0,0.46,0,0.54
398,,Sambou Soumano,0.72,0.11,0,0,0,0.22
399,,Vagner Dias,0,0,0,0,0,0
400,,Gabriel Silva,0.17,1,0,0.17,0,0.33
401,,Godson Kyeremeh,0.39,0.34,0,0.08,0,0.24
402,,Nassim Ouammou,0.44,1.06,0,0.39,0,0.33
403,,Benjamin Bouchouari,1.74,0.68,0,0.09,0,1.32
404,,Hugo Picard,1.09,0.45,0,0.09,0,1.14
405,,Noé Sow,1.35,1.26,0,1.39,0,0.52
406,,Jacques Siwe,0.18,0,0,0.09,0,0.27
407,,Gaby Jean,1.41,1.08,0,2.41,0.03,0.65
408,,Matteo Ahlinvi,1.95,0.33,0,0.33,0,0.81
409,,Damien Le Tallec,1.4,1,0,1.3,0,0.9
410,,Samuel Renel,1.5,0.42,0,0.17,0,1.21
411,,Andrew Jung,0.07,0.04,0,0.19,0,0.11
412,,Sergi Palencia,3,0.56,0,1,0,1
413,,Mohamed Hafid,0.4,0.1,0,0.3,0,0.3
414,,Alexandre Bonnet,0.79,0.28,0,0.07,0,0.48
415,,Mickael Nade,1.63,0.88,0,1.44,0.06,0.13
416,,Lucas Buades,0.65,0.35,0,0.59,0.06,0.35
417,,Madyen El Jaouhari,0.8,0.2,0,0.1,0,0.6
418,,Louis Torres,1.56,0.22,0,0.44,0,0.67
419,,Floyd Ayité,0.53,0.07,0,0.33,0,0.4
420,,Edson Seidou,2.05,0.82,0.03,0.79,0.03,0.71
